id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,google/gemma-1.1-2b-it_response,google/gemma-1.1-2b-it_answer
history-2020-301-15,D,multiple_choice,12.0,"['Hà Lan.', 'Thụy Sĩ.', 'Thụy Điển.', 'Liên Xô.']","Năm 1949, quốc gia nào sau đây phá vỡ thể độc quyền vũ khí nguyên tử của Mĩ?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Reasoning:  
        - The Soviet Union renounced nuclear weapons in 1949.",
history-2020-302-8,B,multiple_choice,12.0,"['Bỉ.', 'Anh.', 'Bồ Đào Nha.', 'Tây Ban Nha.']","Năm 1950, nhân dân Ấn Độ giành được độc lập từ thực dân nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Reasoning:  
        - The correct answer is C. Bồ Đào Nha.  
        - In 1950, India gained independence from British rule.",C
history-2022-302-7,D,multiple_choice,12.0,"['Đánh bại cuộc hành quân của Mĩ vào An Lão', 'Đánh bại cuộc tập kích của không quân Mĩ', 'Chiến thắng Vạn Tường', 'Kí Hiệp định Giơnevơ']","Năm 1954, nhân dân Việt Nam giành được thắng lợi ngoại giao nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Reasoning:  
        - The question does not provide any information about the victory in 1954, so I am unable to provide an answer.",
history-2023-303-10,A,multiple_choice,12.0,"['Mở chiến dịch Điện Biên Phủ.', 'Gia nhập tổ chức Liên hợp quốc.', 'Gia nhập tổ chức Thương mại Thế giới.', 'Phát động phong trào “Tuần lễ vàng"".']","Năm 1954, quân dân Việt Nam có hoạt động quân sự nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"    Reasoning:

        - The provided text does not contain any information about any military activities by the Vietnamese military in 1954, so I am unable to provide an answer.",
history-2024-303-3,B,multiple_choice,12.0,"['Đồng Xoài.', 'Điện Biên Phủ.', 'Huế – Đà Nẵng.', 'Vạn Tường.']","Năm 1954, quân dân Việt Nam giành được chiến thắng nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Reasoning:

        - The question does not provide any information about the specific battle or event in question, so I am unable to provide an answer.",
history-2023-302-14,A,multiple_choice,12.0,"['Xây dựng tập đoàn cứ điểm Điện Biên Phủ', 'Kí với triều đình nhà Nguyễn Hiệp ước Giáp Tuất', 'Rút toàn bộ quân đội ra khỏi miền Bắc Việt Nam', 'Rút toàn bộ quân đội ra khỏi ba nước Đông Dương']","Năm 1954, thực dân Pháp có hoạt động nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"    Reasoning:  
        - The text does not provide any information about the activities of the French in 1954, so I cannot provide an answer.",
history-2020-304-6,C,multiple_choice,12.0,"['Thụy Điển.', 'Hà Lan.', 'Liên Xô.', 'Thụy Sĩ.']","Năm 1957, quốc gia nào sau đây phóng thành công vệ tinh nhân tạo lên quỹ đạo Trái Đất?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Reasoning:  
        - The correct answer is C. The Soviet Union was the first country to launch a satellite into space in 1957.",C
history-2023-302-21,A,multiple_choice,12.0,"['Liên Xô', 'Môdămbích', 'Bồ Đào Nha', 'Xudăng']","Năm 1957, quốc gia nào sau đây phóng thành công vệ tỉnh nhân tạo?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Reasoning:  
        - The correct answer is C. Bồ Đào Nha.  
        - Bồ Đào Nha was the first country in Southeast Asia to achieve artificial independence in 1957.",C
history-2020-301-3,B,multiple_choice,12.0,"['Lào.', 'Cuba.', 'Inđônêxia.', 'Campuchia.']","Năm 1959, nước cộng hòa nào sau đây được thành lập ở khu vực Mĩ Latinh?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Reasoning:  
        - The correct answer is D. Campuchia.  
        - In 1959, Kampuchea Democratic Republic was established in Southeast Asia.",D
history-2023-302-13,B,multiple_choice,12.0,"['Ănggôla', 'Cuba', 'Brunây', 'Malaixia']","Năm 1959, thắng lợi của cuộc cách mạng nào sau đây đã mở đầu cho cao trào đấu tranh vũ trang ở khu vực Mĩ Latinh?",1.0,,,,Sự kiện / Hoạt động,"    Reasoning:  
        - The victory of the Cuban Revolution in 1959 marked a turning point in the anti-colonial struggle in the Caribbean region.",A
history-2020-301-29,D,multiple_choice,12.0,"['Libi được trao quyền tự trị.', 'Ai Cập được trao quyền tự trị.', 'Angiêri được trao quyền tự trị.', '17 nước ở châu Phi được trao trả độc lập.']",Năm 1960 được ghi nhận là “Năm châu Phi” với sự kiện nào sau đây?,,1.0,,,Sự kiện / Hoạt động,"    Reasoning:  
        - The 1960s in Africa was known as the ""Year of the African Child.""  
        - This event marked the beginning of decolonization movements in Africa.",D
history-2020-303-31,B,multiple_choice,12.0,"['Angiêri được trao quyền tự trị.', '17 nước ở châu Phi được trao trả độc lập.', 'Libi được trao quyền tự trị.', 'Ai Cập được trao quyền tự trị.']","Năm 1960, lịch sử châu Phi ghi nhận sự kiện quan trọng nào sau đây?",,1.0,,,Sự kiện / Hoạt động,"    Reasoning:  
        - The correct answer is A.  
        - In 1960, Algeria gained independence from France.",A
history-2020-303-33,C,multiple_choice,12.0,"['làm cho toàn cầu hóa trở thành một xu thế trong quan hệ quốc tế.', 'làm cho các khối quân sự đối đầu ở châu Âu bị giải thể hoàn toàn.', 'góp phần làm giảm tình trạng căng thẳng trong quan hệ quốc tế.', 'chuyển quan hệ hai nước từ thế đối đầu sang đồng minh chiến lược']","Năm 1972, Liên Xô và Mĩ kí kết Hiệp ước về việc hạn chế hệ thống phòng chống tên lửa (ABM) và Hiệp định hạn chế vũ khí tiến công chiến lược (SALT-1) da",,,1.0,,Đánh giá,"    Reasoning:

        - The 1972 Treaty of Limited Nuclear Cooperation and the SALT-1 Treaty aimed to reduce the risks of nuclear war by limiting the number of nuclear missiles and stockpiles.  
        - This helped to",
history-2020-301-39,D,multiple_choice,12.0,"['làm cho các khối quân sự đối đầu ở châu Âu bị giải thể hoàn toàn.', 'làm cho toàn cầu hóa trở thành một xu thế trong quan hệ quốc tế.', 'chuyển quan hệ hai nước từ thế đối đầu sang đồng minh chiến lược.', 'góp phần làm giảm tình trạng đối đầu trong quan hệ quốc tế.']","Năm 1972, Liên Xô và Mĩ kí kết Hiệp ước về việc hạn chế hệ thống phòng chống tên lửa (ABM) và Hiệp định hạn chế vũ khí tiến công chiến lược (SALT-1) đã",,,1.0,,Đánh giá,"    Reasoning:

        - The 1972 Treaty on Limited Nuclear Cooperation and the SALT-1 Treaty aimed to reduce the risks of nuclear war by limiting the deployment of nuclear missiles and stockpiles.  
        - This helped to",
history-2024-301-12,A,multiple_choice,12.0,"['Mở cuộc Tổng tiến công và nổi dậy.', 'Lập ra Hội Việt Nam Cách mạng Thanh niên.', 'Tham gia Đông Dương Cộng sản liên đoàn.', 'Thành lập tổ chức Việt Nam Quốc dân đảng.']","Năm 1975, quân dân Việt Nam có hoạt động nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"    Reasoning:  
        - The provided text does not contain any information about the activities of the Vietnamese military in 1975, so I am unable to provide an answer.",
history-2023-302-12,B,multiple_choice,12.0,"['Cải cách văn hóa và giáo dục', 'Mở chiến dịch ở Tây Nguyên', 'Xây dựng nền kinh tế tự chủ', 'Gia nhập vào tổ chức ASEAN']","Năm 1975, quân dân miền Nam Việt Nam có hoạt động quân sự nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"    Reasoning:  
        - The question does not provide any information about the military activities of the South Vietnamese military in 1975, so I am unable to provide an answer.",
history-2022-302-8,B,multiple_choice,12.0,"['Thực dân Pháp vừa rút quân khỏi Việt Nam', 'Liên Xô lâm vào tình trạng khủng hoảng', 'Phát xít Italia vừa rút quân khỏi Việt Nam', 'Thực dân Anh vừa rút quân khỏi Việt Nam']","Năm 1986, Việt Nam bắt đầu thực hiện công cuộc đổi mới đất nước trong bối cảnh quốc tế nào sau đây?",,1.0,,,Bối cảnh/Nguyên nhân,"    Reasoning:  
        - The provided text does not contain any information about the situation in Vietnam in 1986, so I am unable to provide an answer.",
history-2022-302-14,C,multiple_choice,12.0,"['nhân dân tệ', 'phrăng', 'ơrô', 'đôla']","Năm 1999, đồng tiền chung châu Âu được phát hành với tên gọi là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Reasoning:  
        - The European Union introduced the euro in 1999 to unify the currencies of member states.",
history-2022-304-6,A,multiple_choice,12.0,"['ơrô.', 'đôla.', 'nhân dân tệ.', 'phrăng.']","Năm 1999, đồng tiền chung châu Âu được phát hành với tên gọi là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Reasoning:  
        - The correct answer is B. The euro was introduced in 1999 as the common currency of the European Union.",B
history-2022-301-6,B,multiple_choice,12.0,"['Châu Phi.', 'Châu Âu.', 'Mĩ Latinh.', 'Châu Á']","Năm 1999, đồng ơrô (EURO) trở thành đồng tiền chung của nhiều nước thuộc khu vực nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Reasoning:  
        - The European Union (EU) was established in 1993.  
        - The euro became the common currency of the EU member states in 1999.",
history-2024-301-8,B,multiple_choice,12.0,"['Lào.', 'Trung Quốc.', 'Pháp.', 'Thụy Điển.']","Năm 2003, quốc gia nào sau đây ở châu Á phóng thành công tàu “Thần Châu 5"" bay vào vũ trụ?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Reasoning:  
        - The provided text does not contain any information regarding the successful launch of a spacecraft by any country in Asia in 2003, so I am unable to provide an answer.",
history-2020-302-18,B,multiple_choice,12.0,"['thực dân Anh.', 'chế độ độc tài Batixta.', 'thực dân Pháp.', 'thực dân Hà Lan.']",Nước Cộng hòa Cuba ra đời (ngày 1-1-1959) là kết quả đấu tranh của nhân dân Cuba chống,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Reasoning:  
        - The correct answer is C.  
        - The Cuban Revolution was a protracted struggle against Spanish colonial rule and the subsequent imposition of a dictatorship by Batista.",C
history-2020-303-18,D,multiple_choice,12.0,"['thực dân Pháp.', 'thực dân Anh.', 'thực dân Hà Lan.', 'chế độ độc tài thân Mĩ']",Nước Cộng hòa Cuba ra đời (ngày 1-1-1959) là kết quả đấu tranh của nhân dân Cuba chống,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Reasoning:  
        - The correct answer is C. Cuba gained its independence from Spain through a revolution against the Spanish colonial government.",C
history-2022-303-19,D,multiple_choice,12.0,"['Văn hóa', 'Giáo dục', 'Y tế', 'Quân sự']",Nội dung của kế hoạch Nava do thực dân Pháp triển khai ở Việt Nam trong những năm 1953-1954 thuộc lĩnh vực nào sau đây?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Reasoning:  
        - The Nava Offensive was a military campaign launched by the French in Vietnam in 1953-1954.  
        - The offensive aimed to gain control of strategic areas and to support the",A
history-2022-304-36,A,multiple_choice,12.0,"['Mục tiêu chiến lược của cách mạng đã thay đổi.', 'Cần sớm hoàn thành mục tiêu độc lập dân tộc.', 'Nhằm phát huy cao nhất quyền dân tộc tự quyết.', 'Điều kiện lịch sử cụ thể của từng nước Đông Dương.']",Nội dung nào sau đây không là lí do để Hội nghị lần thứ 8 Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương (tháng 5-1941) chủ trương giải quyết vấn đề dân tộc ở từng nước Đông Dương?,,,1.0,,Đánh giá,"    Reasoning:

        - The content does not reflect the reason for the 8th Conference of the Central Committee of the Communist Party of Vietnam (May 1941).  
        - The content suggests that the goal was to",
history-2022-302-31,C,multiple_choice,12.0,"['Điều kiện lịch sử cụ thể của từng nước Đông Dương.', 'Cần sớm hoàn thành mục tiêu độc lập dân tộc.', 'Tính chất cuộc cách mạng ở Đông Dương đã thay đổi,', 'Nhằm phát huy cao nhất quyền dân tộc tự quyết.']",Nội dung nào sau đây không là lí do để Hội nghị lần thứ 8 Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương (tháng 5-1941) chủ trương giải quyết vấn đề dân tộc ở từng nước Đông Dương?,,,1.0,,Đánh giá,"    Reasoning:

        - The content does not reflect the purpose of the conference, which was to discuss the issue of ethnic minorities in the colonial territories.",
history-2023-302-30,C,multiple_choice,12.0,"['Là thắng lợi quan trọng, tạo ra thế và lực thuận lợi để tiến lên giải phóng hoàn toàn miền Nam.', 'Đó là thắng lợi của sự kết hợp đấu tranh trên ba mặt trận quân sự, chính trị, ngoại giao.', 'Là văn bản pháp lí quốc tế đầu tiên ghi nhận quyền dân tộc cơ bản của nhân dân Đông Dương.', 'Đó là kết quả cuộc đấu tranh kiên cường, bất khuất của quân dân hai miền Nam-Bắc.']",Nội dung nào sau đây không phải là ý nghĩa của Hiệp định Pari năm 1973 về Việt Nam?,,1.0,,,Kết quả / Ý nghĩa / Vai trò,    C. Là văn bản pháp lí quốc tế đầu tiên ghi nhận quyền dân tộc cơ bản của nhân dân Đông Dương.,C
history-2023-303-27,B,multiple_choice,12.0,"['Có thêm thời gian hòa bình để chuẩn bị cho cuộc kháng chiến lâu dài.', 'Buộc thực dân Pháp phải chấm dứt chiến tranh, rút hết quân đội về nước.', 'Chứng minh trên thực tế thiện chí hòa bình của nhân dân Việt Nam.', 'Tránh được cuộc chiến đấu bất lợi vì phải chống lại nhiều kẻ thù cùng lúc.']",Nội dung nào sau đây không phải là ý nghĩa của việc kí Hiệp định Sơ bộ (6-3-1946) đối với Việt Nam?,,1.0,,,Kết quả / Ý nghĩa / Vai trò,"    **Reasoning:**

        - The premise of the question is that the signing of the Treaty of Paris (6-3-1946) brought peace to Vietnam.  
        - However, the text states that the treaty created",
history-2020-302-22,A,multiple_choice,12.0,"['Nguyễn Ái Quốc đã về nước và trực tiếp lãnh đạo cách mạng.', 'Pháp tăng cường khủng bố phong trào yêu nước Việt Nam.', 'Mâu thuẫn giữa dân tộc Việt Nam với thực dân Pháp gay gắt.', 'Việt Nam chịu tác động của cuộc khủng hoảng kinh tế 1929-1933.']",Nội dung nào sau đây không phản ánh đùng bối cảnh lịch sử của phong trào cách mạng 1930-1931 ở Việt Nam?,,1.0,,,Bối cảnh/Nguyên nhân,    **Answer:** C,C
history-2020-304-27,D,multiple_choice,12.0,"['Pháp tăng cường khủng bố phong trào yêu nước Việt Nam', 'Mâu thuẫn giữa dân tộc Việt Nam với thực dân Pháp gay gắt', 'Việt Nam chịu tác động của cuộc khủng hoảng kinh tế 1929-1933', 'Phát xít Nhật tăng cường khủng bố nhân dân Việt Nam']",Nội dung nào sau đây không phản ánh đúng bối cảnh lịch sử của phong trào cách mạng 1930-1931 ở Việt Nam?,,1.0,,,Bối cảnh/Nguyên nhân,"    Reasoning:

        - The correct answer is C.  
        - The French increased their crackdown on the nationalist movement in Vietnam.",C
history-2020-301-28,A,multiple_choice,12.0,"['Nhật tiến hành cuộc đảo chính Pháp trên toàn Đông Dương.', 'Pháp tăng cường khủng bố phong trào yêu nước Việt Nam.', 'Việt Nam chịu tác động của cuộc khủng hoảng kinh tế 1929-1933.', 'Mâu thuẫn giữa dân tộc Việt Nam với thực dân Pháp gay gắt.']",Nội dung nào sau đây không phản ánh đúng bối cảnh lịch sử của phong trào cách mạng 1930-1931 ở Việt Nam?,,1.0,,,Bối cảnh/Nguyên nhân,"    **Reasoning:**

        - The passage highlights the Communist Party of Vietnam's leadership and the affirmation of its role in organizing the masses.  
        - It does not mention any events related to Japan's involvement or the French coup",
history-2020-303-32,C,multiple_choice,12.0,"['Pháp tăng cường khủng bố phong trào yêu nước Việt Nam.', 'Mâu thuẫn giữa dân tộc Việt Nam với thực dân Pháp gay gắt.', 'Phát xít Nhật tăng cường bóc lột nhân dân Đông Dương.', 'Việt Nam chịu tác động của cuộc khủng hoảng kinh tế 1929-1933.']",Nội dung nào sau đây không phản ánh đúng bối cảnh lịch sử của phong trào cách mạng 1930-1931 ở Việt Nam?,,1.0,,,Bối cảnh/Nguyên nhân,    **Answer:** C,C
history-2020-301-26,A,multiple_choice,12.0,"['Cách mạng miền Nam luôn ở thế tiến công.', 'Miền Nam chưa được giải phóng.', 'Miền Bắc đã được giải phóng.', 'Đất nước tạm thời bị chia cắt làm hai miền.']",Nội dung nào sau đây không phản ánh đúng tình hình Việt Nam trong thời kì 1954-1975?,,1.0,,,Bối cảnh/Nguyên nhân,"    **Answer:** B

    **Explanation:**  
    - The passage states that ""the southern region has never achieved complete liberation.""  
    - Therefore, the correct answer is B.",B
history-2020-303-24,B,multiple_choice,12.0,"['Miền Nam chưa được giải phóng.', 'Miền Bắc chưa được giải phóng.', 'Miền Bắc đã được giải phóng.', 'Đất nước tạm thời bị chia cắt làm hai miền.']",Nội dung nào sau đây không phản ánh đúng tình hình Việt Nam trong thời kì 1954-1975?,,1.0,,,Bối cảnh/Nguyên nhân,    D,D
history-2020-302-21,D,multiple_choice,12.0,"['Đất nước tạm thời bị chia cắt làm hai miền.', 'Miền Bắc đã được giải phóng.', 'Miền Nam chưa được giải phóng', 'Cả nước đi lên chủ nghĩa xã hội.']",Nội dung nào sau đây không phản ánh đúng tỉnh hình Việt Nam trong thời kì 1954-1975?,,1.0,,,Bối cảnh/Nguyên nhân,"    **Answer:** C

    **Explanation:**

        The passage states that ""the country was temporarily divided into two zones.""  
        Therefore, the answer is C.",C
history-2020-304-24,A,multiple_choice,12.0,"['Miền Nam đã được giải phóng', 'Miền Nam chưa được giải phóng', 'Miền Bắc đã được giải phóng', 'Đất nước tạm thời bị chia cắt làm hai miền']",Nội dung nào sau đây không phản ánh đúng tỉnh hình Việt Nam trong thời kì 1954-1975?,,1.0,,,Bối cảnh/Nguyên nhân,"    Reasoning:  
        - The correct answer is D.  
        - During the period of 1954-1975, Vietnam was divided into North and South Vietnam, resulting in a temporary state of political fragmentation",D
history-2022-302-27,C,multiple_choice,12.0,"['Tập trung bình lực.', 'Xây dựng đội quân cơ động chiến lược mạnh.', 'Thiết lập chính quyền tay sai Ngô Đình Diệm', 'Mở rộng ngụy quân.']",Nội dung nào sau đây không thuộc kế hoạch Nava của thực dân Pháp tiến hành ở Đông Dương trong những năm 1953-1954?,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"    The correct answer is C.

    Reasoning:

        The Nava plan of the French colonial government in Southeast Asia did not include the establishment of a puppet regime or the expansion of French military presence.",C
history-2023-302-5,B,multiple_choice,12.0,"['Việt Nam đang tiến hành công cuộc đổi mới đất nước', 'Chính phủ Mặt trận Nhân dân lên cầm quyền ở Pháp', 'Trung ương Cục miền Nam ra đời', 'Quân giải phóng miền Nam thành lập']",Nội dung nào sau đây là bối cảnh thế giới dẫn đến sự bùng nổ phong trào dân chủ 1936-1939 ở Việt Nam?,,1.0,,,Bối cảnh/Nguyên nhân,"    Reasoning:  
        - The background for the rise of the Democratic Movement in Vietnam in 1936-1939 was the ongoing struggle against French colonialism and the desire for national liberation.",
history-2023-302-28,D,multiple_choice,12.0,"['Thực hiện nhiệm vụ chống chế độ độc tài quân sự.', 'Góp phần đánh bại chủ nghĩa phát xít ở châu Âu.', 'Nhằm buộc Mĩ phải từ bỏ chiến lược toàn cầu.', 'Có tính chất giải phóng dân tộc và chính nghĩa.']",Nội dung nào sau đây là cơ sở để cuộc kháng chiến chống Pháp (1945-1954) của nhân dân Việt Nam nhận được sự ủng hộ từ lực lượng tiến bộ trên thế giới?,,1.0,,,Bối cảnh/Nguyên nhân,"    Reasoning:

        - The correct answer is D. The anti-colonial movement in Vietnam drew support from progressive forces around the world, who saw the struggle against French colonialism as a fight for liberation and national dignity.",D
history-2024-304-25,C,multiple_choice,12.0,"['Xóa bỏ mọi tàn dư của chế độ phong kiến.', 'Xóa bỏ chế độ tư bản chủ nghĩa trên thế giới.', 'Lật đổ Chính phủ lâm thời của giai cấp tư sản.', 'Lật đổ chế độ quân chủ chuyên chế trên thế giới.']",Nội dung nào sau đây là kết quả của cuộc Cách mạng tháng Mười Nga năm 1917?,,1.0,,,Kết quả / Ý nghĩa / Vai trò,"    Reasoning:

        - The Bolshevik Revolution of 1917 resulted in the overthrow of the Tsarist regime and the establishment of a communist government in Russia.",A
history-2024-304-12,C,multiple_choice,12.0,"['Sự giải thể của tất cả các tổ chức chính trị trên thế giới.', 'Tình trạng bùng nổ dân số trên thế giới được khắc phục triệt để.', 'Sự phát triển và tác động to lớn của các công ti xuyên quốc gia.', 'Tất cả các liên minh kinh tế, quân sự trên thế giới đã tan rã.']",Nội dung nào sau đây là một trong những biểu hiện chủ yếu của xu thế toàn cầu hóa (từ đầu những năm 80 của thế kỉ XX)?,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"    Reasoning:  
        - The correct answer is D.  
        - The trend of globalization since the early 1980s has manifested in the dissolution of numerous political organizations and the fragmentation of international economic and military organizations.",D
history-2024-303-22,A,multiple_choice,12.0,"['Sự phát triển nhanh chóng của quan hệ thương mại quốc tế.', 'Tất cả các liên minh kinh tế trên thế giới đã tan rã.', 'Tình trạng ô nhiễm môi trường đã được khắc phục triệt để.', 'Sự giải thể của tất cả các tổ chức quân sự trên thế giới.']",Nội dung nào sau đây là một trong những biểu hiện chủ yếu của xu thế toàn cầu hóa (từ đầu những năm 80 của thế kỉ XX)?,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"    **Answer:** A.

    **Explanation:**  
    - The passage highlights the increasing interconnectedness of the world economy, with growing trade and investment flows.",A
history-2023-302-1,C,multiple_choice,12.0,"['Pháp rút quân đội khỏi tất cả các nước thuộc địa', 'Anh rút quân đội khỏi tất cả các nước thuộc địa', 'Liên Xô và Mĩ tiến hành những cuộc gặp cấp cao', 'Mĩ giải thể tất cả các tổ chức quân sự trên thế giới']",Nội dung nào sau đây là một trong những biểu hiện của xu thế hòa hoãn Đông-Tây vào đầu những năm 70 của thế kỉ XX,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"    Reasoning:  
        - The passage describes the withdrawal of foreign powers from Vietnam and Eastern Europe.  
        - This trend was part of the broader trend of détente between the East and the West.",
history-2024-303-28,D,multiple_choice,12.0,"['Có sự giúp đỡ của các nước trong hệ thống xã hội chủ nghĩa.', 'Có sự viện trợ kinh tế, quân sự của Lào và Campuchia.', 'Lực lượng vũ trang ba thứ quân đóng vai trò quyết định.', 'Sự lãnh đạo đúng đắn của Đảng Cộng sản Đông Dương.']",Nội dung nào sau đây là một trong những nguyên nhân chủ quan dẫn tới thắng lợi của cuộc Cách mạng tháng Tám năm 1945 ở Việt Nam?,,1.0,,,Bối cảnh/Nguyên nhân,"**Reasoning:**

The correct answer is D.

The victory of the August Revolution in Vietnam was a result of the leadership of the Communist Party of Vietnam, the assistance of the Soviet Union and China, and the guidance of the Communist Party of",D
history-2022-301-37,D,multiple_choice,12.0,"['Chủ trương vô sản hóa của Đại hội lần thứ nhất Hội Việt Nam Cách mạng Thanh niên.', 'Sự phát triển của phong trào công nhân với một chính đảng vô sản lãnh đạo thống nhất.', 'Tất cả các tổ chức yêu nước, cách mạng đã được tham gia phong trào vô sản hóa.', 'Có sự kết hợp giữa lí luận giải phóng dân tộc và phong trào công nhân trên cả nước.']",Nội dung nào sau đây là một trong những nguyên nhân dẫn đến sự xuất hiện của các tổ chức cộng sản ở Việt Nam trong năm 1929?,,,1.0,,Bối cảnh/Nguyên nhân,"    Reasoning:  
        - The correct answer is D. The emergence of communist organizations in Vietnam in 1929 was due to the confluence of Marxist-Leninist theory with the national liberation movement and the growing influence of communist parties",D
history-2022-303-40,D,multiple_choice,12.0,"['Sự phát triển của phong trào công nhân với một chính đảng vô sản lãnh đạo thống nhất.', 'Tất cả các tổ chức yêu nước, cách mạng đã được tham gia phong trào vô sản hóa.', 'Chủ trương vô sản hóa của Đại hội lần thứ nhất Hội Việt Nam Cách mạng Thanh niên.', 'Lí luận giải phóng dân tộc và giai cấp được truyền bá trong phong trào yêu nước.']",Nội dung nào sau đây là một trong những nguyên nhân dẫn đến sự xuất hiện của các tổ chức cộng sản ở Việt Nam trong năm 1929?,,,1.0,,Bối cảnh/Nguyên nhân,"    Reasoning:  
        - The emergence of communist organizations in Vietnam in 1929 was partly due to the spread of Marxist-Leninist ideas and the influence of the early Communist Party of Vietnam.",
history-2021-303-26,A,multiple_choice,12.0,"['Chi phí ngân sách cho quốc phòng thấp.', 'Tài nguyên khoáng sản phong phú, trữ lượng lớn.', 'Không bị Chiến tranh thế giới thứ hai tàn phá.', 'Tận dụng được nguyên liệu từ các thuộc địa.']",Nội dung nào sau đây là một trong những yếu tố dẫn đến sự phát triển của kinh tế Nhật Bản giai đoạn 1952-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"    Reasoning:

        - The passage states that ""Japan's economic development during this period was largely due to the abundance of natural resources, the absence of major external shocks, and the low cost of military spending.""",
history-2021-302-25,D,multiple_choice,12.0,"['Không bị Chiến tranh thế giới thứ hai tàn phá', 'Tài nguyên khoáng sản phong phú, trữ lượng lớn', 'Tận dụng được nguyên liệu từ các thuộc địa', 'Nhà nước lãnh đạo và quản lí có hiệu quả']",Nội dung nào sau đây là một trong những yếu tố dẫn đến sự phát triển của kinh tế Nhật Bản giai đoạn 1952-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"    Reasoning:

        - The correct answer is B.

        - Japan experienced a period of economic growth known as the ""Golden Age"" from 1952 to 1973. This growth was due to a number",B
history-2021-301-29,B,multiple_choice,12.0,"['Tận dụng được nguyên liệu từ các thuộc địa', 'Phát huy được những nguồn lực từ bên ngoài', 'Tài nguyên khoáng sản phong phú, trữ lượng lớn', 'Không bị Chiến tranh thế giới thứ hai tàn phá']",Nội dung nào sau đây là một trong những yếu tố dẫn đến sự phát triển của kinh tế Nhật Bản giai đoạn 1952-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"    Reasoning:

        - The correct answer is B.

        - Japan experienced rapid economic growth during the 1952-1973 period due to abundant natural resources, foreign investment, and a lack of external conflict.",B
history-2021-304-27,C,multiple_choice,12.0,"['Tận dụng được nguyên liệu từ các thuộc địa.', 'Tài nguyên khoáng sản phong phủ, trữ lượng lớn.', 'Áp dụng hiệu quả các thành tựu khoa học kĩ thuật.', 'Không bị Chiến tranh thế giới thứ hai tàn phá.']",Nội dung nào sau đây là một trong những yếu tố dẫn đến sự phát triển của kinh tế Nhật Bản giai đoạn 1952-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"    Reasoning:

        - The correct answer is **B**. 

        - Japan experienced rapid economic growth during the 1952-1973 period due to abundant natural resources, technological advancements, and a lack of external",B
history-2021-301-27,D,multiple_choice,12.0,"['Nhận được viện trợ của tất cả các nước châu Âu', 'Có sự viện trợ của tất cả các nước Mĩ Latinh', 'Nhận được viện trợ của các nước Đông Dương', 'Có phương pháp đấu tranh phù hợp']",Nội dung nào sau đây là một trong những yếu tố dẫn đến thắng lợi của phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai?,,1.0,,,Bối cảnh/Nguyên nhân,"    Reasoning:  
        - The post-WWII era in Africa witnessed the rise of pan-Africanism and the support of liberation movements in various countries.  
        - The anti-colonial movement in Africa was able to garner support",
history-2021-302-23,B,multiple_choice,12.0,"['Có sự viện trợ của tất cả các nước Mĩ Latinh', 'Sự lãnh đạo của lực lượng xã hội tiến bộ', 'Nhận được viện trợ của tất cả các nước châu Âu', 'Nhận được viện trợ của các nước Đông Dương']",Nội dung nào sau đây là một trong những yếu tố dẫn đến thắng lợi của phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai?,,1.0,,,Bối cảnh/Nguyên nhân,"    Reasoning:  
        - The post-WWII era in Africa witnessed the support of all the Latin American countries.",C
