id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,Qwen/Qwen3-0.6B_response,Qwen/Qwen3-0.6B_answer
history-2024-304-8,D,multiple_choice,12.0,"['lật đổ chế độ Nga hoàng.', 'xóa bỏ trật tự thế giới đơn cực.', 'xóa bỏ ảnh hưởng của Anh.', 'củng cố căn cứ địa Việt Bắc.']",Một trong những mục tiêu của quân dân Việt Nam khi mở chiến dịch Biên giới thu – đông (1950) là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A]  
    Reasoning:  
    - The objective of the Vietnamese people in the Border Region Operation (1950) was to overthrow the Soviet-dominated regime.  
    - The operation aimed at dismantling the Soviet regime.",A
history-2023-301-23,A,multiple_choice,12.0,"['chính sách nhượng bộ của chính phủ các nước Anh, Pháp đối với phe phát xít', 'Tổ chức Hiệp ước Bắc Đại Tây Dương (NATO) ra đời', 'khối Đồng minh chống phát xít đã được hình thành ở châu Âu', 'quân phiệt Nhật Bản bất ngờ tấn công Trân Châu cảng - căn cứ hải quân của Mĩ']",Một trong những nguyên nhân bùng nổ cuộc Chiến tranh thế giới thứ hai (1939-1945) là,,1.0,,,Bối cảnh/Nguyên nhân,"    [A]  
    Reasoning:  
    - The outbreak of World War II was mainly due to the policies of the British and French colonial powers, which allowed the French to support the French Revolution, leading to the formation of the French government",A
history-2022-303-28,B,multiple_choice,12.0,"['nhận được viện trợ từ các nước Đông Âu.', 'thu được nhiều lợi nhuận từ buôn bán vũ khí,', 'nhận được viện trợ từ các nước châu Phi.', 'nhận được viện trợ quân sự từ Liên Xô.']",Một trong những nhân tố thúc đẩy sự phát triển kinh tế của Mĩ ngay sau Chiến tranh thế giới thứ hai là,,1.0,,,Bối cảnh/Nguyên nhân,"    [A]  
    Reasoning:  
    - After World War II, the United States received significant military and economic assistance from Eastern Europe.  
    - This helped the country develop its economy.  
    => Correct answer: A  

   ",A
history-2022-301-22,A,multiple_choice,12.0,"['Cần vương.', 'cải cách trang phục.', 'học chữ Quốc ngữ.', 'cải cách lối sống.']",Một trong những phong trào đấu tranh vũ trang chống Pháp của nhân dân Việt Nam cuối thế kỉ XIX là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A]  
    Reasoning:  
    - Cần vương là phong trào đấu tranh vũ trang chống Pháp trong thời kỳ XIX.  
    - Các phong trào khác như cải cách trang phục,",A
history-2021-304-6,B,multiple_choice,12.0,"['Cộng đồng kinh tế châu Âu (EEC) ra đời', 'Inđônêxia tuyên bố độc lập', 'Liên minh châu Âu (EU) được thành lập', 'Cộng đồng châu Âu (EC) ra đời']",Một trong những sự kiện diễn ra ở khu vực Đông Nam Á năm 1945 là,1.0,,,,Sự kiện / Hoạt động,"    [D]  
    Reasoning:  
    - The European Community (EC) was established in 1957.  
    - The European Community (EC) was established in 1957.  
    => Correct answer",D
history-2021-302-22,D,multiple_choice,12.0,"['Liên minh châu Âu (EU) được thành lập', 'Cộng đồng châu Âu (EC) ra đời', 'Cộng đồng kinh tế châu Âu (EEC) ra đời', 'nhân dân Lào nổi dậy giành chính quyền']",Một trong những sự kiện diễn ra ở khu vực Đông Nam Á năm 1945 là,1.0,,,,Sự kiện / Hoạt động,"    [D]  
    Reasoning:  
    - Năm 1945, nhân dân Lào nổi dậy giành chính quyền là một trong những sự kiện nổi bật ở khu vực Đông Nam Á.  
    - Các sự kiện khác",D
history-2021-301-19,C,multiple_choice,12.0,"['Liên minh châu Âu (EU) được thành lập', 'Cộng đồng châu Âu (EC) ra đời', 'nước Cộng hòa Inđônêxia ra đời', 'Cộng đồng kinh tế châu Âu (EEC) ra đời']",Một trong những sự kiện diễn ra ở khu vực Đông Nam Á năm 1945 là,1.0,,,,Sự kiện / Hoạt động,"    [A]  
    Reasoning:  
    - The EU was established in 1947.  
    - In 1945, the EU was still in the early stages of development.  
    - The correct answer",A
history-2021-303-15,B,multiple_choice,12.0,"['Cộng đồng kinh tế châu Âu (EEC) ra đời.', 'Lào tuyên bố độc lập,', 'Cộng đồng châu Âu (EC) ra đời.', 'Liên minh châu Âu (EU) được thành lập.']",Một trong những sự kiện diễn ra ở khu vực Đông Nam Á năm 1945 là,1.0,,,,Sự kiện / Hoạt động,"    [A]  
    Reasoning:  
    - The EEC (European Economic Community) was formed in 1957.  
    - The EU (European Union) was formed in 1993.  
    -",A
history-2021-301-9,B,multiple_choice,12.0,"['Ngân hàng Thế giới (WB).', 'Cộng đồng châu Âu (EC).', 'Đại hội dân tộc Phi (ANC).', 'Hiệp hội các quốc gia Đông Nam Á (ASEAN).']",Một trong những tổ chức của các nước Tây Âu được thành lập trong nửa sau thế kỉ XX là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [B]  
    Reasoning:  
    - Ngân hàng Thế giới (WB) và các tổ chức châu Âu như Cộng đồng châu Âu (EC) và Đại hội dân tộc Phi (ANC) đều được thành lập trong nửa sau thế",B
history-2021-304-17,A,multiple_choice,12.0,"['Cộng đồng kinh tế châu Âu (EEC).', 'Ngân hàng Thế giới (WB).', 'Hiệp hội các quốc gia Đông Nam Á (ASEAN).', 'Đại hội dân tộc Phí (ANC)']",Một trong những tổ chức của các nước Tây Âu được thành lập trong nửa sau thế kỉ XX là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A]  
    Reasoning:  
    - The EEC was established in the late 20th century, which is in line with the question's context.  
    - It is a European economic community, not a World Bank",A
history-2021-303-12,C,multiple_choice,12.0,"['Hiệp hội các quốc gia Đông Nam Á (ASEAN).', 'Ngân hàng Thế giới (WB).', 'Cộng đồng than-thép châu Âu.', 'Đại hội dân tộc Phi (ANC).']",Một trong những tổ chức của các nước Tây Âu được thành lập trong nửa sau thế kỉ XX là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [B]

    Reasoning:  
    - The World Bank was established in 1945, which is after the 20th century.  
    - It is a global financial institution.  
    => Correct answer: B",B
history-2021-302-10,B,multiple_choice,12.0,"['Đại hội dân tộc Phi (ANC).', 'Liên minh châu Âu (EU).', 'Hiệp hội các quốc gia Đông Nam Á (ASEAN).', 'Ngân hàng Thế giới (WB).']",Một trong những tổ chức của các nước Tây Âu được thành lập trong nửa sau thế kỉ XX là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [B]  
    Reasoning:  
    - The European Union (EU) was established in 1995, which is after the 20th century.  
    - The correct answer is B.  

    [B",B
history-2022-302-23,D,multiple_choice,12.0,"['cần liên minh để chống phát xít.', 'cần đoàn kết lật đổ quân phiệt Nhật Bản.', 'chung mục tiêu đi lên chủ nghĩa xã hội', 'nhu cầu hợp tác để cùng phát triển']",Một trong những yếu tố thúc đẩy sự ra đời của Hiệp hội các quốc gia Đông Nam Á (ASEAN) năm 1967 là,,1.0,,,Bối cảnh/Nguyên nhân,"    [D]  
    Reasoning:  
    - ASEAN was formed to promote cooperation and development among Southeast Asian countries.  
    - The need for cooperation and development is the main factor in its formation.  
    => Correct answer: D",D
history-2020-303-14,C,multiple_choice,12.0,"['biển miền Nam thành thị trường xuất khẩu duy nhất.', 'biến miền Nam thành căn cứ quân sự duy nhất.', 'chia cất lâu dài đất nước Việt Nam.', 'biển miền Nam thành đồng mình duy nhất.']",Một trong những âm mưu của Mĩ khi tiến hành chiến tranh xâm lược Việt Nam trong thời kì 1954-1975 là,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"    [A]  
    Reasoning:  
    - The aim of the US during the 1954-1975 war against Vietnam was to establish a market for the South as the only place for export.  
    -",A
history-2020-302-6,B,multiple_choice,12.0,"['thị trường xuất khẩu duy nhất.', 'căn cứ quân sự của Mĩ ở Đông Nam Á.', 'đồng minh duy nhất.', 'căn cứ quân sự duy nhất.']",Một trong những âm mưu của Mĩ trong thời kì 1954-1975 là biến miền Nam Việt Nam thành,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"    [D]  
    Reasoning:  
    - During the 1954-1975 period, Vietnam was a key part of the Minoan alliance.  
    - The goal was to establish a military base in",D
history-2020-304-1,A,multiple_choice,12.0,"['thuộc địa kiểu mới.', 'căn cứ quân sự duy nhất.', 'thị trường xuất khẩu duy nhất.', 'đồng minh duy nhất.']",Một trong những âm mưu của Mĩ trong thời kì 1954-1975 là biến miền Nam Việt Nam thành,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"    [B]  
    Reasoning:  
    - During the 1954-1975 period, the U.S. aimed to establish a military as the sole military force in Vietnam.  
    - The U.S.",B
history-2020-301-8,B,multiple_choice,12.0,"['thị trường xuất khẩu duy nhất.', 'căn cứ quân sự của Mĩ ở Đông Dương.', 'đồng minh duy nhất.', 'căn cứ quân sự duy nhất.']",Một trong những âm mưu của Mĩ trong thời kì 1954-1975 là biển miền Nam Việt Nam thành,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"    [B]  
    Reasoning:  
    - Mĩ đã có nhiều đồng minh trong thời kỳ này.  
    - Dù không phải là duy nhất, nhưng có thể là một căn cứ quân sự.  
    => Correct",B
history-2023-303-21,D,multiple_choice,12.0,"['Thực dân Hà Lan.', 'Braxin.', 'Nicaragoa.', 'Thực dân Pháp.']","Ngay sau Cách mạng tháng Tám năm 1945, nước Việt Nam Dân chủ Cộng hòa phải đối phó với kẻ thù nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A]  
    Reasoning:  
    - After the August Revolution in 1945, the Vietnamese Democratic Republic faced the enemy of the French.  
    - The French were the main aggressors after the revolution.  
   ",A
history-2024-304-33,D,multiple_choice,12.0,"['Nhiều nước đã thực hiện thành công cách mạng vô sản.', 'Các mô hình nhà nước tư sản đã lạc hậu với thời đại.', 'Các khuynh hướng cứu nước khác đã trở nên lỗi thời.', 'Tác động của thời đại mới và yêu cầu của lịch sử dân tộc.']",Nguyễn Ái Quốc lựa chọn con đường cách mạng vô sản cho nhân dân Việt Nam (1920) vì một trong những lí do nào sau đây?,,1.0,,,Bối cảnh/Nguyên nhân,"    [D]  
    Reasoning:  
    - The early 20th-century Vietnamese people were in a new era, and their historical demands were not yet met.  
    - The new era and the people's historical demands led to",D
history-2023-303-32,C,multiple_choice,12.0,"['Đảng và Chính phủ đã chọn đúng thời cơ để phát động cuộc kháng chiến.', 'công cuộc chuẩn bị kháng chiến lâu dài của Việt Nam đã hoàn thiện.', 'nhân dân Việt Nam quyết không nhượng bộ lợi ích tối cao của dân tộc.', 'âm mưu câu kết giữa thực dân Pháp và quân Trung Hoa dân quốc đã thất bại.']","Ngày 19-12-1946, thay mặt Trung ương Đảng và Chính phủ, Chủ tịch Hồ Chí Minh phát động toàn quốc kháng chiến chống thực dân Pháp cho thấy",,,1.0,,Đánh giá,"    [A]

    Reasoning:  
    - The 1946 decree was a strategic decision to launch a nationwide resistance against the French.  
    - It showed the Communist Party and the government chose the right time to start the resistance",A
history-2020-301-31,A,multiple_choice,12.0,"['Nhân dân Việt Nam đang tránh việc đối đầu với nhiều kẻ thù cùng một lúc.', 'Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.', 'quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.', 'Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi",,,1.0,,Bối cảnh/Nguyên nhân,"    [B]  
    Reasoning:  
    - The signing of the Basic Agreement in 1946 was a result of the desire for peace and stability in Đông Dương.  
    - The agreement was signed after the Vietnamese government and",B
history-2020-302-26,B,multiple_choice,12.0,"['Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.', 'Pháp và Trung Hoa Dân quốc đã kí bản Hiệp ước Hoa Pháp.', 'Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.', 'quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi",,,1.0,,Bối cảnh/Nguyên nhân,"    [A]  
    Reasoning:  
    - The 1946 Geneva Accords were signed between Vietnamese Democratic Republic's government and French government after the French agreed to withdraw troops from North Vietnam.  
    - The correct answer is",A
history-2020-304-29,B,multiple_choice,12.0,"['quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.', 'Nhân dân Việt Nam đang cần thêm thời gian hòa bình để chuẩn bị lực lượng.', 'Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.', 'Chính phủ Pháp có thiện chỉ giữ gìn nền hòa bình ở Đông Dương.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi",,,1.0,,Bối cảnh/Nguyên nhân,"    [A]  
    Reasoning:  
    - The agreement was signed to establish a common government between the Vietnamese government and the French government, emphasizing the military's role in fighting.  
    - The Vietnamese government was still actively fighting in the",A
history-2020-303-27,C,multiple_choice,12.0,"['Trung Hoa Dân quốc không đồng ý cho Pháp đưa quân ra miền Bắc Việt Nam.', 'Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.', 'Trung Hoa Dân quốc đã thỏa thuận cho Pháp đưa quân ra miền Bắc Việt Nam.', 'quân dân Việt Nam vẫn đang phát triển thể chủ động tiến công.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khí",,,1.0,,Bối cảnh/Nguyên nhân,"    [A]

    Reasoning:  
    - The agreement was reached between the Vietnamese Democratic Republic and the French government.  
    - The French government was not willing to enter Vietnam, as they were in the East.  
    => Correct answer",A
history-2023-302-20,C,multiple_choice,12.0,"['Xây dựng khu giải phóng Việt Bắc', 'Chống phát xít Đức xâm lược', 'Đấu tranh bảo vệ biên giới Tổ quốc', 'Lập chính quyền Xô viết Nghệ Tĩnh']",Nhiệm vụ nào sau đây được nhân dân Việt Nam thực hiện trong những năm 1975-1979?,1.0,,,,Sự kiện / Hoạt động,"    [A]  
    Reasoning:  
    - During the 1970s, Vietnam was facing a major internal and external conflict.  
    - The main task was to launch the offensive in the North.  
    => Correct",A
history-2024-302-14,D,multiple_choice,12.0,"['Đánh đuổi quân Đức.', 'Đánh đuổi quân phiệt Nhật Bản.', 'Tiến hành cách mạng công nghiệp 4.0.', 'Giải phóng đất đai.']",Nhiệm vụ nào sau đây được quân dân Việt Nam thực hiện trong đông – xuân 1953 - 1954?,1.0,,,,Sự kiện / Hoạt động,"    [D]  
    Reasoning:  
    - During the Đông – xuân 1953-1954, the Vietnamese people actively carried out the liberation of the land.  
    - This was a major task that the",D
history-2023-303-30,C,multiple_choice,12.0,"['Chiến tranh thế giới thứ nhất kết thúc.', 'Ngân sách đầu tư cho quốc phòng thấp.', 'Chính sách quản lí có hiệu quả của nhà nước.', 'Bị chủ nghĩa khủng bố quốc tế tấn công.']",Nhân tố nào sau đây thúc đẩy sự phát triển kinh tế Mĩ trong những năm 1945-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"    [C]  
    Reasoning:  
    - The development of the economy in the 1940s-1970s was driven by the effective management of state resources.  
    - Strong government control led to economic",C
history-2021-303-37,C,multiple_choice,12.0,"['Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.', 'Biến một hiệp ước hai bên thành thỏa thuận ba bên có lợi cho cách mạng.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"    [B]  
    Reasoning:  
    - The Basic Agreement was a significant step in the Vietnamese Revolution.  
    - It recognized Vietnam as a free and independent country, giving it self-determination.  
    => Correct answer: B",B
history-2021-302-31,C,multiple_choice,12.0,"['Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.', 'Chuyển quan hệ giữa Việt Nam và Pháp từ đổi đầu quân sự sang đối thoại.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"    [D]  
    Reasoning:  
    - The 1946 Basic Agreement was a key step in the Vietnamese Revolution.  
    - It recognized Vietnam as a self-governing country, which aligns with option D.",D
history-2021-304-35,B,multiple_choice,12.0,"['Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.', 'Là điển hình thành công về vận dụng sách lược phân hóa và cô lập kẻ thù.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"    [D]  
    Reasoning:  
    - The 1946 Basic Agreement was an important step in the Vietnamese Revolution, recognizing Vietnam as a free and independent state.  
    - It acknowledged Vietnam's sovereignty and the right to",D
history-2021-301-36,A,multiple_choice,12.0,"['Là điển hình về sự chủ động của Chính phủ Việt Nam trong đấu tranh ngoại giao.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.', 'Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"    [C]  
    Reasoning:  
    - The Basic Agreement between Vietnam and France on 6-3-1946 was an important agreement for Vietnam to recognize its independence.  
    - It affirmed Vietnam's right to self",C
history-2023-302-35,D,multiple_choice,12.0,"['Góp phần bảo vệ công cuộc xây dựng chủ nghĩa xã hội ở miền Bắc', 'Mở ra bước ngoặt quan trọng của cuộc kháng chiến chống Mĩ, cứu nước.', 'Buộc đế quốc Mĩ phải chấp nhận một giải pháp về ngoại giao với Việt Nam.', 'Đưa đấu tranh ngoại giao trở thành mặt trận quyết định của cuộc kháng chiến.']",Nhận xét nào sau đây phản ánh không đúng ý nghĩa cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân 1968 của quân dân miền Nam Việt Nam?,,1.0,,,Đánh giá,"    [A]  
    Reasoning:  
    - The 1968 uprising was a response to the economic crisis in the South.  
    - It did not directly contribute to protecting the socialist construction in the North.  
    =>",A
history-2023-301-39,D,multiple_choice,12.0,"['Là nỗ lực cao nhất, cuối cùng của đế quốc Mĩ và quân đội Sài Gòn trong chiến tranh ở Việt Nam.', 'Là thắng lợi quân sự quyết định tạo thời cơ chiến lược tiến lên giải phóng hoàn toàn miền Nam.', 'Tạo thế và lực để Việt Nam bắt đầu đẩy mạnh cuộc đấu tranh ngoại giao ở Hội nghị Pari.', 'Là thắng lợi quân sự quyết định góp phần bảo vệ các quyền dân tộc cơ bản của Việt Nam.']","Nhận định nào sau đây là đúng về chiến thắng “Điện Biên Phủ trên không"" (1972) của quân dân Việt Nam?",,1.0,,,Đánh giá,"    [B]  
    Reasoning:  
    - The victory at Dien Bien Phu was a decisive victory that allowed Vietnam to break the siege of the North and opened the path for the liberation of the entire North.  
    - It was",B
history-2024-303-33,D,multiple_choice,12.0,"['Đã tập trung hoàn thành triệt để khẩu hiệu “người cày có ruộng”.', 'Thể hiện sự nhạy bén và linh hoạt của Việt Nam về thay đổi đường lối chiến lược cách mạng.', 'Chứng tỏ vai trò của Đảng trong việc hoàn thiện đường lối chung của cách mạng Đông Dương.', 'Định hướng và thúc đẩy sự phát triển của chế độ dân chủ nhân dân.']",Nhận định nào sau đây là đúng về Đại hội đại biểu lần thứ II của Đảng Cộng sản Đông Dương (2-1951)?,,1.0,,,Đánh giá,"    [B]  
    Reasoning:  
    - The second session of the II Congress demonstrated the flexibility and adaptability of Vietnam's revolutionary path.  
    - It showed the Party's ability to adjust its strategies as the situation evolved.  
",B
history-2023-303-35,B,multiple_choice,12.0,"['Diễn ra trong bối cảnh cuộc Chiến tranh lạnh đang leo thang trên phạm vi thế giới.', 'Đưa cuộc chiến tranh cách mạng ở miền Nam đồng loạt tiến lên khởi nghĩa giành chính quyền.', 'Là cao trào đấu tranh của quần chúng nhân dân bao gồm những cuộc khởi nghĩa từng phần.', 'Đấu tranh chính trị là phương thức chủ yếu, có sự hỗ trợ của lực lượng vũ trang.']",Nhận định nào sau đây phản ánh không đúng về phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam?,,1.0,,,Đánh giá,"    [A]  
    Reasoning:  
    - The 1959-1960 movement in the South was part of the Cold War.  
    - The movement was not in the same context as the Cold War.",A
history-2024-304-22,D,multiple_choice,12.0,"['Quý tộc mới.', 'Quý tộc quân phiệt.', 'Giai cấp tư sản.', 'Văn thân, sĩ phu.']","Năm 1885, Tôn Thất Thuyết lấy danh nghĩa vua Hàm Nghi xuống chiếu Cần vương, kêu gọi lực lượng nào sau đây đứng lên chống Pháp?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [B]  
    Reasoning:  
    - Tôn Thất Thuyết called for a force to resist the French in 1885.  
    - The options include ""quý tộc quân phiệt"" which refers to",B
history-2023-302-6,D,multiple_choice,12.0,"['Kêu gọi nhân dân tăng gia sản xuất', 'Đọc Lời kêu gọi toàn quốc kháng chiến', 'Soạn thảo bản Tuyên ngôn độc lập', 'Tham gia sáng lập Đảng Cộng sản Pháp']","Năm 1920, Nguyễn Ái Quốc có hoạt động nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"    [A]  
    Reasoning:  
    - Nguyễn Ái Quốc was a leader of the Vietnamese Communist Party.  
    - In 1920, he called for increased agricultural production.  
    - This is a key point",A
history-2023-303-39,D,multiple_choice,12.0,"['Là lí luận được hầu hết các dân tộc thuộc địa đã lựa chọn để cứu nước.', 'Là con đường cách mạng duy nhất giúp các dân tộc thuộc địa tự giải phóng.', 'Đáp ứng được yêu cầu giải phóng của tất cả giai cấp trong xã hội Việt Nam.', 'Là con đường cách mạng chủ trương giải phóng nhân dân lao động.']","Năm 1920, Nguyễn Ái Quốc đã chọn con đường cách mạng vô sản cho dân tộc Việt Nam vì lí do nào sau đây?",,1.0,,,Bối cảnh/Nguyên nhân,"    [D]  
    Reasoning:  
    - Nguyễn Ái Quốc chose the path of the working class to save the Vietnamese people because he believed that the working class is the main force in the revolution.  
    - He emphasized that the",D
history-2022-303-24,C,multiple_choice,12.0,"['Pêru', 'Panama', 'Nga Xô viết', 'Côlômbia']","Năm 1921, Chính sách kinh tế mới (NEP) đã tạo ra chuyển biến tích cực trong nền kinh tế của nước nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A]  
    Reasoning:  
    - The NEP (New Economic Policy) was introduced in 1921 in the Soviet Union.  
    - It led to a positive economic transformation in the Soviet Union.  
   ",A
history-2024-304-7,C,multiple_choice,12.0,"['Trung ương Cục miền Nam.', 'Trung đội Cứu quốc quân II.', 'An Nam Cộng sản đảng.', 'Quân giải phóng miền Nam.']","Năm 1929, tổ chức nào sau đây của Việt Nam được thành lập?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A]  
    Reasoning:  
    - The organization that was established in 1929 in the North of Vietnam was the Central Corps of the North.  
    - The Central Corps of the North was the first organization of",A
history-2024-303-30,C,multiple_choice,12.0,"['Việt Nam Quốc dân đảng.', 'Đảng Lập hiến.', 'Đông Dương Cộng sản đảng.', 'Đảng Thanh niên.']","Năm 1929, tổ chức nào sau đây được thành lập ở Việt Nam theo khuynh hướng vô sản?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [B]  
    Reasoning:  
    - The organization was established according to the workers' upsurge in the 1920s.  
    - The Vietnamese Workers' Party was founded in 1921.",B
history-2023-304-16,D,multiple_choice,12.0,"['Ba Đình.', 'Hương Khê.', 'Hùng Lĩnh.', 'Yên Bái.']","Năm 1930, Việt Nam Quốc dân đảng lãnh đạo cuộc khởi nghĩa",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [D]  
    Reasoning:  
    - In 1930, the Viet Minh led the uprising in Yên Bái.  
    - The Viet Minh launched the campaign in Yên Bái to resist the French.  
   ",D
history-2022-303-7,D,multiple_choice,12.0,"['Thụy Sĩ.', 'Na Uy.', 'Thụy Điển.', 'Lào.']","Năm 1941, Hội nghị lần thứ 8 Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương chủ trương giúp đỡ việc lập mặt trận ở nước nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [D]  
    Reasoning:  
    - The 1941 session of the Central Committee of the Communist Party of Vietnam decided to help establish a base in Laos.  
    - This was part of the broader strategy to expand",D
history-2023-301-35,A,multiple_choice,12.0,"['Phát triển, củng cố tiềm lực và mở rộng trận địa cách mạng.', 'Giành được chính quyền ở một số thành phố lớn, mở rộng căn cứ địa cách mạng.', 'Mở rộng chiến khu cách mạng, tiến lên đánh đuổi Pháp-Nhật.', 'Thúc đẩy nhanh quá trình thành lập mặt trận thống nhất ba dân tộc Đông Dương.']","Năm 1945 ở Việt Nam, khởi nghĩa từng phần có đóng góp nào sau đây đối với cuộc Tổng khởi nghĩa tháng Tám?",,,1.0,,Kết quả / Ý nghĩa / Vai trò,"    [A]  
    Reasoning:  
    - The 1945 Viet Minh launched the May 8th uprising, which was a major step in expanding the revolutionary base and strengthening the military force.  
    - Option A correctly",A
history-2023-302-2,D,multiple_choice,12.0,"['Nhật Bản', 'Anh', 'Đức', 'Inđônêxia']","Năm 1945, quốc gia nào sau đây ở khu vực Đông Nam Á tuyên bố độc lập?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A]  
    Reasoning:  
    - Vietnam was the first country in Southeast Asia to declare independence in 1945.  
    - The Vietnamese people established an independent state in the region.  
    => Correct answer:",A
history-2023-303-19,D,multiple_choice,12.0,"['Canada.', 'Hà Lan.', 'Áo.', 'Mĩ.']","Năm 1947, quốc gia nào sau đây phát động cuộc Chiến tranh lạnh chống Liên Xô?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A]  
    Reasoning:  
    - The Cold War started in 1947 with the Soviet Union.  
    - Canada, Holland, Norway, and the US were all part of the Cold War.  
    -",A
history-2020-302-3,B,multiple_choice,12.0,"['Phần Lan.', 'Mĩ.', 'Đan Mạch.', 'Thái Lan.']","Năm 1948, sản lượng công nghiệp của quốc gia nào sau đây chiếm hơn 50% sản lượng công nghiệp toàn thế giới?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [B]  
    Reasoning:  
    - The Soviet Union (USSR) had the highest industrial production in 1948.  
    - The Soviet Union's industrial output reached over 50% of the world",B
history-2020-303-17,B,multiple_choice,12.0,"['Thụy Điển.', 'Liên Xô.', 'Thụy Sĩ.', 'Đan Mạch.']","Năm 1949, quốc gia nào sau đây chế tạo thành công bom nguyên tử?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [B]  
    Reasoning:  
    - The atomic bomb was first developed in the United States.  
    - The Soviet Union did not develop atomic bombs until the 1940s.  
    - The United States developed",B
