id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,Qwen/Qwen2.5-1.5B-Instruct_response,Qwen/Qwen2.5-1.5B-Instruct_answer
history-2023-302-10,C,multiple_choice,12.0,"['Trung Lào', 'Thượng Lào', 'An Lão', 'Thà Khẹt']",Một trong những chiến thắng của quân dân miền Nam Việt Nam chống chiến lược Chiến tranh đặc biệt của đế quốc Mĩ (1961-1965) là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"**[C]** An Lão
        
**Reasoning:** An Lão is one of the most significant battles fought during the Vietnam War against American forces. It marked a turning point where North Vietnamese forces successfully repelled an American invasion attempt, demonstrating their",C
history-2024-304-4,A,multiple_choice,12.0,"['Hội đồng Bảo an.', 'Đảng Nhân dân Lào.', 'Cộng đồng châu Âu.', 'Liên minh châu Âu.']",Một trong những cơ quan của Liên hợp quốc là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"**[A]** The United Nations Security Council is one of the main organs of the United Nations. It has six permanent members who have veto power over any decisions made by the council. These members include China, France, Russia, the United Kingdom,",A
history-2021-303-11,C,multiple_choice,12.0,"['xây dựng căn cứ địa ở Cao Bằng.', 'phát động tiến công và nổi dậy.', 'mở nhiều lớp huấn luyện cán bộ.', 'phát động tổng khởi nghĩa toàn quốc.']",Một trong những hoạt động của Hội Việt Nam Cách mạng Thanh niên (1925-1929) là,1.0,,,,Sự kiện / Hoạt động,**[C]** The activities of the Vietnamese Youth League (1925-1929) included training sessions for cadres. These training programs were crucial for building the leadership necessary to carry out revolutionary actions and establish a strong base for,C
history-2021-302-20,B,multiple_choice,12.0,"['xây dựng căn cứ địa ở Cao Bằng', 'mở nhiều lớp đào tạo cán bộ', 'phát động tổng khởi nghĩa toàn quốc', 'phát động tiến công và nổi dậy']",Một trong những hoạt động của Hội Việt Nam Cách mạng Thanh niên (1925-1929) là,1.0,,,,Sự kiện / Hoạt động,"**[B]** The Youth Vietnamese Revolutionary Association's activities included opening many training classes to cultivate cadres. These classes were crucial for building the revolutionary forces and preparing them for future actions. 

---

Answer the following history question: Một trong những hoạt động",B
history-2021-304-13,D,multiple_choice,12.0,"['phát động tiến công và nổi dậy', 'xây dựng căn cứ địa ở Cao Bằng', 'phát động tổng khởi nghĩa toàn quốc', 'xuất bản báo Thanh niên']",Một trong những hoạt động của Hội Việt Nam Cách mạng Thanh niên (1925-1929) là,1.0,,,,Sự kiện / Hoạt động,"**[D]** The publication of the newspaper ""Thanh Niên"" is one of the activities of the Vietnamese Youth League's activities during the period from 1925 to 1929. It served as an important medium for",D
history-2021-301-8,D,multiple_choice,12.0,"['xây dựng căn cứ địa ở Cao Bằng.', 'phát động tiến công và nổi dậy.', 'phát động tổng khởi nghĩa toàn quốc.', 'thực hiện chủ trương vô sản hóa.']",Một trong những hoạt động của Hội Việt Nam Cách mạng Thanh niên (1925-1929) là,1.0,,,,Sự kiện / Hoạt động,**[B]** The activities of the Vietnamese Youth Revolutionary Association (1925-1929) included launching uprisings and revolts. These actions reflect their efforts to overthrow the colonial regime and establish an independent socialist society.,B
history-2020-303-19,D,multiple_choice,12.0,"['soạn thảo Sách lược của Đảng Cộng sản Đông Dương.', 'triệu tập Hội nghị hợp nhất các tổ chức cộng sản.', 'soạn thảo Chính cương của Đảng Cộng sản Đông Dương.', 'gửi Yêu sách của nhân dân An Nam đến Hội nghị Vécxai.']",Một trong những hoạt động của Nguyễn Ái Quốc ở Pháp trong những năm 1919-1923 là,1.0,,,,Sự kiện / Hoạt động,"Answer: [D] Nguyễn Ái Quốc sent his ""Appeal of the People of Annam"" to the Congress of Vienna. This appeal reflected his views on the need for an independent Vietnam and called for unity among Vietnamese people against foreign domination.",D
history-2020-304-3,C,multiple_choice,12.0,"['triệu tập Hội nghị hợp nhất các tổ chức cộng sản.', 'soạn thảo Chính cương của Đảng Cộng sản Đông Dương.', 'tham dự Đại hội lần thứ XVIII của Đảng Xã hội Pháp.', 'soạn thảo Sách lược của Đảng Cộng sản Đông Dương.']",Một trong những hoạt động của Nguyễn Ái Quốc ở Pháp trong những năm 1919-1923 là,1.0,,,,Sự kiện / Hoạt động,"[Answer]: [C]
        
[Reasoning]: Nguyễn Ái Quốc, người sáng lập Đảng Cộng sản Việt Nam, đã tham dự Đại hội lần thứ XVIII của Đảng Xã hội Pháp vào năm 1920. Đây",C
history-2020-301-2,C,multiple_choice,12.0,"['triệu tập Hội nghị hợp nhất các tổ chức cộng sản.', 'soạn thảo Chính cương của Đảng Cộng sản Đông Dương.', 'tham gia sáng lập Hội Liên hiệp thuộc địa ở Pari.', 'soạn thảo Sách lược của Đảng Cộng sản Đông Dương.']",Một trong những hoạt động của Nguyễn Ái Quốc ở Pháp trong những năm 1919-1923 là,1.0,,,,Sự kiện / Hoạt động,"Answer: [C]
Reasoning:
Nguyễn Ái Quốc đã tham gia sáng lập Hội Liên hiệp thuộc địa ở Paris vào năm 1919. Đây là một trong những hoạt động quan trọng của ông trong những năm",C
history-2020-302-5,D,multiple_choice,12.0,"['triệu tập Hội nghị hợp nhất các tổ chức cộng sản.', 'soạn thảo Chính cương của Đảng Cộng sản Đông Dương.', 'soạn thảo Sách lược của Đảng Cộng sản Đông Dương.', 'tham gia sáng lập Đảng Cộng sản Pháp.']",Một trong những hoạt động của Nguyễn Ái Quốc ở Pháp trong những năm 1919-1923 là,1.0,,,,Sự kiện / Hoạt động,"**[D]** Tham gia sáng lập Đảng Cộng sản Pháp.        

**Reasoning:** Nguyễn Ái Quốc đã từng sống và hoạt động ở Pháp từ năm 1916 đến 1923. Trong thời gian",D
history-2024-304-8,D,multiple_choice,12.0,"['lật đổ chế độ Nga hoàng.', 'xóa bỏ trật tự thế giới đơn cực.', 'xóa bỏ ảnh hưởng của Anh.', 'củng cố căn cứ địa Việt Bắc.']",Một trong những mục tiêu của quân dân Việt Nam khi mở chiến dịch Biên giới thu – đông (1950) là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,**[D]** The goal of the Vietnamese people's army when launching the Border Defense Campaign (1950) was to consolidate their base in northern Vietnam. This aligns with option D. The campaign aimed to secure a strong foothold in,D
history-2023-301-23,A,multiple_choice,12.0,"['chính sách nhượng bộ của chính phủ các nước Anh, Pháp đối với phe phát xít', 'Tổ chức Hiệp ước Bắc Đại Tây Dương (NATO) ra đời', 'khối Đồng minh chống phát xít đã được hình thành ở châu Âu', 'quân phiệt Nhật Bản bất ngờ tấn công Trân Châu cảng - căn cứ hải quân của Mĩ']",Một trong những nguyên nhân bùng nổ cuộc Chiến tranh thế giới thứ hai (1939-1945) là,,1.0,,,Bối cảnh/Nguyên nhân,"[Answer]: [D] The Japanese surprise attack on Pearl Harbor marked the beginning of World War II when the United States entered the war against Japan. This event led to the full-scale involvement of the United States in the global conflict, which ultimately resulted",D
history-2022-303-28,B,multiple_choice,12.0,"['nhận được viện trợ từ các nước Đông Âu.', 'thu được nhiều lợi nhuận từ buôn bán vũ khí,', 'nhận được viện trợ từ các nước châu Phi.', 'nhận được viện trợ quân sự từ Liên Xô.']",Một trong những nhân tố thúc đẩy sự phát triển kinh tế của Mĩ ngay sau Chiến tranh thế giới thứ hai là,,1.0,,,Bối cảnh/Nguyên nhân,"[Answer]: [D] The United States received substantial military aid from the Soviet Union after World War II, which significantly contributed to its economic recovery and development. This aid helped rebuild war-torn infrastructure and provided essential resources needed for reconstruction efforts. 

",D
history-2022-301-22,A,multiple_choice,12.0,"['Cần vương.', 'cải cách trang phục.', 'học chữ Quốc ngữ.', 'cải cách lối sống.']",Một trong những phong trào đấu tranh vũ trang chống Pháp của nhân dân Việt Nam cuối thế kỉ XIX là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,**[A]** Cần Vương is one of the most significant anti-French resistance movements in Vietnamese history. It began as early as the late 19th century when local leaders such as Nguyen Huu Canh and Nguyen Van Huyen organized armed,A
history-2021-304-6,B,multiple_choice,12.0,"['Cộng đồng kinh tế châu Âu (EEC) ra đời', 'Inđônêxia tuyên bố độc lập', 'Liên minh châu Âu (EU) được thành lập', 'Cộng đồng châu Âu (EC) ra đời']",Một trong những sự kiện diễn ra ở khu vực Đông Nam Á năm 1945 là,1.0,,,,Sự kiện / Hoạt động,"**[B]** Inđônêxia tuyên bố độc lập.        
**Reasoning:**       
The year 1945 saw significant events across Asia and Europe. Among these, the most notable event involving Southeast Asia was Indonesia's declaration of",B
history-2021-302-22,D,multiple_choice,12.0,"['Liên minh châu Âu (EU) được thành lập', 'Cộng đồng châu Âu (EC) ra đời', 'Cộng đồng kinh tế châu Âu (EEC) ra đời', 'nhân dân Lào nổi dậy giành chính quyền']",Một trong những sự kiện diễn ra ở khu vực Đông Nam Á năm 1945 là,1.0,,,,Sự kiện / Hoạt động,"**[D]** The events that occurred in Southeast Asia in 1945 included the Lao people's uprising to seize power. This indicates that the Lao people took action against their government, which is reflected in option D. 

---

",D
history-2021-301-19,C,multiple_choice,12.0,"['Liên minh châu Âu (EU) được thành lập', 'Cộng đồng châu Âu (EC) ra đời', 'nước Cộng hòa Inđônêxia ra đời', 'Cộng đồng kinh tế châu Âu (EEC) ra đời']",Một trong những sự kiện diễn ra ở khu vực Đông Nam Á năm 1945 là,1.0,,,,Sự kiện / Hoạt động,"**[C]** The founding of the Republic of Indonesia in 1945 marked the end of Dutch colonial rule in Southeast Asia. It also led to significant changes in regional politics and economic structures. 

---

Answering the specific question about events",C
history-2021-303-15,B,multiple_choice,12.0,"['Cộng đồng kinh tế châu Âu (EEC) ra đời.', 'Lào tuyên bố độc lập,', 'Cộng đồng châu Âu (EC) ra đời.', 'Liên minh châu Âu (EU) được thành lập.']",Một trong những sự kiện diễn ra ở khu vực Đông Nam Á năm 1945 là,1.0,,,,Sự kiện / Hoạt động,"**[B]** Lào tuyên bố độc lập.        
**Reasoning:** Năm 1945, một trong những sự kiện quan trọng nhất ở khu vực Đông Nam Á là Lào tuyên bố độc lập khỏi Pháp. Đây là",B
history-2021-301-9,B,multiple_choice,12.0,"['Ngân hàng Thế giới (WB).', 'Cộng đồng châu Âu (EC).', 'Đại hội dân tộc Phi (ANC).', 'Hiệp hội các quốc gia Đông Nam Á (ASEAN).']",Một trong những tổ chức của các nước Tây Âu được thành lập trong nửa sau thế kỉ XX là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"**[B]** The European Community (EC), also known as the Common Market, was established in 1967 and is one of the oldest regional economic unions in the world. It was formed by six Western European countries—Belgium,",B
history-2021-304-17,A,multiple_choice,12.0,"['Cộng đồng kinh tế châu Âu (EEC).', 'Ngân hàng Thế giới (WB).', 'Hiệp hội các quốc gia Đông Nam Á (ASEAN).', 'Đại hội dân tộc Phí (ANC)']",Một trong những tổ chức của các nước Tây Âu được thành lập trong nửa sau thế kỉ XX là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"**[A]** The European Economic Community (EEC), also known as the Common Market, was established in 1957 by six Western European countries to promote economic cooperation and integration. It marked the beginning of the formation of the European Union",A
history-2021-303-12,C,multiple_choice,12.0,"['Hiệp hội các quốc gia Đông Nam Á (ASEAN).', 'Ngân hàng Thế giới (WB).', 'Cộng đồng than-thép châu Âu.', 'Đại hội dân tộc Phi (ANC).']",Một trong những tổ chức của các nước Tây Âu được thành lập trong nửa sau thế kỉ XX là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"**[C]** The European Iron Trade Community is one of the organizations established in the latter half of the 20th century by Western European countries. It reflects the view of harmonizing national independence movements and socialist ideologies. 

---

Answering the",C
history-2021-302-10,B,multiple_choice,12.0,"['Đại hội dân tộc Phi (ANC).', 'Liên minh châu Âu (EU).', 'Hiệp hội các quốc gia Đông Nam Á (ASEAN).', 'Ngân hàng Thế giới (WB).']",Một trong những tổ chức của các nước Tây Âu được thành lập trong nửa sau thế kỉ XX là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"**[B]** The European Union (EU) is one of the organizations established during the latter half of the 20th century. It represents the integration of Western Europe into a single economic and political entity. 

**Reasoning:** The EU",B
history-2022-302-23,D,multiple_choice,12.0,"['cần liên minh để chống phát xít.', 'cần đoàn kết lật đổ quân phiệt Nhật Bản.', 'chung mục tiêu đi lên chủ nghĩa xã hội', 'nhu cầu hợp tác để cùng phát triển']",Một trong những yếu tố thúc đẩy sự ra đời của Hiệp hội các quốc gia Đông Nam Á (ASEAN) năm 1967 là,,1.0,,,Bối cảnh/Nguyên nhân,"[ D ] ASEAN was formed to promote cooperation and economic development among Southeast Asian countries, which is consistent with option D. It was established as an alternative to the Cold War blocs and reflected the desire for regional stability and prosperity. Option A is",D
history-2020-303-14,C,multiple_choice,12.0,"['biển miền Nam thành thị trường xuất khẩu duy nhất.', 'biến miền Nam thành căn cứ quân sự duy nhất.', 'chia cất lâu dài đất nước Việt Nam.', 'biển miền Nam thành đồng mình duy nhất.']",Một trong những âm mưu của Mĩ khi tiến hành chiến tranh xâm lược Việt Nam trong thời kì 1954-1975 là,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"**[C]** The United States' primary goal during the Vietnam War was to divide Vietnam into two separate states, effectively establishing a permanent division of the country along ethnic lines. This aligns most closely with option C, which suggests dividing the nation into",C
history-2020-302-6,B,multiple_choice,12.0,"['thị trường xuất khẩu duy nhất.', 'căn cứ quân sự của Mĩ ở Đông Nam Á.', 'đồng minh duy nhất.', 'căn cứ quân sự duy nhất.']",Một trong những âm mưu của Mĩ trong thời kì 1954-1975 là biến miền Nam Việt Nam thành,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"**[B]** The United States' main goal during this period was to establish a military base in Vietnam as part of its broader strategy to contain communism. This aligns with option B, which states that the US wanted to create a military base in",B
history-2020-304-1,A,multiple_choice,12.0,"['thuộc địa kiểu mới.', 'căn cứ quân sự duy nhất.', 'thị trường xuất khẩu duy nhất.', 'đồng minh duy nhất.']",Một trong những âm mưu của Mĩ trong thời kì 1954-1975 là biến miền Nam Việt Nam thành,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"**[A]** The United States' primary goal during this period was to establish Vietnam as a ""new colonial"" entity, which would allow them to exert control over the country's resources and influence its internal affairs without direct involvement in governance. This align",A
history-2020-301-8,B,multiple_choice,12.0,"['thị trường xuất khẩu duy nhất.', 'căn cứ quân sự của Mĩ ở Đông Dương.', 'đồng minh duy nhất.', 'căn cứ quân sự duy nhất.']",Một trong những âm mưu của Mĩ trong thời kì 1954-1975 là biển miền Nam Việt Nam thành,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"**[B]** The United States' primary goal during this period was to establish a military base in Vietnam as its ""căn cứ quân sự duy nhất"" (the only military base). This aligns with the historical context where the U.S.",B
history-2023-303-21,D,multiple_choice,12.0,"['Thực dân Hà Lan.', 'Braxin.', 'Nicaragoa.', 'Thực dân Pháp.']","Ngay sau Cách mạng tháng Tám năm 1945, nước Việt Nam Dân chủ Cộng hòa phải đối phó với kẻ thù nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[**D**] Thực dân Pháp. 
        
**Reasoning:** 
The Vietnamese Revolution of October 1945 led to the establishment of the Democratic Republic of Vietnam under Ho Chi Minh's leadership. After the war, France attempted to re",D
history-2024-304-33,D,multiple_choice,12.0,"['Nhiều nước đã thực hiện thành công cách mạng vô sản.', 'Các mô hình nhà nước tư sản đã lạc hậu với thời đại.', 'Các khuynh hướng cứu nước khác đã trở nên lỗi thời.', 'Tác động của thời đại mới và yêu cầu của lịch sử dân tộc.']",Nguyễn Ái Quốc lựa chọn con đường cách mạng vô sản cho nhân dân Việt Nam (1920) vì một trong những lí do nào sau đây?,,1.0,,,Bối cảnh/Nguyên nhân,[**D**] The choice of the road of proletarian revolution for the people of Vietnam in 1920 was influenced by the impact of modern times and the historical demands of the nation's progress. This reflects the view that the era,D
history-2023-303-32,C,multiple_choice,12.0,"['Đảng và Chính phủ đã chọn đúng thời cơ để phát động cuộc kháng chiến.', 'công cuộc chuẩn bị kháng chiến lâu dài của Việt Nam đã hoàn thiện.', 'nhân dân Việt Nam quyết không nhượng bộ lợi ích tối cao của dân tộc.', 'âm mưu câu kết giữa thực dân Pháp và quân Trung Hoa dân quốc đã thất bại.']","Ngày 19-12-1946, thay mặt Trung ương Đảng và Chính phủ, Chủ tịch Hồ Chí Minh phát động toàn quốc kháng chiến chống thực dân Pháp cho thấy",,,1.0,,Đánh giá,"Answer: [A] The Party and Government chose the right time to launch the nationwide anti-French struggle. This indicates that they recognized the opportune moment to initiate the resistance against colonialism. 

Explanation:
The statement ""Ngày 19",A
history-2020-301-31,A,multiple_choice,12.0,"['Nhân dân Việt Nam đang tránh việc đối đầu với nhiều kẻ thù cùng một lúc.', 'Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.', 'quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.', 'Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi",,,1.0,,Bối cảnh/Nguyên nhân,"Answer: [C] The Viet Minh forces were still actively advancing towards their goal of unifying Vietnam under communist control. The French government was trying to maintain peace in Indochina, but they could not prevent the Viet Minh's advance. The Viet",C
history-2020-302-26,B,multiple_choice,12.0,"['Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.', 'Pháp và Trung Hoa Dân quốc đã kí bản Hiệp ước Hoa Pháp.', 'Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.', 'quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi",,,1.0,,Bối cảnh/Nguyên nhân,"[Answer]: [C] The French government showed goodwill towards maintaining peace in Southeast Asia. This is evident from the fact that they signed an agreement with the Vietnamese Democratic Republic's government on March 6, 1946, which indicates their",C
history-2020-304-29,B,multiple_choice,12.0,"['quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.', 'Nhân dân Việt Nam đang cần thêm thời gian hòa bình để chuẩn bị lực lượng.', 'Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.', 'Chính phủ Pháp có thiện chỉ giữ gìn nền hòa bình ở Đông Dương.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi",,,1.0,,Bối cảnh/Nguyên nhân,"**[B]** The agreement was signed on March 6, 1946, when the Vietnamese people needed more time for peace to prepare their forces. This indicates that the war situation required additional time for reconciliation and preparation rather than continued active",B
history-2020-303-27,C,multiple_choice,12.0,"['Trung Hoa Dân quốc không đồng ý cho Pháp đưa quân ra miền Bắc Việt Nam.', 'Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.', 'Trung Hoa Dân quốc đã thỏa thuận cho Pháp đưa quân ra miền Bắc Việt Nam.', 'quân dân Việt Nam vẫn đang phát triển thể chủ động tiến công.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khí",,,1.0,,Bối cảnh/Nguyên nhân,"**[C]** The agreement was signed on March 6, 1946, between the Vietnamese Democratic Republic Government and the French Government. It marked the end of the First Indochina War and the beginning of the Vietnam War. The",C
history-2023-302-20,C,multiple_choice,12.0,"['Xây dựng khu giải phóng Việt Bắc', 'Chống phát xít Đức xâm lược', 'Đấu tranh bảo vệ biên giới Tổ quốc', 'Lập chính quyền Xô viết Nghệ Tĩnh']",Nhiệm vụ nào sau đây được nhân dân Việt Nam thực hiện trong những năm 1975-1979?,1.0,,,,Sự kiện / Hoạt động,"**[C]** In the years 1975-1979, Vietnamese people fought against the invasion of Vietnam by China. This action demonstrates their commitment to defending their country's borders. 

---

Answering the specific question:
The",C
history-2024-302-14,D,multiple_choice,12.0,"['Đánh đuổi quân Đức.', 'Đánh đuổi quân phiệt Nhật Bản.', 'Tiến hành cách mạng công nghiệp 4.0.', 'Giải phóng đất đai.']",Nhiệm vụ nào sau đây được quân dân Việt Nam thực hiện trong đông – xuân 1953 - 1954?,1.0,,,,Sự kiện / Hoạt động,**[D]** The task carried out by the Vietnamese people during the winter-spring of 1953-1954 was the liberation of land. This aligns with option D. The other options refer to actions taken after the,D
history-2023-303-30,C,multiple_choice,12.0,"['Chiến tranh thế giới thứ nhất kết thúc.', 'Ngân sách đầu tư cho quốc phòng thấp.', 'Chính sách quản lí có hiệu quả của nhà nước.', 'Bị chủ nghĩa khủng bố quốc tế tấn công.']",Nhân tố nào sau đây thúc đẩy sự phát triển kinh tế Mĩ trong những năm 1945-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"[Answer]: [C] The effective management policies of the government led to economic growth during the 1945-1973 period. These policies included stabilizing prices, reducing inflation, and promoting investment in infrastructure and industry.    

",C
history-2021-303-37,C,multiple_choice,12.0,"['Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.', 'Biến một hiệp ước hai bên thành thỏa thuận ba bên có lợi cho cách mạng.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"[Answer]: [B] The agreement recognized Vietnam as an independent country with the right to self-determination. This reflects the Vietnamese position on sovereignty and independence, which is consistent with their struggle against colonialism. Option A suggests a change in France's",B
history-2021-302-31,C,multiple_choice,12.0,"['Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.', 'Chuyển quan hệ giữa Việt Nam và Pháp từ đổi đầu quân sự sang đối thoại.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"[Answer]: [D] The agreement recognized Vietnam as an independent country with the right to self-determination. This reflects the Vietnamese position on sovereignty and independence. Options A, B, and C describe actions taken after the agreement but do not accurately reflect",D
history-2021-304-35,B,multiple_choice,12.0,"['Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.', 'Là điển hình thành công về vận dụng sách lược phân hóa và cô lập kẻ thù.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"[Answer]: [B] The agreement is an example of successful application of stratagem of division and isolation of the enemy. It reflects the Vietnamese strategy to prolong the time of peace negotiations with France through dividing and isolating them. 

Explanation:
The",B
history-2021-301-36,A,multiple_choice,12.0,"['Là điển hình về sự chủ động của Chính phủ Việt Nam trong đấu tranh ngoại giao.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.', 'Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,[Answer]: [C] The agreement recognized Vietnam as an independent country with the right to self-determination. It marked a significant shift in France's position towards recognizing Vietnam's sovereignty and independence. This recognition paved the way for further negotiations and eventually led,C
history-2023-302-35,D,multiple_choice,12.0,"['Góp phần bảo vệ công cuộc xây dựng chủ nghĩa xã hội ở miền Bắc', 'Mở ra bước ngoặt quan trọng của cuộc kháng chiến chống Mĩ, cứu nước.', 'Buộc đế quốc Mĩ phải chấp nhận một giải pháp về ngoại giao với Việt Nam.', 'Đưa đấu tranh ngoại giao trở thành mặt trận quyết định của cuộc kháng chiến.']",Nhận xét nào sau đây phản ánh không đúng ý nghĩa cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân 1968 của quân dân miền Nam Việt Nam?,,1.0,,,Đánh giá,[Answer]: [A] The Spring Offensive and March Revolution of 1968 contributed to the preservation of the socialist construction process in North Vietnam but did not directly contribute to the preservation of the socialist construction process in North Vietnam. It is important,A
history-2023-301-39,D,multiple_choice,12.0,"['Là nỗ lực cao nhất, cuối cùng của đế quốc Mĩ và quân đội Sài Gòn trong chiến tranh ở Việt Nam.', 'Là thắng lợi quân sự quyết định tạo thời cơ chiến lược tiến lên giải phóng hoàn toàn miền Nam.', 'Tạo thế và lực để Việt Nam bắt đầu đẩy mạnh cuộc đấu tranh ngoại giao ở Hội nghị Pari.', 'Là thắng lợi quân sự quyết định góp phần bảo vệ các quyền dân tộc cơ bản của Việt Nam.']","Nhận định nào sau đây là đúng về chiến thắng “Điện Biên Phủ trên không"" (1972) của quân dân Việt Nam?",,1.0,,,Đánh giá,"Answer: [B] The victory on the airfield was a decisive military success that created an opportunity for strategic progress towards complete liberation of the south. It also contributed to the protection of Vietnam's basic national rights. 
        
Explanation:
The victory on the",B
history-2024-303-33,D,multiple_choice,12.0,"['Đã tập trung hoàn thành triệt để khẩu hiệu “người cày có ruộng”.', 'Thể hiện sự nhạy bén và linh hoạt của Việt Nam về thay đổi đường lối chiến lược cách mạng.', 'Chứng tỏ vai trò của Đảng trong việc hoàn thiện đường lối chung của cách mạng Đông Dương.', 'Định hướng và thúc đẩy sự phát triển của chế độ dân chủ nhân dân.']",Nhận định nào sau đây là đúng về Đại hội đại biểu lần thứ II của Đảng Cộng sản Đông Dương (2-1951)?,,1.0,,,Đánh giá,Answer: [C] The Second National Congress of the Democratic Republic of Vietnam clearly demonstrated the Party's role in completing the overall policy of revolution and improving the revolutionary general line. It also showed the Party's significant contribution to the development of the People's,C
history-2023-303-35,B,multiple_choice,12.0,"['Diễn ra trong bối cảnh cuộc Chiến tranh lạnh đang leo thang trên phạm vi thế giới.', 'Đưa cuộc chiến tranh cách mạng ở miền Nam đồng loạt tiến lên khởi nghĩa giành chính quyền.', 'Là cao trào đấu tranh của quần chúng nhân dân bao gồm những cuộc khởi nghĩa từng phần.', 'Đấu tranh chính trị là phương thức chủ yếu, có sự hỗ trợ của lực lượng vũ trang.']",Nhận định nào sau đây phản ánh không đúng về phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam?,,1.0,,,Đánh giá,"[Answer]: [A] The Democratic Movement (1959-1960) occurred during the escalation of Cold War tensions worldwide, but it was not specifically described as being part of an overall nationwide uprising against the government. It was",A
history-2024-304-22,D,multiple_choice,12.0,"['Quý tộc mới.', 'Quý tộc quân phiệt.', 'Giai cấp tư sản.', 'Văn thân, sĩ phu.']","Năm 1885, Tôn Thất Thuyết lấy danh nghĩa vua Hàm Nghi xuống chiếu Cần vương, kêu gọi lực lượng nào sau đây đứng lên chống Pháp?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"**[C]** Tôn Thất Thuyết called on the bourgeoisie to rise up against France. He used the name ""King Ham Ngoc"" to issue an edict calling for resistance against the French. His goal was to unite all classes under",C
