id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,google/gemma-1.1-2b-it_response,google/gemma-1.1-2b-it_answer
history-2021-301-3,A,multiple_choice,12.0,"['kêu gọi nhân dân tham gia xóa nạn mù chữ', 'mở rộng các hoạt động kinh tế đối ngoại.', 'cải cách và mở cửa nền kinh tế.', 'đẩy mạnh hội nhập kinh tế khu vực.']",Một trong những biện pháp về giáo dục nhằm xây dựng chế độ mới ở Việt Nam những năm 1945-1946 là,,1.0,,,Sự kiện / Hoạt động,"    **Reasoning:**

    The correct answer is C.

    The French colonial government implemented various educational reforms in Vietnam during this period, including promoting vocational training and opening up new economic activities.",C
history-2021-303-8,C,multiple_choice,12.0,"['đẩy mạnh hội nhập kinh tế khu vực.', 'mở rộng các hoạt động kinh tế đối ngoại.', 'thành lập Nha Bình dân học vụ.', 'cải cách và mở cửa nền kinh tế.']",Một trong những biện pháp về giáo dục nhằm xây dựng chế độ mới ở Việt Nam những năm 1945-1946 là,,1.0,,,Sự kiện / Hoạt động,"    **Reasoning:**

        The correct answer is C.

        The French colonial government implemented educational reforms in Vietnam during this period to create a more favorable educational environment for French children.",C
history-2021-302-1,D,multiple_choice,12.0,"['mở rộng các hoạt động kinh tế đối ngoại.', 'cải cách và mở cửa nền kinh tế.', 'đẩy mạnh hội nhập kinh tế khu vực.', 'tổ chức nhiều lớp học xóa nạn mù chữ.']",Một trong những biện pháp về giáo dục nhằm xây dựng chế độ mới ở Việt Nam những năm 1945-1946 là,,1.0,,,Sự kiện / Hoạt động,"    **Explanation:**

        The correct answer is B.

        The French colonial government implemented various economic reforms to modernize and open up the economy after the war. These reforms aimed to attract foreign investment, promote export-oriented industries, and encourage domestic",B
history-2023-302-10,C,multiple_choice,12.0,"['Trung Lào', 'Thượng Lào', 'An Lão', 'Thà Khẹt']",Một trong những chiến thắng của quân dân miền Nam Việt Nam chống chiến lược Chiến tranh đặc biệt của đế quốc Mĩ (1961-1965) là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    The correct answer is C. An Lão. 

    Explanation: 
        
    An Lão was a major victory for the South Vietnamese forces during the US-backed South Vietnam War. It marked a significant turning point in the",C
history-2024-304-4,A,multiple_choice,12.0,"['Hội đồng Bảo an.', 'Đảng Nhân dân Lào.', 'Cộng đồng châu Âu.', 'Liên minh châu Âu.']",Một trong những cơ quan của Liên hợp quốc là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    D. Liên minh châu Âu. 
    
    Explanation: 
        The correct answer is D. The European Union (EU) is one of the organs of the United Nations.",D
history-2021-303-11,C,multiple_choice,12.0,"['xây dựng căn cứ địa ở Cao Bằng.', 'phát động tiến công và nổi dậy.', 'mở nhiều lớp huấn luyện cán bộ.', 'phát động tổng khởi nghĩa toàn quốc.']",Một trong những hoạt động của Hội Việt Nam Cách mạng Thanh niên (1925-1929) là,1.0,,,,Sự kiện / Hoạt động,"    **Reasoning:**

        The correct answer is B.

        The Hội Việt Nam Cách mạng Thanh niên (1925-1929) was a political organization that played a crucial role in the early stages of the Vietnamese",B
history-2021-302-20,B,multiple_choice,12.0,"['xây dựng căn cứ địa ở Cao Bằng', 'mở nhiều lớp đào tạo cán bộ', 'phát động tổng khởi nghĩa toàn quốc', 'phát động tiến công và nổi dậy']",Một trong những hoạt động của Hội Việt Nam Cách mạng Thanh niên (1925-1929) là,1.0,,,,Sự kiện / Hoạt động,"    The correct answer is D.

    Explanation:

        The Vietnamese Communist Party (VCP) engaged in various activities during the 1925-1929 period, including organizing guerrilla warfare, establishing training bases, and launching",D
history-2021-304-13,D,multiple_choice,12.0,"['phát động tiến công và nổi dậy', 'xây dựng căn cứ địa ở Cao Bằng', 'phát động tổng khởi nghĩa toàn quốc', 'xuất bản báo Thanh niên']",Một trong những hoạt động của Hội Việt Nam Cách mạng Thanh niên (1925-1929) là,1.0,,,,Sự kiện / Hoạt động,"    The correct answer is C.

    Explanation:

        The passage states that ""The Việt Nam Communist Party engaged in various activities during this period, including launching offensives and mobilizing the people."" Therefore, the correct answer is C.",C
history-2021-301-8,D,multiple_choice,12.0,"['xây dựng căn cứ địa ở Cao Bằng.', 'phát động tiến công và nổi dậy.', 'phát động tổng khởi nghĩa toàn quốc.', 'thực hiện chủ trương vô sản hóa.']",Một trong những hoạt động của Hội Việt Nam Cách mạng Thanh niên (1925-1929) là,1.0,,,,Sự kiện / Hoạt động,"    **Reasoning:**

        The correct answer is B.

        The Hội Việt Nam Cách mạng Thanh niên (1925-1929) was a political organization that played a crucial role in the early stages of the Vietnamese",B
history-2020-303-19,D,multiple_choice,12.0,"['soạn thảo Sách lược của Đảng Cộng sản Đông Dương.', 'triệu tập Hội nghị hợp nhất các tổ chức cộng sản.', 'soạn thảo Chính cương của Đảng Cộng sản Đông Dương.', 'gửi Yêu sách của nhân dân An Nam đến Hội nghị Vécxai.']",Một trong những hoạt động của Nguyễn Ái Quốc ở Pháp trong những năm 1919-1923 là,1.0,,,,Sự kiện / Hoạt động,"    **Reasoning:**

    The provided text does not contain any information regarding specific activities of Nguyễn Ái Quốc in France during 1919-1923, so I am unable to provide the requested answer.",
history-2020-304-3,C,multiple_choice,12.0,"['triệu tập Hội nghị hợp nhất các tổ chức cộng sản.', 'soạn thảo Chính cương của Đảng Cộng sản Đông Dương.', 'tham dự Đại hội lần thứ XVIII của Đảng Xã hội Pháp.', 'soạn thảo Sách lược của Đảng Cộng sản Đông Dương.']",Một trong những hoạt động của Nguyễn Ái Quốc ở Pháp trong những năm 1919-1923 là,1.0,,,,Sự kiện / Hoạt động,"    **Reasoning:**

        The provided text does not contain any information regarding specific activities of Nguyễn Ái Quốc in France during 1919-1923, so I am unable to provide the requested answer.",
history-2020-301-2,C,multiple_choice,12.0,"['triệu tập Hội nghị hợp nhất các tổ chức cộng sản.', 'soạn thảo Chính cương của Đảng Cộng sản Đông Dương.', 'tham gia sáng lập Hội Liên hiệp thuộc địa ở Pari.', 'soạn thảo Sách lược của Đảng Cộng sản Đông Dương.']",Một trong những hoạt động của Nguyễn Ái Quốc ở Pháp trong những năm 1919-1923 là,1.0,,,,Sự kiện / Hoạt động,"    **Reasoning:**

    The provided text does not contain any information regarding specific activities of Nguyễn Ái Quốc in France during 1919-1923, so I am unable to provide the requested answer.",
history-2020-302-5,D,multiple_choice,12.0,"['triệu tập Hội nghị hợp nhất các tổ chức cộng sản.', 'soạn thảo Chính cương của Đảng Cộng sản Đông Dương.', 'soạn thảo Sách lược của Đảng Cộng sản Đông Dương.', 'tham gia sáng lập Đảng Cộng sản Pháp.']",Một trong những hoạt động của Nguyễn Ái Quốc ở Pháp trong những năm 1919-1923 là,1.0,,,,Sự kiện / Hoạt động,"    The correct answer is B. Soạn thảo Chính cương của Đảng Cộng sản Đông Dương. 

    Explanation: 
    In 1919-1923, Nguyễn Ái Quốc participated in organizing the First",B
history-2024-304-8,D,multiple_choice,12.0,"['lật đổ chế độ Nga hoàng.', 'xóa bỏ trật tự thế giới đơn cực.', 'xóa bỏ ảnh hưởng của Anh.', 'củng cố căn cứ địa Việt Bắc.']",Một trong những mục tiêu của quân dân Việt Nam khi mở chiến dịch Biên giới thu – đông (1950) là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    **Reasoning:**

    The question asks about the objectives of the Viet Nam People's Army during the Biên giới thu – đông campaign. While options A, B, and D are all related to the dismantling of colonial rule and strengthening",
history-2023-301-23,A,multiple_choice,12.0,"['chính sách nhượng bộ của chính phủ các nước Anh, Pháp đối với phe phát xít', 'Tổ chức Hiệp ước Bắc Đại Tây Dương (NATO) ra đời', 'khối Đồng minh chống phát xít đã được hình thành ở châu Âu', 'quân phiệt Nhật Bản bất ngờ tấn công Trân Châu cảng - căn cứ hải quân của Mĩ']",Một trong những nguyên nhân bùng nổ cuộc Chiến tranh thế giới thứ hai (1939-1945) là,,1.0,,,Bối cảnh/Nguyên nhân,"    **Reasoning:**

    The correct answer is D. The Allied powers' reluctance to provide immediate and decisive support to the Soviet Union contributed to the outbreak of World War II.",D
history-2022-303-28,B,multiple_choice,12.0,"['nhận được viện trợ từ các nước Đông Âu.', 'thu được nhiều lợi nhuận từ buôn bán vũ khí,', 'nhận được viện trợ từ các nước châu Phi.', 'nhận được viện trợ quân sự từ Liên Xô.']",Một trong những nhân tố thúc đẩy sự phát triển kinh tế của Mĩ ngay sau Chiến tranh thế giới thứ hai là,,1.0,,,Bối cảnh/Nguyên nhân,"    **Reasoning:**

        The correct answer is B. After World War II, the United States received massive military and economic aid from Western European countries, boosting its economic growth.",B
history-2022-301-22,A,multiple_choice,12.0,"['Cần vương.', 'cải cách trang phục.', 'học chữ Quốc ngữ.', 'cải cách lối sống.']",Một trong những phong trào đấu tranh vũ trang chống Pháp của nhân dân Việt Nam cuối thế kỉ XIX là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    **Reasoning:**

        The correct answer is C.

        The question specifically asks about a revolutionary movement against French colonialism in Vietnam. The text states that one of the most important revolutionary movements against French colonialism in Vietnam was the anti-colonial",C
history-2021-304-6,B,multiple_choice,12.0,"['Cộng đồng kinh tế châu Âu (EEC) ra đời', 'Inđônêxia tuyên bố độc lập', 'Liên minh châu Âu (EU) được thành lập', 'Cộng đồng châu Âu (EC) ra đời']",Một trong những sự kiện diễn ra ở khu vực Đông Nam Á năm 1945 là,1.0,,,,Sự kiện / Hoạt động,"    **Reasoning:**

        The correct answer is B. Inđônêxia tuyên bố độc lập. 

        In 1945, Indonesia declared its independence from Dutch colonial rule.",B
history-2021-302-22,D,multiple_choice,12.0,"['Liên minh châu Âu (EU) được thành lập', 'Cộng đồng châu Âu (EC) ra đời', 'Cộng đồng kinh tế châu Âu (EEC) ra đời', 'nhân dân Lào nổi dậy giành chính quyền']",Một trong những sự kiện diễn ra ở khu vực Đông Nam Á năm 1945 là,1.0,,,,Sự kiện / Hoạt động,"    The correct answer is D. 

    Explanation: 
        The establishment of ASEAN (Association of Southeast Asian Nations) in 1945 marked a significant milestone in the region, as it facilitated cooperation and integration among Southeast Asian countries",D
history-2021-301-19,C,multiple_choice,12.0,"['Liên minh châu Âu (EU) được thành lập', 'Cộng đồng châu Âu (EC) ra đời', 'nước Cộng hòa Inđônêxia ra đời', 'Cộng đồng kinh tế châu Âu (EEC) ra đời']",Một trong những sự kiện diễn ra ở khu vực Đông Nam Á năm 1945 là,1.0,,,,Sự kiện / Hoạt động,"    **Reasoning:** 
    The correct answer is D. Cộng đồng kinh tế châu Âu (EEC) ra đời. 
    The EEC was established in 1951 as a customs union among 12 countries in",D
history-2021-303-15,B,multiple_choice,12.0,"['Cộng đồng kinh tế châu Âu (EEC) ra đời.', 'Lào tuyên bố độc lập,', 'Cộng đồng châu Âu (EC) ra đời.', 'Liên minh châu Âu (EU) được thành lập.']",Một trong những sự kiện diễn ra ở khu vực Đông Nam Á năm 1945 là,1.0,,,,Sự kiện / Hoạt động,"    **Reasoning:**

        The correct answer is B. Lào tuyên bố độc lập, which was a significant event in Southeast Asia in 1945.",B
history-2021-301-9,B,multiple_choice,12.0,"['Ngân hàng Thế giới (WB).', 'Cộng đồng châu Âu (EC).', 'Đại hội dân tộc Phi (ANC).', 'Hiệp hội các quốc gia Đông Nam Á (ASEAN).']",Một trong những tổ chức của các nước Tây Âu được thành lập trong nửa sau thế kỉ XX là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    **Explanation:**

        The correct answer is B. **Cộng đồng châu Âu (EC)**.

        The Cộng đồng châu Âu (EC) là một tổ chức liên kết các quốc gia châu Âu, được thành lập vào năm",B
history-2021-304-17,A,multiple_choice,12.0,"['Cộng đồng kinh tế châu Âu (EEC).', 'Ngân hàng Thế giới (WB).', 'Hiệp hội các quốc gia Đông Nam Á (ASEAN).', 'Đại hội dân tộc Phí (ANC)']",Một trong những tổ chức của các nước Tây Âu được thành lập trong nửa sau thế kỉ XX là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    **C. Hiệp hội các quốc gia Đông Nam Á (ASEAN)**
    
    Explanation: ASEAN is a regional organization of Southeast Asian countries established in 1967.",C
history-2021-303-12,C,multiple_choice,12.0,"['Hiệp hội các quốc gia Đông Nam Á (ASEAN).', 'Ngân hàng Thế giới (WB).', 'Cộng đồng than-thép châu Âu.', 'Đại hội dân tộc Phi (ANC).']",Một trong những tổ chức của các nước Tây Âu được thành lập trong nửa sau thế kỉ XX là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"      **C. Cộng đồng than-thép châu Âu.**  
      
      Cộng đồng than-thép châu Âu là một tổ chức liên kết các quốc gia châu Âu, được thành lập vào năm 1951",C
history-2021-302-10,B,multiple_choice,12.0,"['Đại hội dân tộc Phi (ANC).', 'Liên minh châu Âu (EU).', 'Hiệp hội các quốc gia Đông Nam Á (ASEAN).', 'Ngân hàng Thế giới (WB).']",Một trong những tổ chức của các nước Tây Âu được thành lập trong nửa sau thế kỉ XX là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    **Explanation:**

        The correct answer is B. **Liên minh châu Âu (EU)**.

        The establishment of Western European organizations in the second half of the 20th century included the European Coal and Steel Community (ECSC",B
history-2022-302-23,D,multiple_choice,12.0,"['cần liên minh để chống phát xít.', 'cần đoàn kết lật đổ quân phiệt Nhật Bản.', 'chung mục tiêu đi lên chủ nghĩa xã hội', 'nhu cầu hợp tác để cùng phát triển']",Một trong những yếu tố thúc đẩy sự ra đời của Hiệp hội các quốc gia Đông Nam Á (ASEAN) năm 1967 là,,1.0,,,Bối cảnh/Nguyên nhân,    **Reasoning:** ASEAN was established to foster cooperation and integration among Southeast Asian countries. The need for cooperation to counter external threats and promote economic development was a significant impetus for the establishment of ASEAN.,
history-2020-303-14,C,multiple_choice,12.0,"['biển miền Nam thành thị trường xuất khẩu duy nhất.', 'biến miền Nam thành căn cứ quân sự duy nhất.', 'chia cất lâu dài đất nước Việt Nam.', 'biển miền Nam thành đồng mình duy nhất.']",Một trong những âm mưu của Mĩ khi tiến hành chiến tranh xâm lược Việt Nam trong thời kì 1954-1975 là,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"    The correct answer is: B.

    Explanation: The US aimed to turn Vietnam into a military base and a source of cheap raw materials.",B
history-2020-302-6,B,multiple_choice,12.0,"['thị trường xuất khẩu duy nhất.', 'căn cứ quân sự của Mĩ ở Đông Nam Á.', 'đồng minh duy nhất.', 'căn cứ quân sự duy nhất.']",Một trong những âm mưu của Mĩ trong thời kì 1954-1975 là biến miền Nam Việt Nam thành,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"    **Reasoning:** 
    The question asks for an explanation of one of the aims of US foreign policy in Vietnam during the 1954-1975 period. The passage clearly states that the US aimed to ""force",D
history-2020-304-1,A,multiple_choice,12.0,"['thuộc địa kiểu mới.', 'căn cứ quân sự duy nhất.', 'thị trường xuất khẩu duy nhất.', 'đồng minh duy nhất.']",Một trong những âm mưu của Mĩ trong thời kì 1954-1975 là biến miền Nam Việt Nam thành,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"    **Explanation:** 
    The correct answer is A. 
    Mĩ đã thực hiện âm mưu biến miền Nam Việt Nam thành thuộc địa kiểu mới, bao gồm việc cung cấp quân sự, trợ cấp kinh tế và áp dụng",A
history-2020-301-8,B,multiple_choice,12.0,"['thị trường xuất khẩu duy nhất.', 'căn cứ quân sự của Mĩ ở Đông Dương.', 'đồng minh duy nhất.', 'căn cứ quân sự duy nhất.']",Một trong những âm mưu của Mĩ trong thời kì 1954-1975 là biển miền Nam Việt Nam thành,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"    **Reasoning:** 
    The question asks for an explanation of one of the aims of US foreign policy in the 1954-1975 period in Vietnam. The answer suggests that the US aimed to establish a military",
history-2023-303-21,D,multiple_choice,12.0,"['Thực dân Hà Lan.', 'Braxin.', 'Nicaragoa.', 'Thực dân Pháp.']","Ngay sau Cách mạng tháng Tám năm 1945, nước Việt Nam Dân chủ Cộng hòa phải đối phó với kẻ thù nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,[D] The newly established republic faced the threat of French imperialism and the support of anti-colonial forces in neighboring countries.,D
history-2024-304-33,D,multiple_choice,12.0,"['Nhiều nước đã thực hiện thành công cách mạng vô sản.', 'Các mô hình nhà nước tư sản đã lạc hậu với thời đại.', 'Các khuynh hướng cứu nước khác đã trở nên lỗi thời.', 'Tác động của thời đại mới và yêu cầu của lịch sử dân tộc.']",Nguyễn Ái Quốc lựa chọn con đường cách mạng vô sản cho nhân dân Việt Nam (1920) vì một trong những lí do nào sau đây?,,1.0,,,Bối cảnh/Nguyên nhân,"    **Reasoning:**

    The correct answer is D.

    The passage discusses the reasons why Nguyen Ai Quoc chose a non-violent path for Vietnamese national liberation. The passage states that the time called for a revolutionary approach to overcome the",D
history-2023-303-32,C,multiple_choice,12.0,"['Đảng và Chính phủ đã chọn đúng thời cơ để phát động cuộc kháng chiến.', 'công cuộc chuẩn bị kháng chiến lâu dài của Việt Nam đã hoàn thiện.', 'nhân dân Việt Nam quyết không nhượng bộ lợi ích tối cao của dân tộc.', 'âm mưu câu kết giữa thực dân Pháp và quân Trung Hoa dân quốc đã thất bại.']","Ngày 19-12-1946, thay mặt Trung ương Đảng và Chính phủ, Chủ tịch Hồ Chí Minh phát động toàn quốc kháng chiến chống thực dân Pháp cho thấy",,,1.0,,Đánh giá,"    **Reasoning:**

    The correct answer is A.

    The text states that ""On December 19, 1946, under the leadership of Chairman Ho Chi Minh, the Central Committee and the Government issued a nationwide",A
history-2020-301-31,A,multiple_choice,12.0,"['Nhân dân Việt Nam đang tránh việc đối đầu với nhiều kẻ thù cùng một lúc.', 'Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.', 'quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.', 'Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi",,,1.0,,Bối cảnh/Nguyên nhân,"    The correct answer is: B.

    Explanation:

        The text states that the agreement was signed between the representatives of the Provisional Government of the Republic of Vietnam and the representatives of the French Government.",B
history-2020-302-26,B,multiple_choice,12.0,"['Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.', 'Pháp và Trung Hoa Dân quốc đã kí bản Hiệp ước Hoa Pháp.', 'Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.', 'quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi",,,1.0,,Bối cảnh/Nguyên nhân,"    The correct answer is: B.

    Explanation:

        The text states that ""Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp"". Therefore, the answer",B
history-2020-304-29,B,multiple_choice,12.0,"['quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.', 'Nhân dân Việt Nam đang cần thêm thời gian hòa bình để chuẩn bị lực lượng.', 'Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.', 'Chính phủ Pháp có thiện chỉ giữ gìn nền hòa bình ở Đông Dương.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi",,,1.0,,Bối cảnh/Nguyên nhân,"    **Reasoning:**

    The text states that the signing of the Treaty of Paris was a significant diplomatic victory for the North Vietnamese, enabling them to secure a ceasefire and negotiate a peace treaty.",A
history-2020-303-27,C,multiple_choice,12.0,"['Trung Hoa Dân quốc không đồng ý cho Pháp đưa quân ra miền Bắc Việt Nam.', 'Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.', 'Trung Hoa Dân quốc đã thỏa thuận cho Pháp đưa quân ra miền Bắc Việt Nam.', 'quân dân Việt Nam vẫn đang phát triển thể chủ động tiến công.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khí",,,1.0,,Bối cảnh/Nguyên nhân,"    The correct answer is C.

    Explanation:

        The Hiệp định Sơ bộ được kí kết vào ngày 6-3-1946 giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ",C
history-2023-302-20,C,multiple_choice,12.0,"['Xây dựng khu giải phóng Việt Bắc', 'Chống phát xít Đức xâm lược', 'Đấu tranh bảo vệ biên giới Tổ quốc', 'Lập chính quyền Xô viết Nghệ Tĩnh']",Nhiệm vụ nào sau đây được nhân dân Việt Nam thực hiện trong những năm 1975-1979?,1.0,,,,Sự kiện / Hoạt động,"    **Reasoning:**

        The correct answer is C.

        The question specifically asks about the actions of the Vietnamese people during the years 1975-1979. The passage clearly states that the Vietnamese people engaged in",C
history-2024-302-14,D,multiple_choice,12.0,"['Đánh đuổi quân Đức.', 'Đánh đuổi quân phiệt Nhật Bản.', 'Tiến hành cách mạng công nghiệp 4.0.', 'Giải phóng đất đai.']",Nhiệm vụ nào sau đây được quân dân Việt Nam thực hiện trong đông – xuân 1953 - 1954?,1.0,,,,Sự kiện / Hoạt động,"[C]

        The question asked about the actions of the Vietnamese people during the Democratic Republic of Vietnam (DRV) period of 1953-1954. The correct answer is C.",C
history-2023-303-30,C,multiple_choice,12.0,"['Chiến tranh thế giới thứ nhất kết thúc.', 'Ngân sách đầu tư cho quốc phòng thấp.', 'Chính sách quản lí có hiệu quả của nhà nước.', 'Bị chủ nghĩa khủng bố quốc tế tấn công.']",Nhân tố nào sau đây thúc đẩy sự phát triển kinh tế Mĩ trong những năm 1945-1973?,,1.0,,,Bối cảnh/Nguyên nhân,[C] The growth of American economy in the postwar period was facilitated by effective government management.,C
history-2021-303-37,C,multiple_choice,12.0,"['Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.', 'Biến một hiệp ước hai bên thành thỏa thuận ba bên có lợi cho cách mạng.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"    **The correct answer is D**. 

    The Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946) was a preliminary agreement between the two countries that aimed to resolve the political deadlock and establish",D
history-2021-302-31,C,multiple_choice,12.0,"['Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.', 'Chuyển quan hệ giữa Việt Nam và Pháp từ đổi đầu quân sự sang đối thoại.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"    **The correct answer is D**. 

    The Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946) officially recognized Vietnam as a free country with the right to self-determination.",D
history-2021-304-35,B,multiple_choice,12.0,"['Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.', 'Là điển hình thành công về vận dụng sách lược phân hóa và cô lập kẻ thù.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"    **The correct answer is D**. 

    The Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946) acknowledged Vietnam's independence and recognized its right to determine its own political status.",D
history-2021-301-36,A,multiple_choice,12.0,"['Là điển hình về sự chủ động của Chính phủ Việt Nam trong đấu tranh ngoại giao.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.', 'Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"    **The correct answer is A**.

    The Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946) was a landmark agreement that marked a significant departure from previous diplomatic relations between the two countries.",A
history-2023-302-35,D,multiple_choice,12.0,"['Góp phần bảo vệ công cuộc xây dựng chủ nghĩa xã hội ở miền Bắc', 'Mở ra bước ngoặt quan trọng của cuộc kháng chiến chống Mĩ, cứu nước.', 'Buộc đế quốc Mĩ phải chấp nhận một giải pháp về ngoại giao với Việt Nam.', 'Đưa đấu tranh ngoại giao trở thành mặt trận quyết định của cuộc kháng chiến.']",Nhận xét nào sau đây phản ánh không đúng ý nghĩa cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân 1968 của quân dân miền Nam Việt Nam?,,1.0,,,Đánh giá,"    **The correct answer is D**.

    The passage discusses the impact of the Spring Revolution on the South. It highlights that the revolution was not a decisive victory in achieving national liberation, but rather a step towards it.",D
history-2023-301-39,D,multiple_choice,12.0,"['Là nỗ lực cao nhất, cuối cùng của đế quốc Mĩ và quân đội Sài Gòn trong chiến tranh ở Việt Nam.', 'Là thắng lợi quân sự quyết định tạo thời cơ chiến lược tiến lên giải phóng hoàn toàn miền Nam.', 'Tạo thế và lực để Việt Nam bắt đầu đẩy mạnh cuộc đấu tranh ngoại giao ở Hội nghị Pari.', 'Là thắng lợi quân sự quyết định góp phần bảo vệ các quyền dân tộc cơ bản của Việt Nam.']","Nhận định nào sau đây là đúng về chiến thắng “Điện Biên Phủ trên không"" (1972) của quân dân Việt Nam?",,1.0,,,Đánh giá,"    **The answer is B.**

    **Explanation:**

    The passage states that ""Both victories were decisive in forcing the opponent to accept unfavorable political and diplomatic solutions."" This means that the victories were important because they helped the North Vietnamese to achieve",B
history-2024-303-33,D,multiple_choice,12.0,"['Đã tập trung hoàn thành triệt để khẩu hiệu “người cày có ruộng”.', 'Thể hiện sự nhạy bén và linh hoạt của Việt Nam về thay đổi đường lối chiến lược cách mạng.', 'Chứng tỏ vai trò của Đảng trong việc hoàn thiện đường lối chung của cách mạng Đông Dương.', 'Định hướng và thúc đẩy sự phát triển của chế độ dân chủ nhân dân.']",Nhận định nào sau đây là đúng về Đại hội đại biểu lần thứ II của Đảng Cộng sản Đông Dương (2-1951)?,,1.0,,,Đánh giá,"    **The correct answer is C.**

    The Đại hội đại biểu lần thứ II của Đảng Cộng sản Đông Dương (2-1951) affirmed the leadership of the Communist Party in guiding the country toward the construction of a",C
history-2023-303-35,B,multiple_choice,12.0,"['Diễn ra trong bối cảnh cuộc Chiến tranh lạnh đang leo thang trên phạm vi thế giới.', 'Đưa cuộc chiến tranh cách mạng ở miền Nam đồng loạt tiến lên khởi nghĩa giành chính quyền.', 'Là cao trào đấu tranh của quần chúng nhân dân bao gồm những cuộc khởi nghĩa từng phần.', 'Đấu tranh chính trị là phương thức chủ yếu, có sự hỗ trợ của lực lượng vũ trang.']",Nhận định nào sau đây phản ánh không đúng về phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam?,,1.0,,,Đánh giá,"    **The correct answer is C.**

    The Phong trào Đồng khởi (1959-1960) in South Vietnam was a mass uprising against French colonial rule, not a coordinated communist revolution.",C
