id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,Qwen/Qwen3-0.6B_response,Qwen/Qwen3-0.6B_answer
history-2023-303-32,C,multiple_choice,12.0,"['Đảng và Chính phủ đã chọn đúng thời cơ để phát động cuộc kháng chiến.', 'công cuộc chuẩn bị kháng chiến lâu dài của Việt Nam đã hoàn thiện.', 'nhân dân Việt Nam quyết không nhượng bộ lợi ích tối cao của dân tộc.', 'âm mưu câu kết giữa thực dân Pháp và quân Trung Hoa dân quốc đã thất bại.']","Ngày 19-12-1946, thay mặt Trung ương Đảng và Chính phủ, Chủ tịch Hồ Chí Minh phát động toàn quốc kháng chiến chống thực dân Pháp cho thấy",,,1.0,,Đánh giá,"    [A] Đảng và Chính phủ đã chọn đúng thời cơ để phát động cuộc kháng chiến.  
    Reasoning: Ngày 19-12-1946, thay mặt Trung ương Đảng và Chính phủ,",A
history-2020-301-31,A,multiple_choice,12.0,"['Nhân dân Việt Nam đang tránh việc đối đầu với nhiều kẻ thù cùng một lúc.', 'Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.', 'quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.', 'Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi",,,1.0,,Bối cảnh/Nguyên nhân,    [B] The agreement was signed between the representative government of the Democratic Republic of Vietnam and the representative government of France when the French government had a good intention to maintain peace in Southeast Asia. This shows that the French government was willing to preserve peace,B
history-2020-302-26,B,multiple_choice,12.0,"['Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.', 'Pháp và Trung Hoa Dân quốc đã kí bản Hiệp ước Hoa Pháp.', 'Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.', 'quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi",,,1.0,,Bối cảnh/Nguyên nhân,"    [C] Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.  

    Explanation:  
    The agreement was signed between the Vietnamese Democratic Republic's government and the French government on June 3, 194",C
history-2020-304-29,B,multiple_choice,12.0,"['quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.', 'Nhân dân Việt Nam đang cần thêm thời gian hòa bình để chuẩn bị lực lượng.', 'Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.', 'Chính phủ Pháp có thiện chỉ giữ gìn nền hòa bình ở Đông Dương.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi",,,1.0,,Bối cảnh/Nguyên nhân,"    [D] Chính phủ Pháp có thiện chỉ giữ gìn nền hòa bình ở Đông Dương.  

    Explanation:  
    Ngày 6-3-1946, khi Việt Nam và Pháp ký Hiệp định Sơ bộ, Pháp",D
history-2020-303-27,C,multiple_choice,12.0,"['Trung Hoa Dân quốc không đồng ý cho Pháp đưa quân ra miền Bắc Việt Nam.', 'Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.', 'Trung Hoa Dân quốc đã thỏa thuận cho Pháp đưa quân ra miền Bắc Việt Nam.', 'quân dân Việt Nam vẫn đang phát triển thể chủ động tiến công.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khí",,,1.0,,Bối cảnh/Nguyên nhân,"    [B] The French had a good intention to maintain peace in the East. This shows that the French were willing to preserve peace in the East, which is a positive sign for the development of the East.  

    ---

    Question:",B
history-2023-302-20,C,multiple_choice,12.0,"['Xây dựng khu giải phóng Việt Bắc', 'Chống phát xít Đức xâm lược', 'Đấu tranh bảo vệ biên giới Tổ quốc', 'Lập chính quyền Xô viết Nghệ Tĩnh']",Nhiệm vụ nào sau đây được nhân dân Việt Nam thực hiện trong những năm 1975-1979?,1.0,,,,Sự kiện / Hoạt động,"    [A] Nhiệm vụ xây dựng khu giải phóng Việt Bắc được thực hiện trong những năm 1975-1979.  
    Reasoning:  
    The correct answer is [A]. The task of building the",A
history-2024-302-14,D,multiple_choice,12.0,"['Đánh đuổi quân Đức.', 'Đánh đuổi quân phiệt Nhật Bản.', 'Tiến hành cách mạng công nghiệp 4.0.', 'Giải phóng đất đai.']",Nhiệm vụ nào sau đây được quân dân Việt Nam thực hiện trong đông – xuân 1953 - 1954?,1.0,,,,Sự kiện / Hoạt động,"    [D] Giải phóng đất đai.  

    Explanation:  
    During the Đông – Xuân 1953 – 1954, the Vietnamese people carried out the liberation of the land, which was a major step in",D
history-2023-303-30,C,multiple_choice,12.0,"['Chiến tranh thế giới thứ nhất kết thúc.', 'Ngân sách đầu tư cho quốc phòng thấp.', 'Chính sách quản lí có hiệu quả của nhà nước.', 'Bị chủ nghĩa khủng bố quốc tế tấn công.']",Nhân tố nào sau đây thúc đẩy sự phát triển kinh tế Mĩ trong những năm 1945-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"    [C] Chính sách quản lí có hiệu quả của nhà nước.  

    Explanation:  
    During the 1940s and 1970s, the United States experienced a period of economic growth due to the effective",C
history-2021-303-37,C,multiple_choice,12.0,"['Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.', 'Biến một hiệp ước hai bên thành thỏa thuận ba bên có lợi cho cách mạng.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"    [B] The agreement recognized Vietnam as a free and self-determined country, with the right to self-governance. This was a significant step toward the liberation of Vietnam from French colonial rule.  

    ---

    Question: Chiến thắng",B
history-2021-302-31,C,multiple_choice,12.0,"['Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.', 'Chuyển quan hệ giữa Việt Nam và Pháp từ đổi đầu quân sự sang đối thoại.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"    [D] The basic agreement recognized Vietnam as a free and self-determined country, with the right to self-governance.  

    Explanation:  
    The basic agreement (Sơ bộ Việt-Pháp, 6-3-",D
history-2021-304-35,B,multiple_choice,12.0,"['Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.', 'Là điển hình thành công về vận dụng sách lược phân hóa và cô lập kẻ thù.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"    [D] The basic agreement recognized Vietnam as a free and self-determined country, with the right to self-governance. This was a successful application of the strategy of partition and isolation, which helped the Vietnamese people continue to hold the country",D
history-2021-301-36,A,multiple_choice,12.0,"['Là điển hình về sự chủ động của Chính phủ Việt Nam trong đấu tranh ngoại giao.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.', 'Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"    [C] The basic agreement recognized Vietnam as a free and self-determined country, with the right to self-governance. This reflects the correct view of the Vietnamese government's active foreign policy.  

    ---

    Question: Chiến thắng",C
history-2023-302-35,D,multiple_choice,12.0,"['Góp phần bảo vệ công cuộc xây dựng chủ nghĩa xã hội ở miền Bắc', 'Mở ra bước ngoặt quan trọng của cuộc kháng chiến chống Mĩ, cứu nước.', 'Buộc đế quốc Mĩ phải chấp nhận một giải pháp về ngoại giao với Việt Nam.', 'Đưa đấu tranh ngoại giao trở thành mặt trận quyết định của cuộc kháng chiến.']",Nhận xét nào sau đây phản ánh không đúng ý nghĩa cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân 1968 của quân dân miền Nam Việt Nam?,,1.0,,,Đánh giá,    [A] Góp phần bảo vệ công cuộc xây dựng chủ nghĩa xã hội ở miền Bắc không phải là một điểm nổi bật của cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân 1968. Đây là một,A
history-2023-301-39,D,multiple_choice,12.0,"['Là nỗ lực cao nhất, cuối cùng của đế quốc Mĩ và quân đội Sài Gòn trong chiến tranh ở Việt Nam.', 'Là thắng lợi quân sự quyết định tạo thời cơ chiến lược tiến lên giải phóng hoàn toàn miền Nam.', 'Tạo thế và lực để Việt Nam bắt đầu đẩy mạnh cuộc đấu tranh ngoại giao ở Hội nghị Pari.', 'Là thắng lợi quân sự quyết định góp phần bảo vệ các quyền dân tộc cơ bản của Việt Nam.']","Nhận định nào sau đây là đúng về chiến thắng “Điện Biên Phủ trên không"" (1972) của quân dân Việt Nam?",,1.0,,,Đánh giá,"    [B] The victory of the ""Air Land Battle"" (1972) was the decisive military victory that created the strategic opportunity for the liberation of the South, marking the beginning of the country's foreign policy struggle at the Pari",B
history-2024-303-33,D,multiple_choice,12.0,"['Đã tập trung hoàn thành triệt để khẩu hiệu “người cày có ruộng”.', 'Thể hiện sự nhạy bén và linh hoạt của Việt Nam về thay đổi đường lối chiến lược cách mạng.', 'Chứng tỏ vai trò của Đảng trong việc hoàn thiện đường lối chung của cách mạng Đông Dương.', 'Định hướng và thúc đẩy sự phát triển của chế độ dân chủ nhân dân.']",Nhận định nào sau đây là đúng về Đại hội đại biểu lần thứ II của Đảng Cộng sản Đông Dương (2-1951)?,,1.0,,,Đánh giá,    [C] Đại hội đại biểu lần thứ II của Đảng Cộng sản Đông Dương (2-1951) đã thể hiện sự nhạy bén và linh hoạt của Việt Nam về thay đổi đường lối chiến lược cách,C
history-2023-303-35,B,multiple_choice,12.0,"['Diễn ra trong bối cảnh cuộc Chiến tranh lạnh đang leo thang trên phạm vi thế giới.', 'Đưa cuộc chiến tranh cách mạng ở miền Nam đồng loạt tiến lên khởi nghĩa giành chính quyền.', 'Là cao trào đấu tranh của quần chúng nhân dân bao gồm những cuộc khởi nghĩa từng phần.', 'Đấu tranh chính trị là phương thức chủ yếu, có sự hỗ trợ của lực lượng vũ trang.']",Nhận định nào sau đây phản ánh không đúng về phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam?,,1.0,,,Đánh giá,"    [A]  
    Reasoning: Phong trào Đồng khởi (1959-1960) diễn ra trong bối cảnh cuộc Chiến tranh lạnh đang leo thang trên phạm vi thế giới, không phải là",A
history-2024-304-22,D,multiple_choice,12.0,"['Quý tộc mới.', 'Quý tộc quân phiệt.', 'Giai cấp tư sản.', 'Văn thân, sĩ phu.']","Năm 1885, Tôn Thất Thuyết lấy danh nghĩa vua Hàm Nghi xuống chiếu Cần vương, kêu gọi lực lượng nào sau đây đứng lên chống Pháp?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [B] Quý tộc quân phiệt.

    Explanation:  
    Tôn Thất Thuyết lấy danh nghĩa vua Hàm Nghi xuống chiếu Cần vương, kêu gọi lực lượng Quý tộc quân phiệt đứng lên chống Pháp",B
history-2023-302-6,D,multiple_choice,12.0,"['Kêu gọi nhân dân tăng gia sản xuất', 'Đọc Lời kêu gọi toàn quốc kháng chiến', 'Soạn thảo bản Tuyên ngôn độc lập', 'Tham gia sáng lập Đảng Cộng sản Pháp']","Năm 1920, Nguyễn Ái Quốc có hoạt động nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"    [A] Kêu gọi nhân dân tăng gia sản xuất

    Explanation:  
    The year 1920 was a time of great national struggle. In this period, the Vietnamese people were determined to fight against foreign invasion. In",A
history-2023-303-39,D,multiple_choice,12.0,"['Là lí luận được hầu hết các dân tộc thuộc địa đã lựa chọn để cứu nước.', 'Là con đường cách mạng duy nhất giúp các dân tộc thuộc địa tự giải phóng.', 'Đáp ứng được yêu cầu giải phóng của tất cả giai cấp trong xã hội Việt Nam.', 'Là con đường cách mạng chủ trương giải phóng nhân dân lao động.']","Năm 1920, Nguyễn Ái Quốc đã chọn con đường cách mạng vô sản cho dân tộc Việt Nam vì lí do nào sau đây?",,1.0,,,Bối cảnh/Nguyên nhân,"    [D] Năm 1920, Nguyễn Ái Quốc đã chọn con đường cách mạng chủ trương giải phóng nhân dân lao động. Đây là con đường duy nhất giúp các dân tộc thuộc địa tự giải phóng, đáp ứng được",D
history-2022-303-24,C,multiple_choice,12.0,"['Pêru', 'Panama', 'Nga Xô viết', 'Côlômbia']","Năm 1921, Chính sách kinh tế mới (NEP) đã tạo ra chuyển biến tích cực trong nền kinh tế của nước nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A] Pêru

    Explanation: The New Economic Policy (NEP) in 1921 was introduced in Pêru, which led to a significant economic transformation in the country. This policy aimed to promote economic growth",A
history-2024-304-7,C,multiple_choice,12.0,"['Trung ương Cục miền Nam.', 'Trung đội Cứu quốc quân II.', 'An Nam Cộng sản đảng.', 'Quân giải phóng miền Nam.']","Năm 1929, tổ chức nào sau đây của Việt Nam được thành lập?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A] Trung ương Cục miền Nam.

    Explanation: Năm 1929, Trung ương Cục miền Nam được thành lập. Trung đội Cứu quốc quân II, An Nam Cộng sản đảng",A
history-2024-303-30,C,multiple_choice,12.0,"['Việt Nam Quốc dân đảng.', 'Đảng Lập hiến.', 'Đông Dương Cộng sản đảng.', 'Đảng Thanh niên.']","Năm 1929, tổ chức nào sau đây được thành lập ở Việt Nam theo khuynh hướng vô sản?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A] Việt Nam Quốc dân đảng.
        
    Explanation: The Việt Nam Quốc dân Đảng was established in 1929 under the influence of the working class. It was founded in the early 20th century, reflecting the",A
history-2023-304-16,D,multiple_choice,12.0,"['Ba Đình.', 'Hương Khê.', 'Hùng Lĩnh.', 'Yên Bái.']","Năm 1930, Việt Nam Quốc dân đảng lãnh đạo cuộc khởi nghĩa",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [D] Yên Bái.  

    Explanation:  
    In 1930, the Vietnamese Nationalist Party led the uprising in Yên Bái. This was a significant event in the history of the Vietnamese War of Independence, marking",D
history-2022-303-7,D,multiple_choice,12.0,"['Thụy Sĩ.', 'Na Uy.', 'Thụy Điển.', 'Lào.']","Năm 1941, Hội nghị lần thứ 8 Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương chủ trương giúp đỡ việc lập mặt trận ở nước nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    ---

    Answer:
    [D] Lào.  
    Reasoning: Năm 1941, Hội nghị lần thứ 8 Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương đã chủ trương giúp đỡ việc",D
history-2023-301-35,A,multiple_choice,12.0,"['Phát triển, củng cố tiềm lực và mở rộng trận địa cách mạng.', 'Giành được chính quyền ở một số thành phố lớn, mở rộng căn cứ địa cách mạng.', 'Mở rộng chiến khu cách mạng, tiến lên đánh đuổi Pháp-Nhật.', 'Thúc đẩy nhanh quá trình thành lập mặt trận thống nhất ba dân tộc Đông Dương.']","Năm 1945 ở Việt Nam, khởi nghĩa từng phần có đóng góp nào sau đây đối với cuộc Tổng khởi nghĩa tháng Tám?",,,1.0,,Kết quả / Ý nghĩa / Vai trò,"    [A] Phát triển, củng cố tiềm lực và mở rộng trận địa cách mạng.

    Explanation:  
    The Viet Minh's efforts in 1945, including developing and strengthening their forces, expanding their front lines, and",A
history-2023-302-2,D,multiple_choice,12.0,"['Nhật Bản', 'Anh', 'Đức', 'Inđônêxia']","Năm 1945, quốc gia nào sau đây ở khu vực Đông Nam Á tuyên bố độc lập?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [D] Inđônêxia

    Explanation:  
    In 1945, Indonesia declared independence from the Netherlands. This was a significant moment in the region, marking the end of colonial rule and the establishment of a new",D
history-2023-303-19,D,multiple_choice,12.0,"['Canada.', 'Hà Lan.', 'Áo.', 'Mĩ.']","Năm 1947, quốc gia nào sau đây phát động cuộc Chiến tranh lạnh chống Liên Xô?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A] Canada

    Explanation: In 1947, Canada was the first country to initiate the Cold War against the Soviet Union. This was a significant move by the United States to challenge the Soviet Union's influence in the region",A
history-2020-302-3,B,multiple_choice,12.0,"['Phần Lan.', 'Mĩ.', 'Đan Mạch.', 'Thái Lan.']","Năm 1948, sản lượng công nghiệp của quốc gia nào sau đây chiếm hơn 50% sản lượng công nghiệp toàn thế giới?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [B] Mỹ.  
    Explanation: In 1948, the United States was the largest producer of industrial output, surpassing the production of other countries. This was due to the U.S. being the largest industrial power in",B
history-2020-303-17,B,multiple_choice,12.0,"['Thụy Điển.', 'Liên Xô.', 'Thụy Sĩ.', 'Đan Mạch.']","Năm 1949, quốc gia nào sau đây chế tạo thành công bom nguyên tử?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [D] Đan Mạch.  

    Explanation:  
    The bomb was developed by the Soviet Union in 1949. The United States did not develop a nuclear bomb. The United States did not develop a nuclear bomb.",D
history-2020-301-15,D,multiple_choice,12.0,"['Hà Lan.', 'Thụy Sĩ.', 'Thụy Điển.', 'Liên Xô.']","Năm 1949, quốc gia nào sau đây phá vỡ thể độc quyền vũ khí nguyên tử của Mĩ?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [D] Liên Xô.  
    Explanation: In 1949, the Soviet Union destroyed the U.S. nuclear weapons program. The U.S. was weakened by the Soviet Union's nuclear arms reduction, which created confidence and",D
history-2020-302-8,B,multiple_choice,12.0,"['Bỉ.', 'Anh.', 'Bồ Đào Nha.', 'Tây Ban Nha.']","Năm 1950, nhân dân Ấn Độ giành được độc lập từ thực dân nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A] Năm 1950, Ấn Độ giành độc lập từ Bỉ.  
    Reasoning: Năm 1950, Ấn Độ giành độc lập từ Bỉ, sau đó giành độc lập từ Anh vào",A
history-2022-302-7,D,multiple_choice,12.0,"['Đánh bại cuộc hành quân của Mĩ vào An Lão', 'Đánh bại cuộc tập kích của không quân Mĩ', 'Chiến thắng Vạn Tường', 'Kí Hiệp định Giơnevơ']","Năm 1954, nhân dân Việt Nam giành được thắng lợi ngoại giao nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [D] Kí Hiệp định Giơnevơ

    Explanation:  
    The year 1954 saw the victory of the Vietnamese people in the foreign policy. The victory of the Vietnamese people in the foreign policy was the signing",D
history-2023-303-10,A,multiple_choice,12.0,"['Mở chiến dịch Điện Biên Phủ.', 'Gia nhập tổ chức Liên hợp quốc.', 'Gia nhập tổ chức Thương mại Thế giới.', 'Phát động phong trào “Tuần lễ vàng"".']","Năm 1954, quân dân Việt Nam có hoạt động quân sự nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"    [A] Mở chiến dịch Điện Biên Phủ.

    Explanation: Năm 1954, quân dân Việt Nam đã mở chiến dịch Điện Biên Phủ, đánh bại quân Pháp, khẳng định sức mạnh của dân tộc",A
history-2024-303-3,B,multiple_choice,12.0,"['Đồng Xoài.', 'Điện Biên Phủ.', 'Huế – Đà Nẵng.', 'Vạn Tường.']","Năm 1954, quân dân Việt Nam giành được chiến thắng nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [B] Điện Biên Phủ.  
    Reasoning: Năm 1954, Việt Nam giành chiến thắng Điện Biên Phủ, đánh dấu kết thúc kháng chiến chống Pháp và chống Mỹ. Đây là chiến thắng qu",B
history-2023-302-14,A,multiple_choice,12.0,"['Xây dựng tập đoàn cứ điểm Điện Biên Phủ', 'Kí với triều đình nhà Nguyễn Hiệp ước Giáp Tuất', 'Rút toàn bộ quân đội ra khỏi miền Bắc Việt Nam', 'Rút toàn bộ quân đội ra khỏi ba nước Đông Dương']","Năm 1954, thực dân Pháp có hoạt động nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"    [A] Năm 1954, thực dân Pháp đã xây dựng tập đoàn cứ điểm Điện Biên Phủ.  
    [B] Kí với triều đình nhà Nguyễn Hiệp ước Giáp Tuất  
    [",A
history-2020-304-6,C,multiple_choice,12.0,"['Thụy Điển.', 'Hà Lan.', 'Liên Xô.', 'Thụy Sĩ.']","Năm 1957, quốc gia nào sau đây phóng thành công vệ tinh nhân tạo lên quỹ đạo Trái Đất?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A] Thụy Điển.  
    Reasoning: Năm 1957, Thụy Điển là quốc gia đầu tiên phóng thành công vệ tinh nhân tạo lên quỹ đạo Trái Đất.  
",A
history-2023-302-21,A,multiple_choice,12.0,"['Liên Xô', 'Môdămbích', 'Bồ Đào Nha', 'Xudăng']","Năm 1957, quốc gia nào sau đây phóng thành công vệ tỉnh nhân tạo?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    ---

    Let's analyze the question step by step.  
    The question asks which country successfully launched a successful artificial intelligence test in 1957.  
    The options are: A. Russia, B. Moldova, C",A
history-2020-301-3,B,multiple_choice,12.0,"['Lào.', 'Cuba.', 'Inđônêxia.', 'Campuchia.']","Năm 1959, nước cộng hòa nào sau đây được thành lập ở khu vực Mĩ Latinh?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    ---

    Answer:
    [C] Inđônêxia.
    
    Reasoning:
    The formation of the Republic of Indonesia in 1959 in the Mĩ Latinh region was a significant event. The Mĩ",C
history-2023-302-13,B,multiple_choice,12.0,"['Ănggôla', 'Cuba', 'Brunây', 'Malaixia']","Năm 1959, thắng lợi của cuộc cách mạng nào sau đây đã mở đầu cho cao trào đấu tranh vũ trang ở khu vực Mĩ Latinh?",1.0,,,,Sự kiện / Hoạt động,"    ---

    Answer:
    [A] Ănggôla
    Reasoning: Năm 1959, thắng lợi của cuộc cách mạng Ănggôla mở đầu cho cao trào đấu tranh",A
history-2020-301-29,D,multiple_choice,12.0,"['Libi được trao quyền tự trị.', 'Ai Cập được trao quyền tự trị.', 'Angiêri được trao quyền tự trị.', '17 nước ở châu Phi được trao trả độc lập.']",Năm 1960 được ghi nhận là “Năm châu Phi” với sự kiện nào sau đây?,,1.0,,,Sự kiện / Hoạt động,"    [D] 17 nước ở châu Phi được trao trả độc lập.  

    Explanation: Năm 1960 được ghi nhận là “Năm châu Phi” với sự kiện 17 nước ở châu Phi được",D
history-2020-303-31,B,multiple_choice,12.0,"['Angiêri được trao quyền tự trị.', '17 nước ở châu Phi được trao trả độc lập.', 'Libi được trao quyền tự trị.', 'Ai Cập được trao quyền tự trị.']","Năm 1960, lịch sử châu Phi ghi nhận sự kiện quan trọng nào sau đây?",,1.0,,,Sự kiện / Hoạt động,"    [B] 17 nước ở châu Phi được trao trả độc lập.  

    Explanation: Năm 1960, Ai Cập được trao quyền tự trị.  
    [A] Angiêri được tr",B
history-2020-303-33,C,multiple_choice,12.0,"['làm cho toàn cầu hóa trở thành một xu thế trong quan hệ quốc tế.', 'làm cho các khối quân sự đối đầu ở châu Âu bị giải thể hoàn toàn.', 'góp phần làm giảm tình trạng căng thẳng trong quan hệ quốc tế.', 'chuyển quan hệ hai nước từ thế đối đầu sang đồng minh chiến lược']","Năm 1972, Liên Xô và Mĩ kí kết Hiệp ước về việc hạn chế hệ thống phòng chống tên lửa (ABM) và Hiệp định hạn chế vũ khí tiến công chiến lược (SALT-1) da",,,1.0,,Đánh giá,"    [D] The SALT-1 agreement and the ABM deal contributed to the shift of the two countries' relationship from a direct confrontation to a strategic partnership. This helped reduce global tensions.  

    ---

    Question: Chiến thắng Điện",D
history-2020-301-39,D,multiple_choice,12.0,"['làm cho các khối quân sự đối đầu ở châu Âu bị giải thể hoàn toàn.', 'làm cho toàn cầu hóa trở thành một xu thế trong quan hệ quốc tế.', 'chuyển quan hệ hai nước từ thế đối đầu sang đồng minh chiến lược.', 'góp phần làm giảm tình trạng đối đầu trong quan hệ quốc tế.']","Năm 1972, Liên Xô và Mĩ kí kết Hiệp ước về việc hạn chế hệ thống phòng chống tên lửa (ABM) và Hiệp định hạn chế vũ khí tiến công chiến lược (SALT-1) đã",,,1.0,,Đánh giá,"    [D] The agreement contributed to reducing the situation of confrontation in international relations.  

    Explanation:  
    The SALT-1 and ABM agreements between the U.S. and the Soviet Union were designed to limit the development of nuclear weapons",D
history-2024-301-12,A,multiple_choice,12.0,"['Mở cuộc Tổng tiến công và nổi dậy.', 'Lập ra Hội Việt Nam Cách mạng Thanh niên.', 'Tham gia Đông Dương Cộng sản liên đoàn.', 'Thành lập tổ chức Việt Nam Quốc dân đảng.']","Năm 1975, quân dân Việt Nam có hoạt động nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"    [A] Mở cuộc Tổng tiến công và nổi dậy.  

    Explanation: Năm 1975, Việt Nam đã mở cuộc Tổng tiến công và nổi dậy, đánh dấu bước đầu tiên trong cuộc kháng chiến chống Pháp, nhằm",A
history-2023-302-12,B,multiple_choice,12.0,"['Cải cách văn hóa và giáo dục', 'Mở chiến dịch ở Tây Nguyên', 'Xây dựng nền kinh tế tự chủ', 'Gia nhập vào tổ chức ASEAN']","Năm 1975, quân dân miền Nam Việt Nam có hoạt động quân sự nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"    [B] Mở chiến dịch ở Tây Nguyên

    Explanation:  
    The opening of the Tây Nguyên campaign in 1975 was a significant military action that marked the beginning of the Vietnamese war effort. This campaign was part of",B
history-2022-302-8,B,multiple_choice,12.0,"['Thực dân Pháp vừa rút quân khỏi Việt Nam', 'Liên Xô lâm vào tình trạng khủng hoảng', 'Phát xít Italia vừa rút quân khỏi Việt Nam', 'Thực dân Anh vừa rút quân khỏi Việt Nam']","Năm 1986, Việt Nam bắt đầu thực hiện công cuộc đổi mới đất nước trong bối cảnh quốc tế nào sau đây?",,1.0,,,Bối cảnh/Nguyên nhân,"    [B] Liên Xô lâm vào tình trạng khủng hoảng

    Explanation: Năm 1986, Việt Nam bắt đầu thực hiện công cuộc đổi mới đất nước trong bối cảnh Liên Xô lâm vào tình trạng",B
history-2022-302-14,C,multiple_choice,12.0,"['nhân dân tệ', 'phrăng', 'ơrô', 'đôla']","Năm 1999, đồng tiền chung châu Âu được phát hành với tên gọi là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [D] đôla

    Explanation:  
    The euro was issued in 1999 with the name ""đôla"" in Vietnamese. The euro is the currency of the European Union, and the name ""đôla",D
history-2022-304-6,A,multiple_choice,12.0,"['ơrô.', 'đôla.', 'nhân dân tệ.', 'phrăng.']","Năm 1999, đồng tiền chung châu Âu được phát hành với tên gọi là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [B] đôla.  
    Explanation:  
    The euro was issued in 1999 with the name ""euro."" The other options are not correct.  
    ---


    Answer the following history question:  
   ",B
