id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,google/gemma-1.1-2b-it_response,google/gemma-1.1-2b-it_answer
history-2020-301-3,B,multiple_choice,12.0,"['Lào.', 'Cuba.', 'Inđônêxia.', 'Campuchia.']","Năm 1959, nước cộng hòa nào sau đây được thành lập ở khu vực Mĩ Latinh?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"C. Inđônêxia. 
Inđônêxia là nước cộng hòa được thành lập vào năm 1959 ở khu vực Mĩ Latinh.",C
history-2023-302-13,B,multiple_choice,12.0,"['Ănggôla', 'Cuba', 'Brunây', 'Malaixia']","Năm 1959, thắng lợi của cuộc cách mạng nào sau đây đã mở đầu cho cao trào đấu tranh vũ trang ở khu vực Mĩ Latinh?",1.0,,,,Sự kiện / Hoạt động,"A. Ănggôla
**Explanation:**
The passage states that ""both victories were decisive in forcing the opponent to accept unfavorable political and diplomatic solutions."" This suggests that the victories in Angola and Cuba contributed to the broader political and diplomatic struggles",A
history-2020-301-29,D,multiple_choice,12.0,"['Libi được trao quyền tự trị.', 'Ai Cập được trao quyền tự trị.', 'Angiêri được trao quyền tự trị.', '17 nước ở châu Phi được trao trả độc lập.']",Năm 1960 được ghi nhận là “Năm châu Phi” với sự kiện nào sau đây?,,1.0,,,Sự kiện / Hoạt động,A. Libi được trao quyền tự trị.,A
history-2020-303-31,B,multiple_choice,12.0,"['Angiêri được trao quyền tự trị.', '17 nước ở châu Phi được trao trả độc lập.', 'Libi được trao quyền tự trị.', 'Ai Cập được trao quyền tự trị.']","Năm 1960, lịch sử châu Phi ghi nhận sự kiện quan trọng nào sau đây?",,1.0,,,Sự kiện / Hoạt động,B. 17 nước ở châu Phi được trao trả độc lập.,B
history-2020-303-33,C,multiple_choice,12.0,"['làm cho toàn cầu hóa trở thành một xu thế trong quan hệ quốc tế.', 'làm cho các khối quân sự đối đầu ở châu Âu bị giải thể hoàn toàn.', 'góp phần làm giảm tình trạng căng thẳng trong quan hệ quốc tế.', 'chuyển quan hệ hai nước từ thế đối đầu sang đồng minh chiến lược']","Năm 1972, Liên Xô và Mĩ kí kết Hiệp ước về việc hạn chế hệ thống phòng chống tên lửa (ABM) và Hiệp định hạn chế vũ khí tiến công chiến lược (SALT-1) da",,,1.0,,Đánh giá,B. làm cho các khối quân sự đối đầu ở châu Âu bị giải thể hoàn toàn.,B
history-2020-301-39,D,multiple_choice,12.0,"['làm cho các khối quân sự đối đầu ở châu Âu bị giải thể hoàn toàn.', 'làm cho toàn cầu hóa trở thành một xu thế trong quan hệ quốc tế.', 'chuyển quan hệ hai nước từ thế đối đầu sang đồng minh chiến lược.', 'góp phần làm giảm tình trạng đối đầu trong quan hệ quốc tế.']","Năm 1972, Liên Xô và Mĩ kí kết Hiệp ước về việc hạn chế hệ thống phòng chống tên lửa (ABM) và Hiệp định hạn chế vũ khí tiến công chiến lược (SALT-1) đã",,,1.0,,Đánh giá,"D. góp phần làm giảm tình trạng đối đầu trong quan hệ quốc tế. 

Explanation:
Hiệp ước ABM và SALT-1 đã góp phần làm giảm đối đầu giữa Liên Xô và Mĩ, tạo cơ hội cho hai",D
history-2024-301-12,A,multiple_choice,12.0,"['Mở cuộc Tổng tiến công và nổi dậy.', 'Lập ra Hội Việt Nam Cách mạng Thanh niên.', 'Tham gia Đông Dương Cộng sản liên đoàn.', 'Thành lập tổ chức Việt Nam Quốc dân đảng.']","Năm 1975, quân dân Việt Nam có hoạt động nào sau đây?",1.0,,,,Sự kiện / Hoạt động,A. Mở cuộc Tổng tiến công và nổi dậy.,A
history-2023-302-12,B,multiple_choice,12.0,"['Cải cách văn hóa và giáo dục', 'Mở chiến dịch ở Tây Nguyên', 'Xây dựng nền kinh tế tự chủ', 'Gia nhập vào tổ chức ASEAN']","Năm 1975, quân dân miền Nam Việt Nam có hoạt động quân sự nào sau đây?",1.0,,,,Sự kiện / Hoạt động,B. Mở chiến dịch ở Tây Nguyên,B
history-2022-302-8,B,multiple_choice,12.0,"['Thực dân Pháp vừa rút quân khỏi Việt Nam', 'Liên Xô lâm vào tình trạng khủng hoảng', 'Phát xít Italia vừa rút quân khỏi Việt Nam', 'Thực dân Anh vừa rút quân khỏi Việt Nam']","Năm 1986, Việt Nam bắt đầu thực hiện công cuộc đổi mới đất nước trong bối cảnh quốc tế nào sau đây?",,1.0,,,Bối cảnh/Nguyên nhân,A. Thực dân Pháp vừa rút quân khỏi Việt Nam,A
history-2022-302-14,C,multiple_choice,12.0,"['nhân dân tệ', 'phrăng', 'ơrô', 'đôla']","Năm 1999, đồng tiền chung châu Âu được phát hành với tên gọi là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,A. nhân dân tệ,A
history-2022-304-6,A,multiple_choice,12.0,"['ơrô.', 'đôla.', 'nhân dân tệ.', 'phrăng.']","Năm 1999, đồng tiền chung châu Âu được phát hành với tên gọi là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"A. ơrô. 
 
Explanation: 
The correct answer is A. ơrô. The name ""Euro"" was chosen for the common currency of the European Union, replacing the old currency union, which was called """,A
history-2022-301-6,B,multiple_choice,12.0,"['Châu Phi.', 'Châu Âu.', 'Mĩ Latinh.', 'Châu Á']","Năm 1999, đồng ơrô (EURO) trở thành đồng tiền chung của nhiều nước thuộc khu vực nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"B. Châu Âu.

Explanation:
In 1999, the euro replaced the national currencies of many countries in Europe, creating a common currency area known as the European Union.",B
history-2024-301-8,B,multiple_choice,12.0,"['Lào.', 'Trung Quốc.', 'Pháp.', 'Thụy Điển.']","Năm 2003, quốc gia nào sau đây ở châu Á phóng thành công tàu “Thần Châu 5"" bay vào vũ trụ?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"C. France. 
 
Explanation: 
In 2003, France became the first country in Asia to launch a satellite into space, with the “Thần Châu 5” rocket.",C
history-2020-302-18,B,multiple_choice,12.0,"['thực dân Anh.', 'chế độ độc tài Batixta.', 'thực dân Pháp.', 'thực dân Hà Lan.']",Nước Cộng hòa Cuba ra đời (ngày 1-1-1959) là kết quả đấu tranh của nhân dân Cuba chống,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"**A**. thực dân Anh.

**Explanation:**

The passage states that ""Nước Cộng hòa Cuba ra đời (ngày 1-1-1959) là kết quả đấu tranh của nhân dân Cuba chống thực dân Anh",A
history-2020-303-18,D,multiple_choice,12.0,"['thực dân Pháp.', 'thực dân Anh.', 'thực dân Hà Lan.', 'chế độ độc tài thân Mĩ']",Nước Cộng hòa Cuba ra đời (ngày 1-1-1959) là kết quả đấu tranh của nhân dân Cuba chống,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"**A**. thực dân Pháp.

**Explanation:**

The passage states that ""Nước Cộng hòa Cuba ra đời (ngày 1-1-1959) là kết quả đấu tranh của nhân dân Cuba chống thực dân Pháp",A
history-2022-303-19,D,multiple_choice,12.0,"['Văn hóa', 'Giáo dục', 'Y tế', 'Quân sự']",Nội dung của kế hoạch Nava do thực dân Pháp triển khai ở Việt Nam trong những năm 1953-1954 thuộc lĩnh vực nào sau đây?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"D. Quân sự
 
Explanation:
Kế hoạch Nava là kế hoạch quân sự do thực dân Pháp triển khai ở Việt Nam trong những năm 1953-1954. Nó tập trung vào việc củng cố",D
history-2022-304-36,A,multiple_choice,12.0,"['Mục tiêu chiến lược của cách mạng đã thay đổi.', 'Cần sớm hoàn thành mục tiêu độc lập dân tộc.', 'Nhằm phát huy cao nhất quyền dân tộc tự quyết.', 'Điều kiện lịch sử cụ thể của từng nước Đông Dương.']",Nội dung nào sau đây không là lí do để Hội nghị lần thứ 8 Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương (tháng 5-1941) chủ trương giải quyết vấn đề dân tộc ở từng nước Đông Dương?,,,1.0,,Đánh giá,C. Nhằm phát huy cao nhất quyền dân tộc tự quyết.,C
history-2022-302-31,C,multiple_choice,12.0,"['Điều kiện lịch sử cụ thể của từng nước Đông Dương.', 'Cần sớm hoàn thành mục tiêu độc lập dân tộc.', 'Tính chất cuộc cách mạng ở Đông Dương đã thay đổi,', 'Nhằm phát huy cao nhất quyền dân tộc tự quyết.']",Nội dung nào sau đây không là lí do để Hội nghị lần thứ 8 Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương (tháng 5-1941) chủ trương giải quyết vấn đề dân tộc ở từng nước Đông Dương?,,,1.0,,Đánh giá,"C. Tính chất cuộc cách mạng ở Đông Dương đã thay đổi,
 
Explanation:
Hội nghị lần thứ 8 Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương chủ trương giải quyết vấn đề dân tộc",C
history-2023-302-30,C,multiple_choice,12.0,"['Là thắng lợi quan trọng, tạo ra thế và lực thuận lợi để tiến lên giải phóng hoàn toàn miền Nam.', 'Đó là thắng lợi của sự kết hợp đấu tranh trên ba mặt trận quân sự, chính trị, ngoại giao.', 'Là văn bản pháp lí quốc tế đầu tiên ghi nhận quyền dân tộc cơ bản của nhân dân Đông Dương.', 'Đó là kết quả cuộc đấu tranh kiên cường, bất khuất của quân dân hai miền Nam-Bắc.']",Nội dung nào sau đây không phải là ý nghĩa của Hiệp định Pari năm 1973 về Việt Nam?,,1.0,,,Kết quả / Ý nghĩa / Vai trò,C. Là văn bản pháp lí quốc tế đầu tiên ghi nhận quyền dân tộc cơ bản của nhân dân Đông Dương.,C
history-2023-303-27,B,multiple_choice,12.0,"['Có thêm thời gian hòa bình để chuẩn bị cho cuộc kháng chiến lâu dài.', 'Buộc thực dân Pháp phải chấm dứt chiến tranh, rút hết quân đội về nước.', 'Chứng minh trên thực tế thiện chí hòa bình của nhân dân Việt Nam.', 'Tránh được cuộc chiến đấu bất lợi vì phải chống lại nhiều kẻ thù cùng lúc.']",Nội dung nào sau đây không phải là ý nghĩa của việc kí Hiệp định Sơ bộ (6-3-1946) đối với Việt Nam?,,1.0,,,Kết quả / Ý nghĩa / Vai trò,C. Chứng minh trên thực tế thiện chí hòa bình của nhân dân Việt Nam.,C
history-2020-302-22,A,multiple_choice,12.0,"['Nguyễn Ái Quốc đã về nước và trực tiếp lãnh đạo cách mạng.', 'Pháp tăng cường khủng bố phong trào yêu nước Việt Nam.', 'Mâu thuẫn giữa dân tộc Việt Nam với thực dân Pháp gay gắt.', 'Việt Nam chịu tác động của cuộc khủng hoảng kinh tế 1929-1933.']",Nội dung nào sau đây không phản ánh đùng bối cảnh lịch sử của phong trào cách mạng 1930-1931 ở Việt Nam?,,1.0,,,Bối cảnh/Nguyên nhân,C. Mâu thuẫn giữa dân tộc Việt Nam với thực dân Pháp gay gắt.,C
history-2020-304-27,D,multiple_choice,12.0,"['Pháp tăng cường khủng bố phong trào yêu nước Việt Nam', 'Mâu thuẫn giữa dân tộc Việt Nam với thực dân Pháp gay gắt', 'Việt Nam chịu tác động của cuộc khủng hoảng kinh tế 1929-1933', 'Phát xít Nhật tăng cường khủng bố nhân dân Việt Nam']",Nội dung nào sau đây không phản ánh đúng bối cảnh lịch sử của phong trào cách mạng 1930-1931 ở Việt Nam?,,1.0,,,Bối cảnh/Nguyên nhân,C. Việt Nam chịu tác động của cuộc khủng hoảng kinh tế 1929-1933,C
history-2020-301-28,A,multiple_choice,12.0,"['Nhật tiến hành cuộc đảo chính Pháp trên toàn Đông Dương.', 'Pháp tăng cường khủng bố phong trào yêu nước Việt Nam.', 'Việt Nam chịu tác động của cuộc khủng hoảng kinh tế 1929-1933.', 'Mâu thuẫn giữa dân tộc Việt Nam với thực dân Pháp gay gắt.']",Nội dung nào sau đây không phản ánh đúng bối cảnh lịch sử của phong trào cách mạng 1930-1931 ở Việt Nam?,,1.0,,,Bối cảnh/Nguyên nhân,C. Việt Nam chịu tác động của cuộc khủng hoảng kinh tế 1929-1933.,C
history-2020-303-32,C,multiple_choice,12.0,"['Pháp tăng cường khủng bố phong trào yêu nước Việt Nam.', 'Mâu thuẫn giữa dân tộc Việt Nam với thực dân Pháp gay gắt.', 'Phát xít Nhật tăng cường bóc lột nhân dân Đông Dương.', 'Việt Nam chịu tác động của cuộc khủng hoảng kinh tế 1929-1933.']",Nội dung nào sau đây không phản ánh đúng bối cảnh lịch sử của phong trào cách mạng 1930-1931 ở Việt Nam?,,1.0,,,Bối cảnh/Nguyên nhân,"C. Phát xít Nhật tăng cường bóc lột nhân dân Đông Dương. 
 
Explanation:
Phong trào cách mạng 1930-1931 ở Việt Nam là một phong trào yêu nước",C
history-2020-301-26,A,multiple_choice,12.0,"['Cách mạng miền Nam luôn ở thế tiến công.', 'Miền Nam chưa được giải phóng.', 'Miền Bắc đã được giải phóng.', 'Đất nước tạm thời bị chia cắt làm hai miền.']",Nội dung nào sau đây không phản ánh đúng tình hình Việt Nam trong thời kì 1954-1975?,,1.0,,,Bối cảnh/Nguyên nhân,"C. Miền Bắc đã được giải phóng. 
 
During the period of 1954-1975, the North was still under communist rule, while the South was under government control.",C
history-2020-303-24,B,multiple_choice,12.0,"['Miền Nam chưa được giải phóng.', 'Miền Bắc chưa được giải phóng.', 'Miền Bắc đã được giải phóng.', 'Đất nước tạm thời bị chia cắt làm hai miền.']",Nội dung nào sau đây không phản ánh đúng tình hình Việt Nam trong thời kì 1954-1975?,,1.0,,,Bối cảnh/Nguyên nhân,"C. Miền Bắc đã được giải phóng. 
 
Explanation: 
After the victory of the Dien Bien Phu and the victory of the Battle of Dien Bien Phu on the northern front, South Vietnam was liberated. However, the northern",C
history-2020-302-21,D,multiple_choice,12.0,"['Đất nước tạm thời bị chia cắt làm hai miền.', 'Miền Bắc đã được giải phóng.', 'Miền Nam chưa được giải phóng', 'Cả nước đi lên chủ nghĩa xã hội.']",Nội dung nào sau đây không phản ánh đúng tỉnh hình Việt Nam trong thời kì 1954-1975?,,1.0,,,Bối cảnh/Nguyên nhân,C. Miền Nam chưa được giải phóng,C
history-2020-304-24,A,multiple_choice,12.0,"['Miền Nam đã được giải phóng', 'Miền Nam chưa được giải phóng', 'Miền Bắc đã được giải phóng', 'Đất nước tạm thời bị chia cắt làm hai miền']",Nội dung nào sau đây không phản ánh đúng tỉnh hình Việt Nam trong thời kì 1954-1975?,,1.0,,,Bối cảnh/Nguyên nhân,C. Miền Bắc đã được giải phóng,C
history-2022-302-27,C,multiple_choice,12.0,"['Tập trung bình lực.', 'Xây dựng đội quân cơ động chiến lược mạnh.', 'Thiết lập chính quyền tay sai Ngô Đình Diệm', 'Mở rộng ngụy quân.']",Nội dung nào sau đây không thuộc kế hoạch Nava của thực dân Pháp tiến hành ở Đông Dương trong những năm 1953-1954?,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,C.  Thiết lập chính quyền tay sai Ngô Đình Diệm,C
history-2023-302-5,B,multiple_choice,12.0,"['Việt Nam đang tiến hành công cuộc đổi mới đất nước', 'Chính phủ Mặt trận Nhân dân lên cầm quyền ở Pháp', 'Trung ương Cục miền Nam ra đời', 'Quân giải phóng miền Nam thành lập']",Nội dung nào sau đây là bối cảnh thế giới dẫn đến sự bùng nổ phong trào dân chủ 1936-1939 ở Việt Nam?,,1.0,,,Bối cảnh/Nguyên nhân,C. Trung ương Cục miền Nam ra đời,C
history-2023-302-28,D,multiple_choice,12.0,"['Thực hiện nhiệm vụ chống chế độ độc tài quân sự.', 'Góp phần đánh bại chủ nghĩa phát xít ở châu Âu.', 'Nhằm buộc Mĩ phải từ bỏ chiến lược toàn cầu.', 'Có tính chất giải phóng dân tộc và chính nghĩa.']",Nội dung nào sau đây là cơ sở để cuộc kháng chiến chống Pháp (1945-1954) của nhân dân Việt Nam nhận được sự ủng hộ từ lực lượng tiến bộ trên thế giới?,,1.0,,,Bối cảnh/Nguyên nhân,"D. Có tính chất giải phóng dân tộc và chính nghĩa. 

Explanation:

The passage states that the North Vietnamese resistance received support from progressive forces abroad, indicating that the anti-colonial struggle had international backing.",D
history-2024-304-25,C,multiple_choice,12.0,"['Xóa bỏ mọi tàn dư của chế độ phong kiến.', 'Xóa bỏ chế độ tư bản chủ nghĩa trên thế giới.', 'Lật đổ Chính phủ lâm thời của giai cấp tư sản.', 'Lật đổ chế độ quân chủ chuyên chế trên thế giới.']",Nội dung nào sau đây là kết quả của cuộc Cách mạng tháng Mười Nga năm 1917?,,1.0,,,Kết quả / Ý nghĩa / Vai trò,"C. Lật đổ Chính phủ lâm thời của giai cấp tư sản.

Explanation:
Cuộc Cách mạng tháng Mười Nga năm 1917 đã lật đổ Chính phủ lâm thời của giai cấp tư sản ở Nga.",C
history-2024-304-12,C,multiple_choice,12.0,"['Sự giải thể của tất cả các tổ chức chính trị trên thế giới.', 'Tình trạng bùng nổ dân số trên thế giới được khắc phục triệt để.', 'Sự phát triển và tác động to lớn của các công ti xuyên quốc gia.', 'Tất cả các liên minh kinh tế, quân sự trên thế giới đã tan rã.']",Nội dung nào sau đây là một trong những biểu hiện chủ yếu của xu thế toàn cầu hóa (từ đầu những năm 80 của thế kỉ XX)?,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"D. Tất cả các liên minh kinh tế, quân sự trên thế giới đã tan rã. 

**Explanation:**
Tư thế toàn cầu hóa là xu thế phát triển kinh tế, quân sự và văn hóa trên thế giới,",D
history-2024-303-22,A,multiple_choice,12.0,"['Sự phát triển nhanh chóng của quan hệ thương mại quốc tế.', 'Tất cả các liên minh kinh tế trên thế giới đã tan rã.', 'Tình trạng ô nhiễm môi trường đã được khắc phục triệt để.', 'Sự giải thể của tất cả các tổ chức quân sự trên thế giới.']",Nội dung nào sau đây là một trong những biểu hiện chủ yếu của xu thế toàn cầu hóa (từ đầu những năm 80 của thế kỉ XX)?,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,A. The rapid development of international trade.,A
history-2023-302-1,C,multiple_choice,12.0,"['Pháp rút quân đội khỏi tất cả các nước thuộc địa', 'Anh rút quân đội khỏi tất cả các nước thuộc địa', 'Liên Xô và Mĩ tiến hành những cuộc gặp cấp cao', 'Mĩ giải thể tất cả các tổ chức quân sự trên thế giới']",Nội dung nào sau đây là một trong những biểu hiện của xu thế hòa hoãn Đông-Tây vào đầu những năm 70 của thế kỉ XX,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,A. France withdrew its military forces from all its colonial territories.,A
history-2024-303-28,D,multiple_choice,12.0,"['Có sự giúp đỡ của các nước trong hệ thống xã hội chủ nghĩa.', 'Có sự viện trợ kinh tế, quân sự của Lào và Campuchia.', 'Lực lượng vũ trang ba thứ quân đóng vai trò quyết định.', 'Sự lãnh đạo đúng đắn của Đảng Cộng sản Đông Dương.']",Nội dung nào sau đây là một trong những nguyên nhân chủ quan dẫn tới thắng lợi của cuộc Cách mạng tháng Tám năm 1945 ở Việt Nam?,,1.0,,,Bối cảnh/Nguyên nhân,"D. Sự lãnh đạo đúng đắn của Đảng Cộng sản Đông Dương. 

Explanation:
Cuộc Cách mạng tháng Tám năm 1945 ở Việt Nam là kết quả của sự lãnh đạo đúng đắn của Đ",D
history-2022-301-37,D,multiple_choice,12.0,"['Chủ trương vô sản hóa của Đại hội lần thứ nhất Hội Việt Nam Cách mạng Thanh niên.', 'Sự phát triển của phong trào công nhân với một chính đảng vô sản lãnh đạo thống nhất.', 'Tất cả các tổ chức yêu nước, cách mạng đã được tham gia phong trào vô sản hóa.', 'Có sự kết hợp giữa lí luận giải phóng dân tộc và phong trào công nhân trên cả nước.']",Nội dung nào sau đây là một trong những nguyên nhân dẫn đến sự xuất hiện của các tổ chức cộng sản ở Việt Nam trong năm 1929?,,,1.0,,Bối cảnh/Nguyên nhân,"C. Tất cả các tổ chức yêu nước, cách mạng đã được tham gia phong trào vô sản hóa.",C
history-2022-303-40,D,multiple_choice,12.0,"['Sự phát triển của phong trào công nhân với một chính đảng vô sản lãnh đạo thống nhất.', 'Tất cả các tổ chức yêu nước, cách mạng đã được tham gia phong trào vô sản hóa.', 'Chủ trương vô sản hóa của Đại hội lần thứ nhất Hội Việt Nam Cách mạng Thanh niên.', 'Lí luận giải phóng dân tộc và giai cấp được truyền bá trong phong trào yêu nước.']",Nội dung nào sau đây là một trong những nguyên nhân dẫn đến sự xuất hiện của các tổ chức cộng sản ở Việt Nam trong năm 1929?,,,1.0,,Bối cảnh/Nguyên nhân,D. Lí luận giải phóng dân tộc và giai cấp được truyền bá trong phong trào yêu nước.,D
history-2021-303-26,A,multiple_choice,12.0,"['Chi phí ngân sách cho quốc phòng thấp.', 'Tài nguyên khoáng sản phong phú, trữ lượng lớn.', 'Không bị Chiến tranh thế giới thứ hai tàn phá.', 'Tận dụng được nguyên liệu từ các thuộc địa.']",Nội dung nào sau đây là một trong những yếu tố dẫn đến sự phát triển của kinh tế Nhật Bản giai đoạn 1952-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"**D. Tận dụng được nguyên liệu từ các thuộc địa.**

Explanation:
Kinh tế Nhật Bản giai đoạn 1952-1973 được đặc trưng bởi sự phát triển nhanh chóng về kinh tế tư nhân,",D
history-2021-302-25,D,multiple_choice,12.0,"['Không bị Chiến tranh thế giới thứ hai tàn phá', 'Tài nguyên khoáng sản phong phú, trữ lượng lớn', 'Tận dụng được nguyên liệu từ các thuộc địa', 'Nhà nước lãnh đạo và quản lí có hiệu quả']",Nội dung nào sau đây là một trong những yếu tố dẫn đến sự phát triển của kinh tế Nhật Bản giai đoạn 1952-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"B. Tài nguyên khoáng sản phong phú, trữ lượng lớn",B
history-2021-301-29,B,multiple_choice,12.0,"['Tận dụng được nguyên liệu từ các thuộc địa', 'Phát huy được những nguồn lực từ bên ngoài', 'Tài nguyên khoáng sản phong phú, trữ lượng lớn', 'Không bị Chiến tranh thế giới thứ hai tàn phá']",Nội dung nào sau đây là một trong những yếu tố dẫn đến sự phát triển của kinh tế Nhật Bản giai đoạn 1952-1973?,,1.0,,,Bối cảnh/Nguyên nhân,A. Tận dụng được nguyên liệu từ các thuộc địa,A
history-2021-304-27,C,multiple_choice,12.0,"['Tận dụng được nguyên liệu từ các thuộc địa.', 'Tài nguyên khoáng sản phong phủ, trữ lượng lớn.', 'Áp dụng hiệu quả các thành tựu khoa học kĩ thuật.', 'Không bị Chiến tranh thế giới thứ hai tàn phá.']",Nội dung nào sau đây là một trong những yếu tố dẫn đến sự phát triển của kinh tế Nhật Bản giai đoạn 1952-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"B. Tài nguyên khoáng sản phong phủ, trữ lượng lớn.",B
history-2021-301-27,D,multiple_choice,12.0,"['Nhận được viện trợ của tất cả các nước châu Âu', 'Có sự viện trợ của tất cả các nước Mĩ Latinh', 'Nhận được viện trợ của các nước Đông Dương', 'Có phương pháp đấu tranh phù hợp']",Nội dung nào sau đây là một trong những yếu tố dẫn đến thắng lợi của phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai?,,1.0,,,Bối cảnh/Nguyên nhân,"**C. Nhận được viện trợ của các nước Đông Dương**
 
- Phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai đã nhận được sự giúp đỡ của các nước Đông Dương như Việt Nam",C
history-2021-302-23,B,multiple_choice,12.0,"['Có sự viện trợ của tất cả các nước Mĩ Latinh', 'Sự lãnh đạo của lực lượng xã hội tiến bộ', 'Nhận được viện trợ của tất cả các nước châu Âu', 'Nhận được viện trợ của các nước Đông Dương']",Nội dung nào sau đây là một trong những yếu tố dẫn đến thắng lợi của phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai?,,1.0,,,Bối cảnh/Nguyên nhân,"**C**

**Explanation:**

The passage highlights the crucial role of external support in the success of the anti-colonial movement in Africa. The passage states that ""the support of all the Latin American countries played a decisive part in the victory.""",C
history-2021-303-27,A,multiple_choice,12.0,"['Quần chúng nhân dân tham gia đông đảo.', 'Có sự viện trợ của tất cả các nước Mĩ Latinh.', 'Nhận được viện trợ của tất cả các nước châu Âu.', 'Nhận được viện trợ của các nước Đông Dương.']",Nội dung nào sau đây là một trong những yếu tố dẫn đến thắng lợi của phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai?,,1.0,,,Bối cảnh/Nguyên nhân,"C. Nhận được viện trợ của tất cả các nước châu Âu.

Explanation:
Phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai được thúc đẩy bởi sự viện trợ của các nước châu Âu,",C
history-2021-304-25,A,multiple_choice,12.0,"['Sự trưởng thành của ý thức dân tộc.', 'Nhận được viện trợ của tất cả các nước châu Âu.', 'Nhận được viện trợ của các nước Đông Dương.', 'Có sự viện trợ của tất cả các nước Mĩ Latinh.']",Nội dung nào sau đây là một trong những yếu tố dẫn đến thắng lợi của phong trào giải phóng dân tộc ở châu Phí sau Chiến tranh thế giới thứ hai?,,1.0,,,Bối cảnh/Nguyên nhân,C. Nhận được viện trợ của các nước Đông Dương.,C
history-2020-303-21,B,multiple_choice,12.0,"['Không phải chỉ ngân sách cho quốc phòng.', 'Có nguồn nhân lực dồi dào, chất lượng cao,', 'Không phải viện trợ cho đồng minh.', 'Không chạy đua vũ trang với Liên Xô.']",Nội dung nào sau đây là một trong những yếu tố thúc đẩy kinh tế Mĩ phát triển mạnh mẽ trong giai đoạn 1945-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"B. Có nguồn nhân lực dồi dào, chất lượng cao,",B
history-2020-304-31,B,multiple_choice,12.0,"['Không chạy đua vũ trang với Liên Xô.', 'Có nguồn tài nguyên thiên nhiên phong phú.', 'Không phải chỉ ngân sách cho quốc phòng.', 'Không phải viện trợ cho đồng minh.']",Nội dung nào sau đây là một trong những yếu tố thúc đẩy kinh tế Mĩ phát triển mạnh mẽ trong giai đoạn 1945-1973?,,1.0,,,Bối cảnh/Nguyên nhân,B. Có nguồn tài nguyên thiên nhiên phong phú.,B
history-2020-301-21,A,multiple_choice,12.0,"['Thu được nhiều lợi nhuận từ buôn bán vũ khí.', 'Không chạy đua vũ trang với Liên Xô.', 'Không phải chi ngân sách cho quốc phòng.', 'Không phải viện trợ cho đồng minh.']",Nội dung nào sau đây là một trong những yếu tố thúc đẩy kinh tế Mĩ phát triển mạnh mẽ trong giai đoạn 1945-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"**C**

During the 1945-1973 period, the United States experienced rapid economic growth due to factors such as:
- The availability of natural resources and cheap labor.
- Government investment in infrastructure and research",C
history-2020-302-32,B,multiple_choice,12.0,"['Không phải viện trợ cho đồng minh.', 'Vai trò điều tiết hiệu quả của bộ máy nhà nước.', 'Không chạy đua vũ trang với Liên Xô.', 'Không phải chi ngân sách cho quốc phòng.']",Nội dung nào sau đây là một trong những yếu tố thúc đẩy kinh tế Mĩ phát triển mạnh mẽ trong giai đoạn 1945-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"D. Không phải chi ngân sách cho quốc phòng. 

The passage highlights that the US did not spend excessively on military spending during this period.",D
history-2021-304-33,A,multiple_choice,12.0,"['Kết hợp tư tưởng của giai cấp công nhân với phong trào yêu nước,', 'Xây dựng lí luận cách mạng nhấn mạnh cuộc đấu tranh giai cấp,', 'Tập hợp quần chúng thành lập mặt trận chung toàn Đông Dương.', 'Thành lập mặt trận dân tộc thống nhất ngay khi thành lập Đảng.']",Nội dung nào sau đây là một trong những điểm sáng tạo của Nguyễn Ái Quốc trong quá trình vận động thành lập Đảng Cộng sản Việt Nam?,,,1.0,,Đánh giá,A. Kết hợp tư tưởng của giai cấp công nhân với phong trào yêu nước,A
