id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,Qwen/Qwen2.5-7B-Instruct_response,Qwen/Qwen2.5-7B-Instruct_answer
history-2020-304-6,C,multiple_choice,12.0,"['Thụy Điển.', 'Hà Lan.', 'Liên Xô.', 'Thụy Sĩ.']","Năm 1957, quốc gia nào sau đây phóng thành công vệ tinh nhân tạo lên quỹ đạo Trái Đất?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C]

---

Explanation: The correct answer is [C] - the Soviet Union. In 1957, the Soviet Union successfully launched Sputnik 1, the world's first artificial satellite, into orbit around Earth. This event marked",C
history-2023-302-21,A,multiple_choice,12.0,"['Liên Xô', 'Môdămbích', 'Bồ Đào Nha', 'Xudăng']","Năm 1957, quốc gia nào sau đây phóng thành công vệ tỉnh nhân tạo?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[A] Liên Xô

[Explanation]: Liên Xô đã phóng thành công vệ tinh nhân tạo đầu tiên vào năm 1957, tên gọi là Sputnik 1. Các quốc gia khác trong danh sách không có khả",A
history-2020-301-3,B,multiple_choice,12.0,"['Lào.', 'Cuba.', 'Inđônêxia.', 'Campuchia.']","Năm 1959, nước cộng hòa nào sau đây được thành lập ở khu vực Mĩ Latinh?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[B] Cuba. In 1959, Fidel Castro led a revolution that overthrew the dictatorship of Fulgencio Batista and established a communist government in Cuba. This marked the establishment of the Republic of Cuba as a new",B
history-2023-302-13,B,multiple_choice,12.0,"['Ănggôla', 'Cuba', 'Brunây', 'Malaixia']","Năm 1959, thắng lợi của cuộc cách mạng nào sau đây đã mở đầu cho cao trào đấu tranh vũ trang ở khu vực Mĩ Latinh?",1.0,,,,Sự kiện / Hoạt động,[B] The victory of the Cuban Revolution in 1959 marked the beginning of the armed struggle movement in Latin America. [B] Cuba's revolution inspired other movements in the region to adopt similar tactics. [C] Brunawy is not,B
history-2020-301-29,D,multiple_choice,12.0,"['Libi được trao quyền tự trị.', 'Ai Cập được trao quyền tự trị.', 'Angiêri được trao quyền tự trị.', '17 nước ở châu Phi được trao trả độc lập.']",Năm 1960 được ghi nhận là “Năm châu Phi” với sự kiện nào sau đây?,,1.0,,,Sự kiện / Hoạt động,"[D] [D] 17 nước ở châu Phi được trao trả độc lập. In 1960, 17 African countries gained independence, marking it as ""The Year of Africa."" This event was significant as it saw",D
history-2020-303-31,B,multiple_choice,12.0,"['Angiêri được trao quyền tự trị.', '17 nước ở châu Phi được trao trả độc lập.', 'Libi được trao quyền tự trị.', 'Ai Cập được trao quyền tự trị.']","Năm 1960, lịch sử châu Phi ghi nhận sự kiện quan trọng nào sau đây?",,1.0,,,Sự kiện / Hoạt động,"[B] The year 1960 is known as the ""Year of Africa"" because 17 African countries gained independence that year. This marked a significant milestone in the decolonization process of Africa. [A] Angiêri",B
history-2020-303-33,C,multiple_choice,12.0,"['làm cho toàn cầu hóa trở thành một xu thế trong quan hệ quốc tế.', 'làm cho các khối quân sự đối đầu ở châu Âu bị giải thể hoàn toàn.', 'góp phần làm giảm tình trạng căng thẳng trong quan hệ quốc tế.', 'chuyển quan hệ hai nước từ thế đối đầu sang đồng minh chiến lược']","Năm 1972, Liên Xô và Mĩ kí kết Hiệp ước về việc hạn chế hệ thống phòng chống tên lửa (ABM) và Hiệp định hạn chế vũ khí tiến công chiến lược (SALT-1) da",,,1.0,,Đánh giá,"[C] [C] Contributed to reducing international tensions. The ABM treaty and SALT-1 agreements helped ease the arms race and reduce the risk of nuclear conflict between the superpowers, thereby contributing to a decrease in global tensions during the Cold",C
history-2020-301-39,D,multiple_choice,12.0,"['làm cho các khối quân sự đối đầu ở châu Âu bị giải thể hoàn toàn.', 'làm cho toàn cầu hóa trở thành một xu thế trong quan hệ quốc tế.', 'chuyển quan hệ hai nước từ thế đối đầu sang đồng minh chiến lược.', 'góp phần làm giảm tình trạng đối đầu trong quan hệ quốc tế.']","Năm 1972, Liên Xô và Mĩ kí kết Hiệp ước về việc hạn chế hệ thống phòng chống tên lửa (ABM) và Hiệp định hạn chế vũ khí tiến công chiến lược (SALT-1) đã",,,1.0,,Đánh giá,[D] The 1972 agreements between the Soviet Union and the United States on limiting anti-ballistic missile systems and strategic arms limitations (SALT-1) contributed to reducing the level of confrontation in international relations. [A] is incorrect,D
history-2024-301-12,A,multiple_choice,12.0,"['Mở cuộc Tổng tiến công và nổi dậy.', 'Lập ra Hội Việt Nam Cách mạng Thanh niên.', 'Tham gia Đông Dương Cộng sản liên đoàn.', 'Thành lập tổ chức Việt Nam Quốc dân đảng.']","Năm 1975, quân dân Việt Nam có hoạt động nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"[A] [A] [A] The correct answer is [A]. In 1975, the Vietnamese military and civilians launched the General Offensive and Uprising, which was a significant event marking the end of the Vietnam War and the reun",A
history-2023-302-12,B,multiple_choice,12.0,"['Cải cách văn hóa và giáo dục', 'Mở chiến dịch ở Tây Nguyên', 'Xây dựng nền kinh tế tự chủ', 'Gia nhập vào tổ chức ASEAN']","Năm 1975, quân dân miền Nam Việt Nam có hoạt động quân sự nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"[B] Mở chiến dịch ở Tây Nguyên. Năm 1975, quân đội Giải phóng miền Nam Việt Nam đã mở chiến dịch ở Tây Nguyên, đánh bại quân đội miền Nam Việt Nam và quân đội Mỹ, góp phần vào việc",B
history-2022-302-8,B,multiple_choice,12.0,"['Thực dân Pháp vừa rút quân khỏi Việt Nam', 'Liên Xô lâm vào tình trạng khủng hoảng', 'Phát xít Italia vừa rút quân khỏi Việt Nam', 'Thực dân Anh vừa rút quân khỏi Việt Nam']","Năm 1986, Việt Nam bắt đầu thực hiện công cuộc đổi mới đất nước trong bối cảnh quốc tế nào sau đây?",,1.0,,,Bối cảnh/Nguyên nhân,"[B] The context was the Soviet Union facing a crisis. In 1986, Vietnam began its economic reform process (đổi mới) during a time when the Soviet Union was experiencing significant internal issues, which influenced Vietnam's decision to pursue",B
history-2022-302-14,C,multiple_choice,12.0,"['nhân dân tệ', 'phrăng', 'ơrô', 'đôla']","Năm 1999, đồng tiền chung châu Âu được phát hành với tên gọi là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C] ơrô

Explanation: The common currency of Europe introduced in 1999 is called the euro (euro in English, ơrô in Vietnamese). The other options are incorrect: renminbi (Chinese yuan), peng",C
history-2022-304-6,A,multiple_choice,12.0,"['ơrô.', 'đôla.', 'nhân dân tệ.', 'phrăng.']","Năm 1999, đồng tiền chung châu Âu được phát hành với tên gọi là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,[A] ơrô. The euro was introduced as the common currency of Europe in 1999. [B] is incorrect because the dollar is not used in Europe. [C] is incorrect because the renminbi (Chinese yuan,A
history-2022-301-6,B,multiple_choice,12.0,"['Châu Phi.', 'Châu Âu.', 'Mĩ Latinh.', 'Châu Á']","Năm 1999, đồng ơrô (EURO) trở thành đồng tiền chung của nhiều nước thuộc khu vực nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[B] 

Explanation: The Euro became the common currency for many countries in the European Union in 1999. The European Union is a political and economic union of 27 member states primarily located in Europe. Therefore, the correct answer",B
history-2024-301-8,B,multiple_choice,12.0,"['Lào.', 'Trung Quốc.', 'Pháp.', 'Thụy Điển.']","Năm 2003, quốc gia nào sau đây ở châu Á phóng thành công tàu “Thần Châu 5"" bay vào vũ trụ?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[B] [B. Trung Quốc.] In 2003, China successfully launched the Shenzhou 5 spacecraft into space. The other options are incorrect as they are not Asian countries known for such space achievements. Lào (La",B
history-2020-302-18,B,multiple_choice,12.0,"['thực dân Anh.', 'chế độ độc tài Batixta.', 'thực dân Pháp.', 'thực dân Hà Lan.']",Nước Cộng hòa Cuba ra đời (ngày 1-1-1959) là kết quả đấu tranh của nhân dân Cuba chống,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[B] The Republic of Cuba was born on January 1, 1959, as a result of the struggle of the Cuban people against the Batista dictatorship. [B] is the correct answer because Fidel Castro led a revolution against",B
history-2020-303-18,D,multiple_choice,12.0,"['thực dân Pháp.', 'thực dân Anh.', 'thực dân Hà Lan.', 'chế độ độc tài thân Mĩ']",Nước Cộng hòa Cuba ra đời (ngày 1-1-1959) là kết quả đấu tranh của nhân dân Cuba chống,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[D] The Republic of Cuba was born on January 1, 1959, as a result of the Cuban people's struggle against the pro-US dictatorship. This choice reflects the historical context where Fidel Castro led the revolution against Fulg",D
history-2022-303-19,D,multiple_choice,12.0,"['Văn hóa', 'Giáo dục', 'Y tế', 'Quân sự']",Nội dung của kế hoạch Nava do thực dân Pháp triển khai ở Việt Nam trong những năm 1953-1954 thuộc lĩnh vực nào sau đây?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[D] The plan was related to military operations, as ""Nava"" refers to a French military strategy implemented during the Indochina War to control and secure strategic areas before the Geneva Conference. [D] [A] [B] and [",D
history-2022-304-36,A,multiple_choice,12.0,"['Mục tiêu chiến lược của cách mạng đã thay đổi.', 'Cần sớm hoàn thành mục tiêu độc lập dân tộc.', 'Nhằm phát huy cao nhất quyền dân tộc tự quyết.', 'Điều kiện lịch sử cụ thể của từng nước Đông Dương.']",Nội dung nào sau đây không là lí do để Hội nghị lần thứ 8 Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương (tháng 5-1941) chủ trương giải quyết vấn đề dân tộc ở từng nước Đông Dương?,,,1.0,,Đánh giá,[B] The strategic goals of the revolution had changed. The meeting did not base its decision on changes in revolutionary strategy but rather on the specific historical conditions of each country in Indochina. [A] is incorrect because the meeting was focused on the,B
history-2022-302-31,C,multiple_choice,12.0,"['Điều kiện lịch sử cụ thể của từng nước Đông Dương.', 'Cần sớm hoàn thành mục tiêu độc lập dân tộc.', 'Tính chất cuộc cách mạng ở Đông Dương đã thay đổi,', 'Nhằm phát huy cao nhất quyền dân tộc tự quyết.']",Nội dung nào sau đây không là lí do để Hội nghị lần thứ 8 Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương (tháng 5-1941) chủ trương giải quyết vấn đề dân tộc ở từng nước Đông Dương?,,,1.0,,Đánh giá,[C] The content that was not a reason for the 8th Central Committee of the Communist Party of Indochina to address the national issue on a country-by-country basis in Indochina was: The nature of the revolution in Indochina,C
history-2023-302-30,C,multiple_choice,12.0,"['Là thắng lợi quan trọng, tạo ra thế và lực thuận lợi để tiến lên giải phóng hoàn toàn miền Nam.', 'Đó là thắng lợi của sự kết hợp đấu tranh trên ba mặt trận quân sự, chính trị, ngoại giao.', 'Là văn bản pháp lí quốc tế đầu tiên ghi nhận quyền dân tộc cơ bản của nhân dân Đông Dương.', 'Đó là kết quả cuộc đấu tranh kiên cường, bất khuất của quân dân hai miền Nam-Bắc.']",Nội dung nào sau đây không phải là ý nghĩa của Hiệp định Pari năm 1973 về Việt Nam?,,1.0,,,Kết quả / Ý nghĩa / Vai trò,[A] The correct answer is [A]. The 1973 Paris Agreement did not create a favorable position for advancing to fully liberate the entire South Vietnam. The agreement ended direct U.S. involvement in the war and led to the withdrawal,A
history-2023-303-27,B,multiple_choice,12.0,"['Có thêm thời gian hòa bình để chuẩn bị cho cuộc kháng chiến lâu dài.', 'Buộc thực dân Pháp phải chấm dứt chiến tranh, rút hết quân đội về nước.', 'Chứng minh trên thực tế thiện chí hòa bình của nhân dân Việt Nam.', 'Tránh được cuộc chiến đấu bất lợi vì phải chống lại nhiều kẻ thù cùng lúc.']",Nội dung nào sau đây không phải là ý nghĩa của việc kí Hiệp định Sơ bộ (6-3-1946) đối với Việt Nam?,,1.0,,,Kết quả / Ý nghĩa / Vai trò,[B] The 6th of March 1946 Preliminary Agreement did not force the colonial French to end the war and withdraw all their troops from Vietnam. This agreement gave France more time to prepare for a prolonged war and did not guarantee,B
history-2020-302-22,A,multiple_choice,12.0,"['Nguyễn Ái Quốc đã về nước và trực tiếp lãnh đạo cách mạng.', 'Pháp tăng cường khủng bố phong trào yêu nước Việt Nam.', 'Mâu thuẫn giữa dân tộc Việt Nam với thực dân Pháp gay gắt.', 'Việt Nam chịu tác động của cuộc khủng hoảng kinh tế 1929-1933.']",Nội dung nào sau đây không phản ánh đùng bối cảnh lịch sử của phong trào cách mạng 1930-1931 ở Việt Nam?,,1.0,,,Bối cảnh/Nguyên nhân,"[B] 

Explanation: The statement ""Nguyễn Ái Quốc đã về nước và trực tiếp lãnh đạo cách mạng"" is not accurate as it was actually Ho Chi Minh (not Nguyễn Ái Quốc) who returned to Vietnam in 19",B
history-2020-304-27,D,multiple_choice,12.0,"['Pháp tăng cường khủng bố phong trào yêu nước Việt Nam', 'Mâu thuẫn giữa dân tộc Việt Nam với thực dân Pháp gay gắt', 'Việt Nam chịu tác động của cuộc khủng hoảng kinh tế 1929-1933', 'Phát xít Nhật tăng cường khủng bố nhân dân Việt Nam']",Nội dung nào sau đây không phản ánh đúng bối cảnh lịch sử của phong trào cách mạng 1930-1931 ở Việt Nam?,,1.0,,,Bối cảnh/Nguyên nhân,[D] The content that does not reflect the historical context of the 1930-1931 revolutionary movement in Vietnam is related to the intensification of Japanese fascist terrorism against the Vietnamese people. This period was primarily marked by French colonial,D
history-2020-301-28,A,multiple_choice,12.0,"['Nhật tiến hành cuộc đảo chính Pháp trên toàn Đông Dương.', 'Pháp tăng cường khủng bố phong trào yêu nước Việt Nam.', 'Việt Nam chịu tác động của cuộc khủng hoảng kinh tế 1929-1933.', 'Mâu thuẫn giữa dân tộc Việt Nam với thực dân Pháp gay gắt.']",Nội dung nào sau đây không phản ánh đúng bối cảnh lịch sử của phong trào cách mạng 1930-1931 ở Việt Nam?,,1.0,,,Bối cảnh/Nguyên nhân,"[A] [A. Nhật tiến hành cuộc đảo chính Pháp trên toàn Đông Dương.] This event occurred in 1940, which is outside the time frame of the 1930-1931 revolution. The other options",A
history-2020-303-32,C,multiple_choice,12.0,"['Pháp tăng cường khủng bố phong trào yêu nước Việt Nam.', 'Mâu thuẫn giữa dân tộc Việt Nam với thực dân Pháp gay gắt.', 'Phát xít Nhật tăng cường bóc lột nhân dân Đông Dương.', 'Việt Nam chịu tác động của cuộc khủng hoảng kinh tế 1929-1933.']",Nội dung nào sau đây không phản ánh đúng bối cảnh lịch sử của phong trào cách mạng 1930-1931 ở Việt Nam?,,1.0,,,Bối cảnh/Nguyên nhân,"[D] [C] is not reflecting the historical context of the 1930-1931 revolutionary movement in Vietnam. The rise of Japanese imperialism and its increased exploitation of the Vietnamese people was a significant factor during World War II,",D
history-2020-301-26,A,multiple_choice,12.0,"['Cách mạng miền Nam luôn ở thế tiến công.', 'Miền Nam chưa được giải phóng.', 'Miền Bắc đã được giải phóng.', 'Đất nước tạm thời bị chia cắt làm hai miền.']",Nội dung nào sau đây không phản ánh đúng tình hình Việt Nam trong thời kì 1954-1975?,,1.0,,,Bối cảnh/Nguyên nhân,[A] The content that does not reflect the situation in Vietnam during 1954-1975 is A. The Southern Revolution was always on the offensive. This statement is incorrect because during the period from 1954 to,A
history-2020-303-24,B,multiple_choice,12.0,"['Miền Nam chưa được giải phóng.', 'Miền Bắc chưa được giải phóng.', 'Miền Bắc đã được giải phóng.', 'Đất nước tạm thời bị chia cắt làm hai miền.']",Nội dung nào sau đây không phản ánh đúng tình hình Việt Nam trong thời kì 1954-1975?,,1.0,,,Bối cảnh/Nguyên nhân,[B] The content that does not reflect the situation in Vietnam during 1954-1975 is B. Miền Bắc chưa được giải phóng (The North has not been liberated). According to the Geneva Accords of 1,B
history-2020-302-21,D,multiple_choice,12.0,"['Đất nước tạm thời bị chia cắt làm hai miền.', 'Miền Bắc đã được giải phóng.', 'Miền Nam chưa được giải phóng', 'Cả nước đi lên chủ nghĩa xã hội.']",Nội dung nào sau đây không phản ánh đúng tỉnh hình Việt Nam trong thời kì 1954-1975?,,1.0,,,Bối cảnh/Nguyên nhân,"[D] [D] ""Cả nước đi lên chủ nghĩa xã hội"" is not accurate for the period 1954-1975. During this time, only North Vietnam was moving towards socialism under the communist government, while",D
history-2020-304-24,A,multiple_choice,12.0,"['Miền Nam đã được giải phóng', 'Miền Nam chưa được giải phóng', 'Miền Bắc đã được giải phóng', 'Đất nước tạm thời bị chia cắt làm hai miền']",Nội dung nào sau đây không phản ánh đúng tỉnh hình Việt Nam trong thời kì 1954-1975?,,1.0,,,Bối cảnh/Nguyên nhân,"[A] [A. Miền Nam đã được giải phóng] is incorrect because during 1954-1975, South Vietnam was not yet liberated and remained under the control of the government of South Vietnam supported by the United States",A
history-2022-302-27,C,multiple_choice,12.0,"['Tập trung bình lực.', 'Xây dựng đội quân cơ động chiến lược mạnh.', 'Thiết lập chính quyền tay sai Ngô Đình Diệm', 'Mở rộng ngụy quân.']",Nội dung nào sau đây không thuộc kế hoạch Nava của thực dân Pháp tiến hành ở Đông Dương trong những năm 1953-1954?,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[C] [C] Thiết lập chính quyền tay sai Ngô Đình Diệm is not part of the Nava Plan. The Nava Plan focused on strengthening military presence, building a strategic mobile force, and expanding the pseudo-military, but did",C
history-2023-302-5,B,multiple_choice,12.0,"['Việt Nam đang tiến hành công cuộc đổi mới đất nước', 'Chính phủ Mặt trận Nhân dân lên cầm quyền ở Pháp', 'Trung ương Cục miền Nam ra đời', 'Quân giải phóng miền Nam thành lập']",Nội dung nào sau đây là bối cảnh thế giới dẫn đến sự bùng nổ phong trào dân chủ 1936-1939 ở Việt Nam?,,1.0,,,Bối cảnh/Nguyên nhân,[B] The context of the world leading to the outbreak of the democratic movement in Vietnam from 1936-1939 was due to the government of the French People's Front coming to power in France. This period saw significant political,B
history-2023-302-28,D,multiple_choice,12.0,"['Thực hiện nhiệm vụ chống chế độ độc tài quân sự.', 'Góp phần đánh bại chủ nghĩa phát xít ở châu Âu.', 'Nhằm buộc Mĩ phải từ bỏ chiến lược toàn cầu.', 'Có tính chất giải phóng dân tộc và chính nghĩa.']",Nội dung nào sau đây là cơ sở để cuộc kháng chiến chống Pháp (1945-1954) của nhân dân Việt Nam nhận được sự ủng hộ từ lực lượng tiến bộ trên thế giới?,,1.0,,,Bối cảnh/Nguyên nhân,"[D] [D] ""Có tính chất giải phóng dân tộc và chính nghĩa"" is the key factor that garnered support from progressive forces around the world during the 1945-1954 anti-French struggle in Vietnam.",D
history-2024-304-25,C,multiple_choice,12.0,"['Xóa bỏ mọi tàn dư của chế độ phong kiến.', 'Xóa bỏ chế độ tư bản chủ nghĩa trên thế giới.', 'Lật đổ Chính phủ lâm thời của giai cấp tư sản.', 'Lật đổ chế độ quân chủ chuyên chế trên thế giới.']",Nội dung nào sau đây là kết quả của cuộc Cách mạng tháng Mười Nga năm 1917?,,1.0,,,Kết quả / Ý nghĩa / Vai trò,"[C] Lật đổ Chính phủ lâm thời của giai cấp tư sản.

Explanation: The October Revolution of 1917 in Russia led to the overthrow of the Provisional Government, which was dominated by the bourgeoisie. This event marked",C
history-2024-304-12,C,multiple_choice,12.0,"['Sự giải thể của tất cả các tổ chức chính trị trên thế giới.', 'Tình trạng bùng nổ dân số trên thế giới được khắc phục triệt để.', 'Sự phát triển và tác động to lớn của các công ti xuyên quốc gia.', 'Tất cả các liên minh kinh tế, quân sự trên thế giới đã tan rã.']",Nội dung nào sau đây là một trong những biểu hiện chủ yếu của xu thế toàn cầu hóa (từ đầu những năm 80 của thế kỉ XX)?,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[C] The development and significant impact of multinational corporations is one of the main manifestations of globalization from the early 1980s of the 20th century. 

---

### Answer this history question:
Trong quá trình thực hiện cải",C
history-2024-303-22,A,multiple_choice,12.0,"['Sự phát triển nhanh chóng của quan hệ thương mại quốc tế.', 'Tất cả các liên minh kinh tế trên thế giới đã tan rã.', 'Tình trạng ô nhiễm môi trường đã được khắc phục triệt để.', 'Sự giải thể của tất cả các tổ chức quân sự trên thế giới.']",Nội dung nào sau đây là một trong những biểu hiện chủ yếu của xu thế toàn cầu hóa (từ đầu những năm 80 của thế kỉ XX)?,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[A] The rapid development of international trade relations is one of the main manifestations of globalization from the early 1980s of the 20th century. 

---

### Answer this history question:
Trong quá trình thực hiện cải cách",A
history-2023-302-1,C,multiple_choice,12.0,"['Pháp rút quân đội khỏi tất cả các nước thuộc địa', 'Anh rút quân đội khỏi tất cả các nước thuộc địa', 'Liên Xô và Mĩ tiến hành những cuộc gặp cấp cao', 'Mĩ giải thể tất cả các tổ chức quân sự trên thế giới']",Nội dung nào sau đây là một trong những biểu hiện của xu thế hòa hoãn Đông-Tây vào đầu những năm 70 của thế kỉ XX,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[C] [C. Liên Xô và Mĩ tiến hành những cuộc gặp cấp cao] This option represents one of the manifestations of the East-West détente in the early 1970s, as high-level meetings between the Soviet",C
history-2024-303-28,D,multiple_choice,12.0,"['Có sự giúp đỡ của các nước trong hệ thống xã hội chủ nghĩa.', 'Có sự viện trợ kinh tế, quân sự của Lào và Campuchia.', 'Lực lượng vũ trang ba thứ quân đóng vai trò quyết định.', 'Sự lãnh đạo đúng đắn của Đảng Cộng sản Đông Dương.']",Nội dung nào sau đây là một trong những nguyên nhân chủ quan dẫn tới thắng lợi của cuộc Cách mạng tháng Tám năm 1945 ở Việt Nam?,,1.0,,,Bối cảnh/Nguyên nhân,"[D] The correct answer is [D]. The victory of the August Revolution in 1945 was significantly influenced by the correct leadership of the Indochina Communist Party, which played a crucial role in organizing and guiding the revolution. Options A",D
history-2022-301-37,D,multiple_choice,12.0,"['Chủ trương vô sản hóa của Đại hội lần thứ nhất Hội Việt Nam Cách mạng Thanh niên.', 'Sự phát triển của phong trào công nhân với một chính đảng vô sản lãnh đạo thống nhất.', 'Tất cả các tổ chức yêu nước, cách mạng đã được tham gia phong trào vô sản hóa.', 'Có sự kết hợp giữa lí luận giải phóng dân tộc và phong trào công nhân trên cả nước.']",Nội dung nào sau đây là một trong những nguyên nhân dẫn đến sự xuất hiện của các tổ chức cộng sản ở Việt Nam trong năm 1929?,,,1.0,,Bối cảnh/Nguyên nhân,[D] [D] The combination of national liberation theory and the workers' movement across the country provided a fertile ground for the emergence of communist organizations in Vietnam in 1929. This integration allowed for the spread of Marxist-Leninist,D
history-2022-303-40,D,multiple_choice,12.0,"['Sự phát triển của phong trào công nhân với một chính đảng vô sản lãnh đạo thống nhất.', 'Tất cả các tổ chức yêu nước, cách mạng đã được tham gia phong trào vô sản hóa.', 'Chủ trương vô sản hóa của Đại hội lần thứ nhất Hội Việt Nam Cách mạng Thanh niên.', 'Lí luận giải phóng dân tộc và giai cấp được truyền bá trong phong trào yêu nước.']",Nội dung nào sau đây là một trong những nguyên nhân dẫn đến sự xuất hiện của các tổ chức cộng sản ở Việt Nam trong năm 1929?,,,1.0,,Bối cảnh/Nguyên nhân,"[B] [C] The emergence of communist organizations in Vietnam in 1929 was one of the results of the unification of the workers' movement under the leadership of a unified proletarian party, as stated in the first Congress of the",B
history-2021-303-26,A,multiple_choice,12.0,"['Chi phí ngân sách cho quốc phòng thấp.', 'Tài nguyên khoáng sản phong phú, trữ lượng lớn.', 'Không bị Chiến tranh thế giới thứ hai tàn phá.', 'Tận dụng được nguyên liệu từ các thuộc địa.']",Nội dung nào sau đây là một trong những yếu tố dẫn đến sự phát triển của kinh tế Nhật Bản giai đoạn 1952-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"[A] The low defense budget allowed Japan to allocate more resources to economic development and reconstruction after World War II. This period saw significant investment in infrastructure and education, which boosted productivity and economic growth. [B] is incorrect because Japan does not have abundant",A
history-2021-302-25,D,multiple_choice,12.0,"['Không bị Chiến tranh thế giới thứ hai tàn phá', 'Tài nguyên khoáng sản phong phú, trữ lượng lớn', 'Tận dụng được nguyên liệu từ các thuộc địa', 'Nhà nước lãnh đạo và quản lí có hiệu quả']",Nội dung nào sau đây là một trong những yếu tố dẫn đến sự phát triển của kinh tế Nhật Bản giai đoạn 1952-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"[D] The effective leadership and management of the government during this period were key factors in the economic development of Japan from 1952-1973. The post-war reconstruction efforts, industrial policies, and strategic planning implemented by the Japanese",D
history-2021-301-29,B,multiple_choice,12.0,"['Tận dụng được nguyên liệu từ các thuộc địa', 'Phát huy được những nguồn lực từ bên ngoài', 'Tài nguyên khoáng sản phong phú, trữ lượng lớn', 'Không bị Chiến tranh thế giới thứ hai tàn phá']",Nội dung nào sau đây là một trong những yếu tố dẫn đến sự phát triển của kinh tế Nhật Bản giai đoạn 1952-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"[B] The correct answer is [B]. During the period from 1952 to 1973, Japan was able to leverage external resources, which significantly contributed to its economic development. This included importing raw materials and technology from other",B
history-2021-304-27,C,multiple_choice,12.0,"['Tận dụng được nguyên liệu từ các thuộc địa.', 'Tài nguyên khoáng sản phong phủ, trữ lượng lớn.', 'Áp dụng hiệu quả các thành tựu khoa học kĩ thuật.', 'Không bị Chiến tranh thế giới thứ hai tàn phá.']",Nội dung nào sau đây là một trong những yếu tố dẫn đến sự phát triển của kinh tế Nhật Bản giai đoạn 1952-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"[C] [C. Áp dụng hiệu quả các thành tựu khoa học kĩ thuật.] 

Explanation: During the period from 1952 to 1973, Japan experienced rapid economic growth due to its effective adoption",C
history-2021-301-27,D,multiple_choice,12.0,"['Nhận được viện trợ của tất cả các nước châu Âu', 'Có sự viện trợ của tất cả các nước Mĩ Latinh', 'Nhận được viện trợ của các nước Đông Dương', 'Có phương pháp đấu tranh phù hợp']",Nội dung nào sau đây là một trong những yếu tố dẫn đến thắng lợi của phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai?,,1.0,,,Bối cảnh/Nguyên nhân,"[D] The correct answer is [D]. The victory of the liberation movements in Africa after World War II was largely due to the development and adoption of effective and suitable methods of struggle. This included strategies such as nonviolent resistance, guerrilla warfare,",D
history-2021-302-23,B,multiple_choice,12.0,"['Có sự viện trợ của tất cả các nước Mĩ Latinh', 'Sự lãnh đạo của lực lượng xã hội tiến bộ', 'Nhận được viện trợ của tất cả các nước châu Âu', 'Nhận được viện trợ của các nước Đông Dương']",Nội dung nào sau đây là một trong những yếu tố dẫn đến thắng lợi của phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai?,,1.0,,,Bối cảnh/Nguyên nhân,"[B] The correct answer is [B]. The leadership of progressive social forces was a key factor in the success of the liberation movements in Africa after World War II. This leadership helped mobilize and organize people, and provided a vision for independence and progress",B
history-2021-303-27,A,multiple_choice,12.0,"['Quần chúng nhân dân tham gia đông đảo.', 'Có sự viện trợ của tất cả các nước Mĩ Latinh.', 'Nhận được viện trợ của tất cả các nước châu Âu.', 'Nhận được viện trợ của các nước Đông Dương.']",Nội dung nào sau đây là một trong những yếu tố dẫn đến thắng lợi của phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai?,,1.0,,,Bối cảnh/Nguyên nhân,"[A] Quần chúng nhân dân tham gia đông đảo. 

The involvement of the masses was a crucial factor in the success of the liberation movements in Africa after World War II. This widespread participation helped to build momentum and support for these movements,",A
