id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,Qwen/Qwen3-8B_response,Qwen/Qwen3-8B_answer
history-2021-302-10,B,multiple_choice,12.0,"['Đại hội dân tộc Phi (ANC).', 'Liên minh châu Âu (EU).', 'Hiệp hội các quốc gia Đông Nam Á (ASEAN).', 'Ngân hàng Thế giới (WB).']",Một trong những tổ chức của các nước Tây Âu được thành lập trong nửa sau thế kỉ XX là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [B] The European Union (EU) was established in the latter half of the 20th century as a major political and economic union in Western Europe. ANC is an African organization, ASEAN is in Southeast Asia, and",B
history-2022-302-23,D,multiple_choice,12.0,"['cần liên minh để chống phát xít.', 'cần đoàn kết lật đổ quân phiệt Nhật Bản.', 'chung mục tiêu đi lên chủ nghĩa xã hội', 'nhu cầu hợp tác để cùng phát triển']",Một trong những yếu tố thúc đẩy sự ra đời của Hiệp hội các quốc gia Đông Nam Á (ASEAN) năm 1967 là,,1.0,,,Bối cảnh/Nguyên nhân,"    Answer: [D] The formation of ASEAN in 1967 was driven by the need for regional cooperation and development, not by anti-fascist alliances or socialist goals. Options A and B relate to pre-194",D
history-2020-303-14,C,multiple_choice,12.0,"['biển miền Nam thành thị trường xuất khẩu duy nhất.', 'biến miền Nam thành căn cứ quân sự duy nhất.', 'chia cất lâu dài đất nước Việt Nam.', 'biển miền Nam thành đồng mình duy nhất.']",Một trong những âm mưu của Mĩ khi tiến hành chiến tranh xâm lược Việt Nam trong thời kì 1954-1975 là,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [C] The U.S. aimed to divide Vietnam long-term, as seen in the ""Domino Theory"" and the establishment of South Vietnam as a client state. Options A and B are not accurate descriptions of U.S. strategy",C
history-2020-302-6,B,multiple_choice,12.0,"['thị trường xuất khẩu duy nhất.', 'căn cứ quân sự của Mĩ ở Đông Nam Á.', 'đồng minh duy nhất.', 'căn cứ quân sự duy nhất.']",Một trong những âm mưu của Mĩ trong thời kì 1954-1975 là biến miền Nam Việt Nam thành,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [B] The U.S. aimed to establish a military base in South Vietnam to counter the spread of communism in Southeast Asia. While options C and D mention alliances, the U.S. did not make South Vietnam its sole ally.",B
history-2020-304-1,A,multiple_choice,12.0,"['thuộc địa kiểu mới.', 'căn cứ quân sự duy nhất.', 'thị trường xuất khẩu duy nhất.', 'đồng minh duy nhất.']",Một trong những âm mưu của Mĩ trong thời kì 1954-1975 là biến miền Nam Việt Nam thành,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [A] The U.S. aimed to transform South Vietnam into a new type of colony to serve its interests in Southeast Asia. While options B, C, and D are related to U.S. strategies, they are not the primary",A
history-2020-301-8,B,multiple_choice,12.0,"['thị trường xuất khẩu duy nhất.', 'căn cứ quân sự của Mĩ ở Đông Dương.', 'đồng minh duy nhất.', 'căn cứ quân sự duy nhất.']",Một trong những âm mưu của Mĩ trong thời kì 1954-1975 là biển miền Nam Việt Nam thành,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [D] The U.S. aimed to establish South Vietnam as a military base to contain communism in Southeast Asia, aligning with its Cold War strategy. Options A, B, and C are not the primary goal of the U.S",D
history-2023-303-21,D,multiple_choice,12.0,"['Thực dân Hà Lan.', 'Braxin.', 'Nicaragoa.', 'Thực dân Pháp.']","Ngay sau Cách mạng tháng Tám năm 1945, nước Việt Nam Dân chủ Cộng hòa phải đối phó với kẻ thù nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [D] Immediately after the August Revolution, the main enemy was the French colonialists who had occupied the country for a long time. The other options are not relevant to the immediate post-revolutionary context.  
    Explanation: After",D
history-2024-304-33,D,multiple_choice,12.0,"['Nhiều nước đã thực hiện thành công cách mạng vô sản.', 'Các mô hình nhà nước tư sản đã lạc hậu với thời đại.', 'Các khuynh hướng cứu nước khác đã trở nên lỗi thời.', 'Tác động của thời đại mới và yêu cầu của lịch sử dân tộc.']",Nguyễn Ái Quốc lựa chọn con đường cách mạng vô sản cho nhân dân Việt Nam (1920) vì một trong những lí do nào sau đây?,,1.0,,,Bối cảnh/Nguyên nhân,    Answer: [D] Nguyễn Ái Quốc chose the proletarian revolution path due to the influence of the new era and the historical demands of the nation. This decision was based on the global context of the October Revolution and the need to address the,D
history-2023-303-32,C,multiple_choice,12.0,"['Đảng và Chính phủ đã chọn đúng thời cơ để phát động cuộc kháng chiến.', 'công cuộc chuẩn bị kháng chiến lâu dài của Việt Nam đã hoàn thiện.', 'nhân dân Việt Nam quyết không nhượng bộ lợi ích tối cao của dân tộc.', 'âm mưu câu kết giữa thực dân Pháp và quân Trung Hoa dân quốc đã thất bại.']","Ngày 19-12-1946, thay mặt Trung ương Đảng và Chính phủ, Chủ tịch Hồ Chí Minh phát động toàn quốc kháng chiến chống thực dân Pháp cho thấy",,,1.0,,Đánh giá,"    Answer: [C] The decision to launch a nationwide resistance on December 19, 1946, demonstrated the determination of the Vietnamese people to uphold national interests and not yield to French colonial demands. This was a clear stance against",C
history-2020-301-31,A,multiple_choice,12.0,"['Nhân dân Việt Nam đang tránh việc đối đầu với nhiều kẻ thù cùng một lúc.', 'Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.', 'quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.', 'Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi",,,1.0,,Bối cảnh/Nguyên nhân,"    Answer: [A] The agreement was signed to avoid direct confrontation with multiple enemies, as the Vietnamese people were facing both French colonial forces and the Chinese Nationalist regime. The other options are not directly related to the context of the agreement.  
",A
history-2020-302-26,B,multiple_choice,12.0,"['Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.', 'Pháp và Trung Hoa Dân quốc đã kí bản Hiệp ước Hoa Pháp.', 'Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.', 'quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi",,,1.0,,Bối cảnh/Nguyên nhân,"    Answer: [C] The agreement was signed to maintain peace in Indochina, reflecting France's goodwill. Option A is incorrect as China did not oppose French troops in the North. Option B refers to a different agreement. Option D is not",C
history-2020-304-29,B,multiple_choice,12.0,"['quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.', 'Nhân dân Việt Nam đang cần thêm thời gian hòa bình để chuẩn bị lực lượng.', 'Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.', 'Chính phủ Pháp có thiện chỉ giữ gìn nền hòa bình ở Đông Dương.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi",,,1.0,,Bối cảnh/Nguyên nhân,"    Answer: [B] The agreement was signed to allow the Vietnamese people time for peace to prepare their forces, as the Vietnamese were still in an offensive posture and the French were not ready to withdraw. The agreement was a temporary measure to delay the",B
history-2020-303-27,C,multiple_choice,12.0,"['Trung Hoa Dân quốc không đồng ý cho Pháp đưa quân ra miền Bắc Việt Nam.', 'Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.', 'Trung Hoa Dân quốc đã thỏa thuận cho Pháp đưa quân ra miền Bắc Việt Nam.', 'quân dân Việt Nam vẫn đang phát triển thể chủ động tiến công.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khí",,,1.0,,Bối cảnh/Nguyên nhân,"    Answer: [C] The agreement was signed in the context of the Chinese government's agreement to allow French troops to enter North Vietnam. This was a key condition for the agreement to be signed, as the Chinese were concerned about French military presence in",C
history-2023-302-20,C,multiple_choice,12.0,"['Xây dựng khu giải phóng Việt Bắc', 'Chống phát xít Đức xâm lược', 'Đấu tranh bảo vệ biên giới Tổ quốc', 'Lập chính quyền Xô viết Nghệ Tĩnh']",Nhiệm vụ nào sau đây được nhân dân Việt Nam thực hiện trong những năm 1975-1979?,1.0,,,,Sự kiện / Hoạt động,"    Answer: [C] During 1975-1979, the focus was on defending the country's borders after the reunification. Options A and D were from the pre-1945 period, and B was",C
history-2024-302-14,D,multiple_choice,12.0,"['Đánh đuổi quân Đức.', 'Đánh đuổi quân phiệt Nhật Bản.', 'Tiến hành cách mạng công nghiệp 4.0.', 'Giải phóng đất đai.']",Nhiệm vụ nào sau đây được quân dân Việt Nam thực hiện trong đông – xuân 1953 - 1954?,1.0,,,,Sự kiện / Hoạt động,"    Answer: [D] In the winter-spring of 1953-1954, the Vietnamese people focused on land reform as part of the resistance against French colonialism. Options A and B refer to earlier periods (World",D
history-2023-303-30,C,multiple_choice,12.0,"['Chiến tranh thế giới thứ nhất kết thúc.', 'Ngân sách đầu tư cho quốc phòng thấp.', 'Chính sách quản lí có hiệu quả của nhà nước.', 'Bị chủ nghĩa khủng bố quốc tế tấn công.']",Nhân tố nào sau đây thúc đẩy sự phát triển kinh tế Mĩ trong những năm 1945-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"    Answer: [C] Effective state management policies were a key factor in the U.S. economy's growth during 1945-1973. This period saw the expansion of the welfare state, the development of the military-ind",C
history-2021-303-37,C,multiple_choice,12.0,"['Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.', 'Biến một hiệp ước hai bên thành thỏa thuận ba bên có lợi cho cách mạng.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"    Answer: [B] The agreement recognized Vietnam as a free nation with the right to self-determination, marking a significant step in the struggle for independence. Options A, C, and D are incorrect as the agreement did not shift France to an",B
history-2021-302-31,C,multiple_choice,12.0,"['Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.', 'Chuyển quan hệ giữa Việt Nam và Pháp từ đổi đầu quân sự sang đối thoại.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"    Answer: [C] The agreement marked a shift from military confrontation to dialogue, which was a significant step in the diplomatic process. Options A and B are incorrect as the agreement did not aim to make France an enemy or prolong the ceasefire. Option",C
history-2021-304-35,B,multiple_choice,12.0,"['Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.', 'Là điển hình thành công về vận dụng sách lược phân hóa và cô lập kẻ thù.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"    Answer: [D] The Preliminary Agreement recognized Vietnam as a free country with the right to self-determination, marking a significant step in the struggle for independence. Options A, B, and C are incorrect as they misinterpret the agreement's",D
history-2021-301-36,A,multiple_choice,12.0,"['Là điển hình về sự chủ động của Chính phủ Việt Nam trong đấu tranh ngoại giao.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.', 'Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"    Answer: [C] The agreement recognized Vietnam as a free nation with the right to self-determination, which was a significant step in the struggle for independence. Options A and B are incorrect as the agreement was not a demonstration of active diplomacy or",C
history-2023-302-35,D,multiple_choice,12.0,"['Góp phần bảo vệ công cuộc xây dựng chủ nghĩa xã hội ở miền Bắc', 'Mở ra bước ngoặt quan trọng của cuộc kháng chiến chống Mĩ, cứu nước.', 'Buộc đế quốc Mĩ phải chấp nhận một giải pháp về ngoại giao với Việt Nam.', 'Đưa đấu tranh ngoại giao trở thành mặt trận quyết định của cuộc kháng chiến.']",Nhận xét nào sau đây phản ánh không đúng ý nghĩa cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân 1968 của quân dân miền Nam Việt Nam?,,1.0,,,Đánh giá,"    Answer: [D] The Xuân Mậu Thân campaign did not make diplomatic struggle the decisive front. The decisive front remained the military struggle, with diplomacy playing a supporting role. The other options correctly reflect the campaign's significance.
Okay, let",D
history-2023-301-39,D,multiple_choice,12.0,"['Là nỗ lực cao nhất, cuối cùng của đế quốc Mĩ và quân đội Sài Gòn trong chiến tranh ở Việt Nam.', 'Là thắng lợi quân sự quyết định tạo thời cơ chiến lược tiến lên giải phóng hoàn toàn miền Nam.', 'Tạo thế và lực để Việt Nam bắt đầu đẩy mạnh cuộc đấu tranh ngoại giao ở Hội nghị Pari.', 'Là thắng lợi quân sự quyết định góp phần bảo vệ các quyền dân tộc cơ bản của Việt Nam.']","Nhận định nào sau đây là đúng về chiến thắng “Điện Biên Phủ trên không"" (1972) của quân dân Việt Nam?",,1.0,,,Đánh giá,    Answer: [B] The victory at Dien Bien Phu in the air (1972) was a decisive military success that created a strategic opportunity to advance towards the complete liberation of the South. This victory forced the enemy to negotiate and,B
history-2024-303-33,D,multiple_choice,12.0,"['Đã tập trung hoàn thành triệt để khẩu hiệu “người cày có ruộng”.', 'Thể hiện sự nhạy bén và linh hoạt của Việt Nam về thay đổi đường lối chiến lược cách mạng.', 'Chứng tỏ vai trò của Đảng trong việc hoàn thiện đường lối chung của cách mạng Đông Dương.', 'Định hướng và thúc đẩy sự phát triển của chế độ dân chủ nhân dân.']",Nhận định nào sau đây là đúng về Đại hội đại biểu lần thứ II của Đảng Cộng sản Đông Dương (2-1951)?,,1.0,,,Đánh giá,    Answer: [C] The Second Congress of the Indochinese Communist Party (1951) was a significant event that demonstrated the Party's role in refining the overall revolutionary strategy. It emphasized the importance of the Party's leadership in the,C
history-2023-303-35,B,multiple_choice,12.0,"['Diễn ra trong bối cảnh cuộc Chiến tranh lạnh đang leo thang trên phạm vi thế giới.', 'Đưa cuộc chiến tranh cách mạng ở miền Nam đồng loạt tiến lên khởi nghĩa giành chính quyền.', 'Là cao trào đấu tranh của quần chúng nhân dân bao gồm những cuộc khởi nghĩa từng phần.', 'Đấu tranh chính trị là phương thức chủ yếu, có sự hỗ trợ của lực lượng vũ trang.']",Nhận định nào sau đây phản ánh không đúng về phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam?,,1.0,,,Đánh giá,"    Answer: [D] The Đồng khởi movement primarily used armed struggle as the main method, with political struggle as a secondary form. Options A, B, and C correctly describe the movement's context, nature, and characteristics. The main form was",D
history-2024-304-22,D,multiple_choice,12.0,"['Quý tộc mới.', 'Quý tộc quân phiệt.', 'Giai cấp tư sản.', 'Văn thân, sĩ phu.']","Năm 1885, Tôn Thất Thuyết lấy danh nghĩa vua Hàm Nghi xuống chiếu Cần vương, kêu gọi lực lượng nào sau đây đứng lên chống Pháp?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [D] The Cần Vương edict called on scholars and officials (văn thân, sĩ phu) to rise up against the French, as they were the traditional elite and had a strong sense of loyalty to the emperor. The",D
history-2023-302-6,D,multiple_choice,12.0,"['Kêu gọi nhân dân tăng gia sản xuất', 'Đọc Lời kêu gọi toàn quốc kháng chiến', 'Soạn thảo bản Tuyên ngôn độc lập', 'Tham gia sáng lập Đảng Cộng sản Pháp']","Năm 1920, Nguyễn Ái Quốc có hoạt động nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"    Answer: [D] In 1920, Nguyễn Ái Quốc (Ho Chi Minh) joined the founding of the French Communist Party, which was a significant step in his revolutionary activities. Options A, B, and C are incorrect",D
history-2023-303-39,D,multiple_choice,12.0,"['Là lí luận được hầu hết các dân tộc thuộc địa đã lựa chọn để cứu nước.', 'Là con đường cách mạng duy nhất giúp các dân tộc thuộc địa tự giải phóng.', 'Đáp ứng được yêu cầu giải phóng của tất cả giai cấp trong xã hội Việt Nam.', 'Là con đường cách mạng chủ trương giải phóng nhân dân lao động.']","Năm 1920, Nguyễn Ái Quốc đã chọn con đường cách mạng vô sản cho dân tộc Việt Nam vì lí do nào sau đây?",,1.0,,,Bối cảnh/Nguyên nhân,"    Answer: [D] Nguyễn Ái Quốc believed that the proletarian revolution was the only path to liberate the working people, aligning with Marxist-Leninist principles. While option B is close, it is not precise. Option D",D
history-2022-303-24,C,multiple_choice,12.0,"['Pêru', 'Panama', 'Nga Xô viết', 'Côlômbia']","Năm 1921, Chính sách kinh tế mới (NEP) đã tạo ra chuyển biến tích cực trong nền kinh tế của nước nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [C] The New Economic Policy (NEP) was introduced by the Soviet Union in 1921 to allow limited private enterprise and market mechanisms, which revitalized the economy after the devastation of the Civil War. Peru,",C
history-2024-304-7,C,multiple_choice,12.0,"['Trung ương Cục miền Nam.', 'Trung đội Cứu quốc quân II.', 'An Nam Cộng sản đảng.', 'Quân giải phóng miền Nam.']","Năm 1929, tổ chức nào sau đây của Việt Nam được thành lập?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [C] The An Nam Communist Party was established in 1929 as the first political party in Vietnam, led by Nguyễn Ái Quốc. Options A, B, and D were formed later, in 195",C
history-2024-303-30,C,multiple_choice,12.0,"['Việt Nam Quốc dân đảng.', 'Đảng Lập hiến.', 'Đông Dương Cộng sản đảng.', 'Đảng Thanh niên.']","Năm 1929, tổ chức nào sau đây được thành lập ở Việt Nam theo khuynh hướng vô sản?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [C] The Đông Dương Cộng sản đảng was established in 1929 as a communist organization in Vietnam, following the Comintern's guidance. The other options were either nationalist or reformist groups.  
Okay, let's",C
history-2023-304-16,D,multiple_choice,12.0,"['Ba Đình.', 'Hương Khê.', 'Hùng Lĩnh.', 'Yên Bái.']","Năm 1930, Việt Nam Quốc dân đảng lãnh đạo cuộc khởi nghĩa",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [B] The Hương Khê uprising in 1930 was led by the Việt Nam Quốc dân đảng. The Ba Đình uprising was led by the Communist Party, the Hùng Lĩnh uprising by the Việt Nam Quốc dân",B
history-2022-303-7,D,multiple_choice,12.0,"['Thụy Sĩ.', 'Na Uy.', 'Thụy Điển.', 'Lào.']","Năm 1941, Hội nghị lần thứ 8 Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương chủ trương giúp đỡ việc lập mặt trận ở nước nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,    Answer: [D] The 8th Plenum of the Central Committee of the Indochinese Communist Party in 1941 focused on supporting the establishment of the Viet Minh Front in Laos. The other options are European countries not directly,D
history-2023-301-35,A,multiple_choice,12.0,"['Phát triển, củng cố tiềm lực và mở rộng trận địa cách mạng.', 'Giành được chính quyền ở một số thành phố lớn, mở rộng căn cứ địa cách mạng.', 'Mở rộng chiến khu cách mạng, tiến lên đánh đuổi Pháp-Nhật.', 'Thúc đẩy nhanh quá trình thành lập mặt trận thống nhất ba dân tộc Đông Dương.']","Năm 1945 ở Việt Nam, khởi nghĩa từng phần có đóng góp nào sau đây đối với cuộc Tổng khởi nghĩa tháng Tám?",,,1.0,,Kết quả / Ý nghĩa / Vai trò,"    Answer: [A] The partial uprisings in 1945 helped develop, consolidate, and expand the revolutionary base, creating favorable conditions for the August Revolution. They laid the groundwork for the August Revolution by strengthening the revolutionary forces and",A
history-2023-302-2,D,multiple_choice,12.0,"['Nhật Bản', 'Anh', 'Đức', 'Inđônêxia']","Năm 1945, quốc gia nào sau đây ở khu vực Đông Nam Á tuyên bố độc lập?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [D] In 1945, Indonesia declared independence from Dutch colonial rule, marking a significant event in Southeast Asian history. Japan, Britain, and Germany were not in a position to declare independence during this period.  
Okay",D
history-2023-303-19,D,multiple_choice,12.0,"['Canada.', 'Hà Lan.', 'Áo.', 'Mĩ.']","Năm 1947, quốc gia nào sau đây phát động cuộc Chiến tranh lạnh chống Liên Xô?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [D] The United States initiated the Cold War against the Soviet Union in 1947 through the Truman Doctrine and the Marshall Plan, aiming to contain Soviet influence. Canada, the Netherlands, and Austria were not the primary initi",D
history-2020-302-3,B,multiple_choice,12.0,"['Phần Lan.', 'Mĩ.', 'Đan Mạch.', 'Thái Lan.']","Năm 1948, sản lượng công nghiệp của quốc gia nào sau đây chiếm hơn 50% sản lượng công nghiệp toàn thế giới?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [B] In 1948, the United States accounted for over 50% of global industrial output, far exceeding the other listed countries. The U.S. was the world's leading industrial power during the post-W",B
history-2020-303-17,B,multiple_choice,12.0,"['Thụy Điển.', 'Liên Xô.', 'Thụy Sĩ.', 'Đan Mạch.']","Năm 1949, quốc gia nào sau đây chế tạo thành công bom nguyên tử?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [B] In 1949, the Soviet Union successfully tested its first atomic bomb, marking the beginning of the nuclear arms race. Sweden, Switzerland, and Denmark did not have the capability to develop nuclear weapons at that time",B
history-2020-301-15,D,multiple_choice,12.0,"['Hà Lan.', 'Thụy Sĩ.', 'Thụy Điển.', 'Liên Xô.']","Năm 1949, quốc gia nào sau đây phá vỡ thể độc quyền vũ khí nguyên tử của Mĩ?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [D] In 1949, the Soviet Union became the second country to develop nuclear weapons, breaking the U.S. monopoly. The other options were not nuclear powers at that time.  
Okay, let's tackle this",D
history-2020-302-8,B,multiple_choice,12.0,"['Bỉ.', 'Anh.', 'Bồ Đào Nha.', 'Tây Ban Nha.']","Năm 1950, nhân dân Ấn Độ giành được độc lập từ thực dân nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [B] In 1950, India gained independence from British colonial rule. The British were the colonial power that ruled India until 1947, and the Indian independence movement led by Gandhi and Nehru culminated",B
history-2022-302-7,D,multiple_choice,12.0,"['Đánh bại cuộc hành quân của Mĩ vào An Lão', 'Đánh bại cuộc tập kích của không quân Mĩ', 'Chiến thắng Vạn Tường', 'Kí Hiệp định Giơnevơ']","Năm 1954, nhân dân Việt Nam giành được thắng lợi ngoại giao nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [D] The Geneva Accords (1954) marked a significant diplomatic victory for Vietnam, as it ended the First Indochina War and recognized Vietnam's independence. The other options refer to military victories, not diplomatic ones",D
history-2023-303-10,A,multiple_choice,12.0,"['Mở chiến dịch Điện Biên Phủ.', 'Gia nhập tổ chức Liên hợp quốc.', 'Gia nhập tổ chức Thương mại Thế giới.', 'Phát động phong trào “Tuần lễ vàng"".']","Năm 1954, quân dân Việt Nam có hoạt động quân sự nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"    Answer: [A] In 1954, the Vietnamese military launched the Điện Biên Phủ campaign, which was a decisive victory against the French. The other options are unrelated to military activities during that time.
Okay, let's",A
history-2024-303-3,B,multiple_choice,12.0,"['Đồng Xoài.', 'Điện Biên Phủ.', 'Huế – Đà Nẵng.', 'Vạn Tường.']","Năm 1954, quân dân Việt Nam giành được chiến thắng nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [B] The victory at Điện Biên Phủ in 1954 was a decisive military victory that ended the First Indochina War. The other options refer to different battles or locations.  
    Explanation: The Battle",B
history-2023-302-14,A,multiple_choice,12.0,"['Xây dựng tập đoàn cứ điểm Điện Biên Phủ', 'Kí với triều đình nhà Nguyễn Hiệp ước Giáp Tuất', 'Rút toàn bộ quân đội ra khỏi miền Bắc Việt Nam', 'Rút toàn bộ quân đội ra khỏi ba nước Đông Dương']","Năm 1954, thực dân Pháp có hoạt động nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"    Answer: [A] In 1954, the French built the Dien Bien Phu stronghold as part of their last major military strategy to achieve a decisive victory within 18 months. Options B, C, and D refer to",A
history-2020-304-6,C,multiple_choice,12.0,"['Thụy Điển.', 'Hà Lan.', 'Liên Xô.', 'Thụy Sĩ.']","Năm 1957, quốc gia nào sau đây phóng thành công vệ tinh nhân tạo lên quỹ đạo Trái Đất?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [C] In 1957, the Soviet Union successfully launched the first artificial satellite, Sputnik 1, into Earth's orbit. This event marked the beginning of the space race between the USSR and the United States",C
history-2023-302-21,A,multiple_choice,12.0,"['Liên Xô', 'Môdămbích', 'Bồ Đào Nha', 'Xudăng']","Năm 1957, quốc gia nào sau đây phóng thành công vệ tỉnh nhân tạo?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [A] In 1957, the Soviet Union successfully launched the first artificial satellite, Sputnik 1, marking the beginning of the space age. The other options were not involved in this event.  
Okay,",A
history-2020-301-3,B,multiple_choice,12.0,"['Lào.', 'Cuba.', 'Inđônêxia.', 'Campuchia.']","Năm 1959, nước cộng hòa nào sau đây được thành lập ở khu vực Mĩ Latinh?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Answer: [B] In 1959, Cuba, led by Fidel Castro, established a socialist state, marking a significant shift in Latin America. The other options were not socialist states in Latin America during that time.  
Okay",B
history-2023-302-13,B,multiple_choice,12.0,"['Ănggôla', 'Cuba', 'Brunây', 'Malaixia']","Năm 1959, thắng lợi của cuộc cách mạng nào sau đây đã mở đầu cho cao trào đấu tranh vũ trang ở khu vực Mĩ Latinh?",1.0,,,,Sự kiện / Hoạt động,"    Answer: [B] The Cuban Revolution in 1959 marked the beginning of the armed struggle movement in Latin America, inspiring other countries in the region to follow suit.  
Okay, let's tackle this question. The question is asking",B
history-2020-301-29,D,multiple_choice,12.0,"['Libi được trao quyền tự trị.', 'Ai Cập được trao quyền tự trị.', 'Angiêri được trao quyền tự trị.', '17 nước ở châu Phi được trao trả độc lập.']",Năm 1960 được ghi nhận là “Năm châu Phi” với sự kiện nào sau đây?,,1.0,,,Sự kiện / Hoạt động,"    Answer: [D] In 1960, 17 African countries gained independence, marking it as the ""Year of Africa."" This was a significant event in the decolonization process.  
Okay, let's tackle this question",D
history-2020-303-31,B,multiple_choice,12.0,"['Angiêri được trao quyền tự trị.', '17 nước ở châu Phi được trao trả độc lập.', 'Libi được trao quyền tự trị.', 'Ai Cập được trao quyền tự trị.']","Năm 1960, lịch sử châu Phi ghi nhận sự kiện quan trọng nào sau đây?",,1.0,,,Sự kiện / Hoạt động,"    Answer: [B] In 1960, 17 African countries gained independence, marking the ""Year of Africa."" This was a significant event in the decolonization process. Options A, C, and D refer to events",B
