id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,Qwen/Qwen2.5-0.5B-Instruct_response,Qwen/Qwen2.5-0.5B-Instruct_answer
history-2020-302-6,B,multiple_choice,12.0,"['thị trường xuất khẩu duy nhất.', 'căn cứ quân sự của Mĩ ở Đông Nam Á.', 'đồng minh duy nhất.', 'căn cứ quân sự duy nhất.']",Một trong những âm mưu của Mĩ trong thời kì 1954-1975 là biến miền Nam Việt Nam thành,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[ ]  
Explanation: [B] - căn cứ quân sự của Mĩ ở Đông Nam Á.

I chose B because it is the only option that directly relates to the historical context of Vietnam during the period in question (1954-",B
history-2020-304-1,A,multiple_choice,12.0,"['thuộc địa kiểu mới.', 'căn cứ quân sự duy nhất.', 'thị trường xuất khẩu duy nhất.', 'đồng minh duy nhất.']",Một trong những âm mưu của Mĩ trong thời kì 1954-1975 là biến miền Nam Việt Nam thành,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[ ]  
Explanation: [A] thuộc địa kiểu mới. 

The Vietnam War was primarily fought as an anti-communist war in order to isolate China from the United States. The U.S. military had no interest in establishing a new country on",A
history-2020-301-8,B,multiple_choice,12.0,"['thị trường xuất khẩu duy nhất.', 'căn cứ quân sự của Mĩ ở Đông Dương.', 'đồng minh duy nhất.', 'căn cứ quân sự duy nhất.']",Một trong những âm mưu của Mĩ trong thời kì 1954-1975 là biển miền Nam Việt Nam thành,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[ ]  
Explanation: [B] - căn cứ quân sự của Mĩ ở Đông Dương.

This is because during the period from 1954 to 1975, the United States was involved in several major conflicts in Southeast",B
history-2023-303-21,D,multiple_choice,12.0,"['Thực dân Hà Lan.', 'Braxin.', 'Nicaragoa.', 'Thực dân Pháp.']","Ngay sau Cách mạng tháng Tám năm 1945, nước Việt Nam Dân chủ Cộng hòa phải đối phó với kẻ thù nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[ ] 

### Explanation:

To determine the correct answer for the question ""Ngay sau Cách mạng tháng Tám năm 1945, nước Việt Nam Dân chủ Cộng hòa phải đối phó với kẻ thù nào sau đây?"", I'll",
history-2024-304-33,D,multiple_choice,12.0,"['Nhiều nước đã thực hiện thành công cách mạng vô sản.', 'Các mô hình nhà nước tư sản đã lạc hậu với thời đại.', 'Các khuynh hướng cứu nước khác đã trở nên lỗi thời.', 'Tác động của thời đại mới và yêu cầu của lịch sử dân tộc.']",Nguyễn Ái Quốc lựa chọn con đường cách mạng vô sản cho nhân dân Việt Nam (1920) vì một trong những lí do nào sau đây?,,1.0,,,Bối cảnh/Nguyên nhân,"[ ]  
I chose [C] because it directly addresses the historical context of Nguyễn Ái Quốc's choice for the path of revolution against imperialism in 1920. The text mentions that Nguyễn Ái Quốc was influenced by the experiences of",C
history-2023-303-32,C,multiple_choice,12.0,"['Đảng và Chính phủ đã chọn đúng thời cơ để phát động cuộc kháng chiến.', 'công cuộc chuẩn bị kháng chiến lâu dài của Việt Nam đã hoàn thiện.', 'nhân dân Việt Nam quyết không nhượng bộ lợi ích tối cao của dân tộc.', 'âm mưu câu kết giữa thực dân Pháp và quân Trung Hoa dân quốc đã thất bại.']","Ngày 19-12-1946, thay mặt Trung ương Đảng và Chính phủ, Chủ tịch Hồ Chí Minh phát động toàn quốc kháng chiến chống thực dân Pháp cho thấy",,,1.0,,Đánh giá,"[ ]  
I chose [A] because it directly states that the Communist Party of China (CCP) and the government were responsible for initiating the anti-French struggle in Vietnam.

### Explanation:
The question asks about the historical context of the Chinese",A
history-2020-301-31,A,multiple_choice,12.0,"['Nhân dân Việt Nam đang tránh việc đối đầu với nhiều kẻ thù cùng một lúc.', 'Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.', 'quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.', 'Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi",,,1.0,,Bối cảnh/Nguyên nhân,"[ ]  
I'm ready for the explanation.

The correct answer is [C]. 

Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng",C
history-2020-302-26,B,multiple_choice,12.0,"['Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.', 'Pháp và Trung Hoa Dân quốc đã kí bản Hiệp ước Hoa Pháp.', 'Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.', 'quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi",,,1.0,,Bối cảnh/Nguyên nhân,"[ ]  
I chose [C] because it is the only option that mentions the French government's intention to maintain peace in the region.

### Explanation:
The question asks about an event related to the Sôbộ Agreement (Sôbō",C
history-2020-304-29,B,multiple_choice,12.0,"['quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.', 'Nhân dân Việt Nam đang cần thêm thời gian hòa bình để chuẩn bị lực lượng.', 'Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.', 'Chính phủ Pháp có thiện chỉ giữ gìn nền hòa bình ở Đông Dương.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi",,,1.0,,Bối cảnh/Nguyên nhân,"[ ]  
I'm ready for the explanation.

The correct answer is [C]. 

Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng",C
history-2020-303-27,C,multiple_choice,12.0,"['Trung Hoa Dân quốc không đồng ý cho Pháp đưa quân ra miền Bắc Việt Nam.', 'Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.', 'Trung Hoa Dân quốc đã thỏa thuận cho Pháp đưa quân ra miền Bắc Việt Nam.', 'quân dân Việt Nam vẫn đang phát triển thể chủ động tiến công.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khí",,,1.0,,Bối cảnh/Nguyên nhân,"[ ]  
I'm ready for the explanation.

The correct answer is [C]. 

Trong lịch sử, ngày 6 tháng 3 năm 1946, Hiệp định sơ bộ giữa Đại diện Chính phủ Việt Nam Dân chủ",C
history-2023-302-20,C,multiple_choice,12.0,"['Xây dựng khu giải phóng Việt Bắc', 'Chống phát xít Đức xâm lược', 'Đấu tranh bảo vệ biên giới Tổ quốc', 'Lập chính quyền Xô viết Nghệ Tĩnh']",Nhiệm vụ nào sau đây được nhân dân Việt Nam thực hiện trong những năm 1975-1979?,1.0,,,,Sự kiện / Hoạt động,"[ ]  
Explanation: [A] Xây dựng khu giải phóng Việt Bắc là một nhiệm vụ được nhân dân Việt Nam thực hiện trong những năm 1975-1979. Nó nhằm xây dựng và mở rộng lãnh thổ",A
history-2024-302-14,D,multiple_choice,12.0,"['Đánh đuổi quân Đức.', 'Đánh đuổi quân phiệt Nhật Bản.', 'Tiến hành cách mạng công nghiệp 4.0.', 'Giải phóng đất đai.']",Nhiệm vụ nào sau đây được quân dân Việt Nam thực hiện trong đông – xuân 1953 - 1954?,1.0,,,,Sự kiện / Hoạt động,"[ ]  
Explanation: [A] Đánh đuổi quân Đức. 

The Vietnamese military engaged in operations such as the ""Operation Phong Nha"" (Operation Phong Nha) in 1953-1954,",A
history-2023-303-30,C,multiple_choice,12.0,"['Chiến tranh thế giới thứ nhất kết thúc.', 'Ngân sách đầu tư cho quốc phòng thấp.', 'Chính sách quản lí có hiệu quả của nhà nước.', 'Bị chủ nghĩa khủng bố quốc tế tấn công.']",Nhân tố nào sau đây thúc đẩy sự phát triển kinh tế Mĩ trong những năm 1945-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"[ ]  
I chose [C] because it is one of the most significant factors in the growth of the United States economy during the period from 1945 to 1973.

### Explanation:
The question asks about the factor",C
history-2021-303-37,C,multiple_choice,12.0,"['Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.', 'Biến một hiệp ước hai bên thành thỏa thuận ba bên có lợi cho cách mạng.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"[ ]  
I'm ready! Please provide me with the correct answer.

[ ]  
Chúng ta không nên nói rằng Hiệp định Sơ bộ Việt-Pháp đã chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt",
history-2021-302-31,C,multiple_choice,12.0,"['Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.', 'Chuyển quan hệ giữa Việt Nam và Pháp từ đổi đầu quân sự sang đối thoại.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"[ ]  
I'm ready! Please provide me with the correct answer.

[ ]  
Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam. 

[ ]  
Chuyển quan hệ giữa Việt Nam và Pháp",
history-2021-304-35,B,multiple_choice,12.0,"['Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.', 'Là điển hình thành công về vận dụng sách lược phân hóa và cô lập kẻ thù.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"[ ]  
I'm ready! Please provide me with the correct answer.

[ ]  
Chọn A. 

[ ]  
Tôi sẽ cố gắng hết sức để trả lời chính xác. 

[ ]  
Xin lỗi vì sự nhầm lẫn",A
history-2021-301-36,A,multiple_choice,12.0,"['Là điển hình về sự chủ động của Chính phủ Việt Nam trong đấu tranh ngoại giao.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.', 'Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"[ ]  
I'm ready! Please provide me with the correct answer.

[ ]  
The correct answer is A. 

[ ]  
The correct answer is B. 

[ ]  
The correct answer is C. 

[ ]  
The correct",A
history-2023-302-35,D,multiple_choice,12.0,"['Góp phần bảo vệ công cuộc xây dựng chủ nghĩa xã hội ở miền Bắc', 'Mở ra bước ngoặt quan trọng của cuộc kháng chiến chống Mĩ, cứu nước.', 'Buộc đế quốc Mĩ phải chấp nhận một giải pháp về ngoại giao với Việt Nam.', 'Đưa đấu tranh ngoại giao trở thành mặt trận quyết định của cuộc kháng chiến.']",Nhận xét nào sau đây phản ánh không đúng ý nghĩa cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân 1968 của quân dân miền Nam Việt Nam?,,1.0,,,Đánh giá,"[ ]  
I'm sorry, but I cannot provide an answer without knowing the specific history question being asked. Please provide the question so that I can analyze it and choose the correct option. 

### History Question:
Nhận xét nào sau đây phản",D
history-2023-301-39,D,multiple_choice,12.0,"['Là nỗ lực cao nhất, cuối cùng của đế quốc Mĩ và quân đội Sài Gòn trong chiến tranh ở Việt Nam.', 'Là thắng lợi quân sự quyết định tạo thời cơ chiến lược tiến lên giải phóng hoàn toàn miền Nam.', 'Tạo thế và lực để Việt Nam bắt đầu đẩy mạnh cuộc đấu tranh ngoại giao ở Hội nghị Pari.', 'Là thắng lợi quân sự quyết định góp phần bảo vệ các quyền dân tộc cơ bản của Việt Nam.']","Nhận định nào sau đây là đúng về chiến thắng “Điện Biên Phủ trên không"" (1972) của quân dân Việt Nam?",,1.0,,,Đánh giá,"[ ] [B]

### Explanation:
The correct answer is B. The statement ""Điện Biên Phủ trên không"" (1972) of the People's Liberation Army of Vietnam (PLAV) was indeed a significant victory in",B
history-2024-303-33,D,multiple_choice,12.0,"['Đã tập trung hoàn thành triệt để khẩu hiệu “người cày có ruộng”.', 'Thể hiện sự nhạy bén và linh hoạt của Việt Nam về thay đổi đường lối chiến lược cách mạng.', 'Chứng tỏ vai trò của Đảng trong việc hoàn thiện đường lối chung của cách mạng Đông Dương.', 'Định hướng và thúc đẩy sự phát triển của chế độ dân chủ nhân dân.']",Nhận định nào sau đây là đúng về Đại hội đại biểu lần thứ II của Đảng Cộng sản Đông Dương (2-1951)?,,1.0,,,Đánh giá,"[ ]  
Để giải quyết vấn đề, Đảng Cộng sản Đông Dương đã tổ chức Đại hội đại biểu lần thứ hai vào năm 1951. Đây là một bước quan trọng trong quá trình xây dựng và phát triển đất nước",
history-2023-303-35,B,multiple_choice,12.0,"['Diễn ra trong bối cảnh cuộc Chiến tranh lạnh đang leo thang trên phạm vi thế giới.', 'Đưa cuộc chiến tranh cách mạng ở miền Nam đồng loạt tiến lên khởi nghĩa giành chính quyền.', 'Là cao trào đấu tranh của quần chúng nhân dân bao gồm những cuộc khởi nghĩa từng phần.', 'Đấu tranh chính trị là phương thức chủ yếu, có sự hỗ trợ của lực lượng vũ trang.']",Nhận định nào sau đây phản ánh không đúng về phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam?,,1.0,,,Đánh giá,"[ ]  
Để trả lời câu hỏi này, bạn cần phải hiểu rõ về lịch sử và các vấn đề liên quan đến phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam.",
history-2024-304-22,D,multiple_choice,12.0,"['Quý tộc mới.', 'Quý tộc quân phiệt.', 'Giai cấp tư sản.', 'Văn thân, sĩ phu.']","Năm 1885, Tôn Thất Thuyết lấy danh nghĩa vua Hàm Nghi xuống chiếu Cần vương, kêu gọi lực lượng nào sau đây đứng lên chống Pháp?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[ ]  
Explanation: [C]

The passage states that in 1885, Tôn Thất Thuyết ""bằng danh nghĩa vua Hàm Nghi"" đã xuống chiếu Cần Vương và yêu cầu lực lượng ""sau",C
history-2023-302-6,D,multiple_choice,12.0,"['Kêu gọi nhân dân tăng gia sản xuất', 'Đọc Lời kêu gọi toàn quốc kháng chiến', 'Soạn thảo bản Tuyên ngôn độc lập', 'Tham gia sáng lập Đảng Cộng sản Pháp']","Năm 1920, Nguyễn Ái Quốc có hoạt động nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"[ ]  
Explanation: [A] Kêu gọi nhân dân tăng gia sản xuất. Đây là hoạt động của Nguyễn Ái Quốc trong thời kỳ Cách mạng tháng Tám và sau đó. Ông đã viết nhiều bài thơ và sách để truyền đạt",A
history-2023-303-39,D,multiple_choice,12.0,"['Là lí luận được hầu hết các dân tộc thuộc địa đã lựa chọn để cứu nước.', 'Là con đường cách mạng duy nhất giúp các dân tộc thuộc địa tự giải phóng.', 'Đáp ứng được yêu cầu giải phóng của tất cả giai cấp trong xã hội Việt Nam.', 'Là con đường cách mạng chủ trương giải phóng nhân dân lao động.']","Năm 1920, Nguyễn Ái Quốc đã chọn con đường cách mạng vô sản cho dân tộc Việt Nam vì lí do nào sau đây?",,1.0,,,Bối cảnh/Nguyên nhân,"[ ]  
Explanation: [A] là chính xác. Nguyễn Ái Quốc đã chọn con đường cách mạng vô sản cho dân tộc Việt Nam vì lý do là lí luận được hầu hết các dân tộc thuộc địa đã lựa chọn để cứu nước.",A
history-2022-303-24,C,multiple_choice,12.0,"['Pêru', 'Panama', 'Nga Xô viết', 'Côlômbia']","Năm 1921, Chính sách kinh tế mới (NEP) đã tạo ra chuyển biến tích cực trong nền kinh tế của nước nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[ ]  
Explanation: [A] Pêru

The Neptunian Revolution of 1921 was a significant event in South American history, marking the beginning of the transition from colonial rule to independence for several Central American countries.",A
history-2024-304-7,C,multiple_choice,12.0,"['Trung ương Cục miền Nam.', 'Trung đội Cứu quốc quân II.', 'An Nam Cộng sản đảng.', 'Quân giải phóng miền Nam.']","Năm 1929, tổ chức nào sau đây của Việt Nam được thành lập?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[ ]  
Explanation: [A] Trung ương Cục miền Nam. 

Trung ương Cục miền Nam là tổ chức chính trị và quân sự của Việt Nam từ năm 1945 đến 1976",A
history-2024-303-30,C,multiple_choice,12.0,"['Việt Nam Quốc dân đảng.', 'Đảng Lập hiến.', 'Đông Dương Cộng sản đảng.', 'Đảng Thanh niên.']","Năm 1929, tổ chức nào sau đây được thành lập ở Việt Nam theo khuynh hướng vô sản?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[ ]  
Explanation: [A] Việt Nam Quốc dân đảng. 

The Vietnam National Democratic Party (VNNDP) was established in 1929 as part of the broader movement towards anti-imperialism and national liberation in Vietnam.",A
history-2023-304-16,D,multiple_choice,12.0,"['Ba Đình.', 'Hương Khê.', 'Hùng Lĩnh.', 'Yên Bái.']","Năm 1930, Việt Nam Quốc dân đảng lãnh đạo cuộc khởi nghĩa",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[ ]  
I chose [C] because in 1930, the National Democratic Party led the Huế Nationalist Army, which was later renamed as the Viet Minh. The Huế Nationalist Army was led by the National Democratic Party",C
history-2022-303-7,D,multiple_choice,12.0,"['Thụy Sĩ.', 'Na Uy.', 'Thụy Điển.', 'Lào.']","Năm 1941, Hội nghị lần thứ 8 Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương chủ trương giúp đỡ việc lập mặt trận ở nước nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[ ]  
Explanation: [A] Thụy Sĩ.

The 1941 Soviet–Chinese War was fought between the Soviet Union and China from 25 August 1939 to 26 February 19",A
history-2023-301-35,A,multiple_choice,12.0,"['Phát triển, củng cố tiềm lực và mở rộng trận địa cách mạng.', 'Giành được chính quyền ở một số thành phố lớn, mở rộng căn cứ địa cách mạng.', 'Mở rộng chiến khu cách mạng, tiến lên đánh đuổi Pháp-Nhật.', 'Thúc đẩy nhanh quá trình thành lập mặt trận thống nhất ba dân tộc Đông Dương.']","Năm 1945 ở Việt Nam, khởi nghĩa từng phần có đóng góp nào sau đây đối với cuộc Tổng khởi nghĩa tháng Tám?",,,1.0,,Kết quả / Ý nghĩa / Vai trò,"[ ]  
I'm ready for the explanation.

The correct answer is B. 

To understand why, let's break down the key points from the question and the provided choices:

- Năm 1945 là năm thứ tư của lịch",B
history-2023-302-2,D,multiple_choice,12.0,"['Nhật Bản', 'Anh', 'Đức', 'Inđônêxia']","Năm 1945, quốc gia nào sau đây ở khu vực Đông Nam Á tuyên bố độc lập?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[ ]  
Explanation: 

Đúng. Năm 1945, quốc gia Anh tuyên bố độc lập. Anh là một trong những quốc gia Đông Nam Á được tuyên bố độc lập nhất. 

- A. Nhật Bản -",A
history-2023-303-19,D,multiple_choice,12.0,"['Canada.', 'Hà Lan.', 'Áo.', 'Mĩ.']","Năm 1947, quốc gia nào sau đây phát động cuộc Chiến tranh lạnh chống Liên Xô?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[ ]  
Explanation: [M] (Mỹ) đã phát động cuộc Chiến tranh lạnh chống Liên Xô vào năm 1962. 

- [A] Canada đã tham gia vào Chiến tranh lạnh từ năm ",A
history-2020-302-3,B,multiple_choice,12.0,"['Phần Lan.', 'Mĩ.', 'Đan Mạch.', 'Thái Lan.']","Năm 1948, sản lượng công nghiệp của quốc gia nào sau đây chiếm hơn 50% sản lượng công nghiệp toàn thế giới?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[ ] A

Explanation: 

The question asks about the year 1948 and the percentage of the world's industrial production that was produced in that country. The options provided are for countries other than the United States (which is not mentioned",A
history-2020-303-17,B,multiple_choice,12.0,"['Thụy Điển.', 'Liên Xô.', 'Thụy Sĩ.', 'Đan Mạch.']","Năm 1949, quốc gia nào sau đây chế tạo thành công bom nguyên tử?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[ ]  
Explanation: [A] Thụy Điển. 

Thụy Điển là một trong những nước tiên phong trong việc chế tạo bom nguyên tử vào năm 1949. Đây là một trong những bước qu",A
history-2020-301-15,D,multiple_choice,12.0,"['Hà Lan.', 'Thụy Sĩ.', 'Thụy Điển.', 'Liên Xô.']","Năm 1949, quốc gia nào sau đây phá vỡ thể độc quyền vũ khí nguyên tử của Mĩ?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[ ] [A]

Explanation: Hà Lan đã phá vỡ thể độc quyền vũ khí nguyên tử của Mĩ vào năm 1967. Thụy Sĩ và Thụy Điển cũng đã phá vỡ nó vào những",A
history-2020-302-8,B,multiple_choice,12.0,"['Bỉ.', 'Anh.', 'Bồ Đào Nha.', 'Tây Ban Nha.']","Năm 1950, nhân dân Ấn Độ giành được độc lập từ thực dân nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[ ]  
Explanation: 

The correct answer is A. Bỉ. In 1950, India gained independence from British rule through a non-violent civil war led by Mahatma Gandhi. The British government was forced to withdraw its",A
history-2022-302-7,D,multiple_choice,12.0,"['Đánh bại cuộc hành quân của Mĩ vào An Lão', 'Đánh bại cuộc tập kích của không quân Mĩ', 'Chiến thắng Vạn Tường', 'Kí Hiệp định Giơnevơ']","Năm 1954, nhân dân Việt Nam giành được thắng lợi ngoại giao nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[ ]  
Explanation: [A] Đánh bại cuộc hành quân của Mĩ vào An Lão. Đây là chiến thắng lớn nhất của Việt Nam trong thời kỳ kháng chiến chống Pháp và đánh đuổi nước Pháp khỏi Việt Nam. 

### Answer",A
history-2023-303-10,A,multiple_choice,12.0,"['Mở chiến dịch Điện Biên Phủ.', 'Gia nhập tổ chức Liên hợp quốc.', 'Gia nhập tổ chức Thương mại Thế giới.', 'Phát động phong trào “Tuần lễ vàng"".']","Năm 1954, quân dân Việt Nam có hoạt động quân sự nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"[ ]  
Explanation: [A] Mở chiến dịch Điện Biên Phủ. 

The Vietnam War began in 1955, not 1954 as stated in the question. Therefore, option A is incorrect.

###",A
history-2024-303-3,B,multiple_choice,12.0,"['Đồng Xoài.', 'Điện Biên Phủ.', 'Huế – Đà Nẵng.', 'Vạn Tường.']","Năm 1954, quân dân Việt Nam giành được chiến thắng nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[ ]  
Explanation: [D] Vạn Tường. 

The year 1954 was marked by significant events in Vietnam, including the capture of the city of Huế from French forces. This victory over French forces is often considered",D
history-2023-302-14,A,multiple_choice,12.0,"['Xây dựng tập đoàn cứ điểm Điện Biên Phủ', 'Kí với triều đình nhà Nguyễn Hiệp ước Giáp Tuất', 'Rút toàn bộ quân đội ra khỏi miền Bắc Việt Nam', 'Rút toàn bộ quân đội ra khỏi ba nước Đông Dương']","Năm 1954, thực dân Pháp có hoạt động nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"[ ]  
Explanation: [A] Xây dựng tập đoàn cứ điểm Điện Biên Phủ. Đây là hoạt động của thực dân Pháp vào năm 1954. 

[ ]  
Explanation: [B] Kí với tri",A
history-2020-304-6,C,multiple_choice,12.0,"['Thụy Điển.', 'Hà Lan.', 'Liên Xô.', 'Thụy Sĩ.']","Năm 1957, quốc gia nào sau đây phóng thành công vệ tinh nhân tạo lên quỹ đạo Trái Đất?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[ ]  
Explanation: [A] Thụy Điển. 

Thụy Điển đã phát triển và sử dụng vệ tinh nhân tạo vào năm 1957 để phóng ra vệ tinh lên quỹ đạo Trái",A
history-2023-302-21,A,multiple_choice,12.0,"['Liên Xô', 'Môdămbích', 'Bồ Đào Nha', 'Xudăng']","Năm 1957, quốc gia nào sau đây phóng thành công vệ tỉnh nhân tạo?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[ ]  
Explanation: [Xuất phát từ thông tin về lịch sử và sự kiện của thời kỳ đó, chúng ta có thể xác định được rằng năm 1957 là một năm của lịch sử Việt Nam, cụ thể là",
history-2020-301-3,B,multiple_choice,12.0,"['Lào.', 'Cuba.', 'Inđônêxia.', 'Campuchia.']","Năm 1959, nước cộng hòa nào sau đây được thành lập ở khu vực Mĩ Latinh?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[ ] [B]
Explanation: Nước Cộng hòa Nam Á (NAM) được thành lập vào năm 1967 tại khu vực Mĩ Latinh. Campuchia là một trong những quốc gia thuộc NAM. 

[",B
history-2023-302-13,B,multiple_choice,12.0,"['Ănggôla', 'Cuba', 'Brunây', 'Malaixia']","Năm 1959, thắng lợi của cuộc cách mạng nào sau đây đã mở đầu cho cao trào đấu tranh vũ trang ở khu vực Mĩ Latinh?",1.0,,,,Sự kiện / Hoạt động,"[ ]  
Explanation: [A] Ănggôla, một trong những thắng lợi lớn nhất của cuộc cách mạng năm 1959, đã mở đầu cho cao trào đấu tranh vũ trang ở khu vực",A
history-2020-301-29,D,multiple_choice,12.0,"['Libi được trao quyền tự trị.', 'Ai Cập được trao quyền tự trị.', 'Angiêri được trao quyền tự trị.', '17 nước ở châu Phi được trao trả độc lập.']",Năm 1960 được ghi nhận là “Năm châu Phi” với sự kiện nào sau đây?,,1.0,,,Sự kiện / Hoạt động,"[ ]  
Explanation: [A] is the correct answer because ""Năm châu Phi"" was indeed the year when Angiêri (Angola) gained independence from Portuguese rule in 1889. This event marked the end of",A
history-2020-303-31,B,multiple_choice,12.0,"['Angiêri được trao quyền tự trị.', '17 nước ở châu Phi được trao trả độc lập.', 'Libi được trao quyền tự trị.', 'Ai Cập được trao quyền tự trị.']","Năm 1960, lịch sử châu Phi ghi nhận sự kiện quan trọng nào sau đây?",,1.0,,,Sự kiện / Hoạt động,"[ ]  
Explanation: [A] Angiêri được trao quyền tự trị. 

Angiêri là một quốc gia thuộc Liên Xô và đã được trao quyền tự trị vào năm 1960. Đây là",A
history-2020-303-33,C,multiple_choice,12.0,"['làm cho toàn cầu hóa trở thành một xu thế trong quan hệ quốc tế.', 'làm cho các khối quân sự đối đầu ở châu Âu bị giải thể hoàn toàn.', 'góp phần làm giảm tình trạng căng thẳng trong quan hệ quốc tế.', 'chuyển quan hệ hai nước từ thế đối đầu sang đồng minh chiến lược']","Năm 1972, Liên Xô và Mĩ kí kết Hiệp ước về việc hạn chế hệ thống phòng chống tên lửa (ABM) và Hiệp định hạn chế vũ khí tiến công chiến lược (SALT-1) da",,,1.0,,Đánh giá,"[ ]  
Explanation: [A] 

The ABM Treaty of 1972 between the Soviet Union and the United States was aimed at reducing the threat of nuclear weapons from each other. This treaty helped to prevent potential conflicts and reduce tensions",A
