id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,google/gemma-3-1b-it_response,google/gemma-3-1b-it_answer
history-2021-302-16,A,multiple_choice,12.0,"['đất nước chưa được thống nhất', 'cả nước đi lên chủ nghĩa xã hội', 'cả nước độc lập, thống nhất', 'miền Nam được hoàn toàn giải phóng']",Một trong những biểu hiện của tỉnh hình Việt Nam giai đoạn 1954-1960 là,1.0,,,,Bối cảnh/Nguyên nhân,"[C]
### Explanation:
The correct answer is [C] because the period from 1954 to 1960 is the period of the First Indochina War and the subsequent reunification of Vietnam. The other options",C
history-2021-303-6,D,multiple_choice,12.0,"['miền Nam được hoàn toàn giải phóng.', 'cả nước độc lập, thống nhất.', 'cả nước đi lên chủ nghĩa xã hội.', 'miền Bắc được hoàn toàn giải phóng.']",Một trong những biểu hiện của tỉnh hình Việt Nam giai đoạn 1954-1960 là,1.0,,,,Bối cảnh/Nguyên nhân,"[D]
### Explanation:
The correct answer is [D] because the period from 1954 to 1960 was characterized by the establishment of the People's Republic of Vietnam, which was a socialist state.",D
history-2021-304-12,A,multiple_choice,12.0,"['thành lập cơ quan chuyên trách chống giặc dốt', 'đẩy mạnh hội nhập kinh tế khu vực', 'cải cách và mở cửa nền kinh tế', 'mở rộng các hoạt động kinh tế đối ngoại']",Một trong những biện pháp về giáo dục nhằm xây dựng chế độ mới ở Việt Nam những năm 1945-1946 là,,1.0,,,Sự kiện / Hoạt động,"[C]
### Explanation:
The main goal of the new policies in the 1945-1946 period was to rebuild the country and establish a new political and economic system. This was achieved through a combination of measures",C
history-2021-301-3,A,multiple_choice,12.0,"['kêu gọi nhân dân tham gia xóa nạn mù chữ', 'mở rộng các hoạt động kinh tế đối ngoại.', 'cải cách và mở cửa nền kinh tế.', 'đẩy mạnh hội nhập kinh tế khu vực.']",Một trong những biện pháp về giáo dục nhằm xây dựng chế độ mới ở Việt Nam những năm 1945-1946 là,,1.0,,,Sự kiện / Hoạt động,"[A]
### Answer:
[A]
### Explanation:
The main goal of the education reforms in 1945-1946 in Vietnam was to build a new system. This was achieved through several measures,",A
history-2021-303-8,C,multiple_choice,12.0,"['đẩy mạnh hội nhập kinh tế khu vực.', 'mở rộng các hoạt động kinh tế đối ngoại.', 'thành lập Nha Bình dân học vụ.', 'cải cách và mở cửa nền kinh tế.']",Một trong những biện pháp về giáo dục nhằm xây dựng chế độ mới ở Việt Nam những năm 1945-1946 là,,1.0,,,Sự kiện / Hoạt động,"[D]
### Explanation:
The main goal of the new education system in Vietnam during the 1945-1946 period was to establish a new economic and political order. This was achieved through the establishment of the Nha",D
history-2021-302-1,D,multiple_choice,12.0,"['mở rộng các hoạt động kinh tế đối ngoại.', 'cải cách và mở cửa nền kinh tế.', 'đẩy mạnh hội nhập kinh tế khu vực.', 'tổ chức nhiều lớp học xóa nạn mù chữ.']",Một trong những biện pháp về giáo dục nhằm xây dựng chế độ mới ở Việt Nam những năm 1945-1946 là,,1.0,,,Sự kiện / Hoạt động,"[B]
### Explanation:
The main goal of the new education policy in Vietnam during the 1945-1946 period was to rebuild the country and establish a new social order. This was achieved through a combination of",B
history-2023-302-10,C,multiple_choice,12.0,"['Trung Lào', 'Thượng Lào', 'An Lão', 'Thà Khẹt']",Một trong những chiến thắng của quân dân miền Nam Việt Nam chống chiến lược Chiến tranh đặc biệt của đế quốc Mĩ (1961-1965) là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[A]
### Answer:
[A]
",A
history-2024-304-4,A,multiple_choice,12.0,"['Hội đồng Bảo an.', 'Đảng Nhân dân Lào.', 'Cộng đồng châu Âu.', 'Liên minh châu Âu.']",Một trong những cơ quan của Liên hợp quốc là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[A]
### The United Nations is a global organization that is responsible for maintaining peace and security.
### The United Nations is composed of various agencies and organizations, including the Security Council, the General Assembly, and the Secretariat of the United Nations",A
history-2021-303-11,C,multiple_choice,12.0,"['xây dựng căn cứ địa ở Cao Bằng.', 'phát động tiến công và nổi dậy.', 'mở nhiều lớp huấn luyện cán bộ.', 'phát động tổng khởi nghĩa toàn quốc.']",Một trong những hoạt động của Hội Việt Nam Cách mạng Thanh niên (1925-1929) là,1.0,,,,Sự kiện / Hoạt động,"[A]
### Answer:
[A]
",A
history-2021-302-20,B,multiple_choice,12.0,"['xây dựng căn cứ địa ở Cao Bằng', 'mở nhiều lớp đào tạo cán bộ', 'phát động tổng khởi nghĩa toàn quốc', 'phát động tiến công và nổi dậy']",Một trong những hoạt động của Hội Việt Nam Cách mạng Thanh niên (1925-1929) là,1.0,,,,Sự kiện / Hoạt động,"[A]
### Answer:
[A]
",A
history-2021-304-13,D,multiple_choice,12.0,"['phát động tiến công và nổi dậy', 'xây dựng căn cứ địa ở Cao Bằng', 'phát động tổng khởi nghĩa toàn quốc', 'xuất bản báo Thanh niên']",Một trong những hoạt động của Hội Việt Nam Cách mạng Thanh niên (1925-1929) là,1.0,,,,Sự kiện / Hoạt động,"[A]

### Explanation:
The Hội Việt Nam Cách mạng Thanh niên (1925-1929) có hoạt động chính là phát động tiến công và nổi dậy, nhằm mục đích giành độc lập cho Việt Nam.",A
history-2021-301-8,D,multiple_choice,12.0,"['xây dựng căn cứ địa ở Cao Bằng.', 'phát động tiến công và nổi dậy.', 'phát động tổng khởi nghĩa toàn quốc.', 'thực hiện chủ trương vô sản hóa.']",Một trong những hoạt động của Hội Việt Nam Cách mạng Thanh niên (1925-1929) là,1.0,,,,Sự kiện / Hoạt động,"[A]
### Answer:
[A]
",A
history-2020-303-19,D,multiple_choice,12.0,"['soạn thảo Sách lược của Đảng Cộng sản Đông Dương.', 'triệu tập Hội nghị hợp nhất các tổ chức cộng sản.', 'soạn thảo Chính cương của Đảng Cộng sản Đông Dương.', 'gửi Yêu sách của nhân dân An Nam đến Hội nghị Vécxai.']",Một trong những hoạt động của Nguyễn Ái Quốc ở Pháp trong những năm 1919-1923 là,1.0,,,,Sự kiện / Hoạt động,"[C]
### Explanation:
The correct answer is [C] because the main objective of the Vietnamese communist movement in France during the 1919-1923 period was to develop a political strategy and ideology for the Vietnamese",C
history-2020-304-3,C,multiple_choice,12.0,"['triệu tập Hội nghị hợp nhất các tổ chức cộng sản.', 'soạn thảo Chính cương của Đảng Cộng sản Đông Dương.', 'tham dự Đại hội lần thứ XVIII của Đảng Xã hội Pháp.', 'soạn thảo Sách lược của Đảng Cộng sản Đông Dương.']",Một trong những hoạt động của Nguyễn Ái Quốc ở Pháp trong những năm 1919-1923 là,1.0,,,,Sự kiện / Hoạt động,"[D]
### Explanation:
The correct answer is [D] because the main objective of the Vietnamese revolutionary movement in France during the 1919-1923 period was to establish the Vietnamese communist party and promote the cause",D
history-2020-301-2,C,multiple_choice,12.0,"['triệu tập Hội nghị hợp nhất các tổ chức cộng sản.', 'soạn thảo Chính cương của Đảng Cộng sản Đông Dương.', 'tham gia sáng lập Hội Liên hiệp thuộc địa ở Pari.', 'soạn thảo Sách lược của Đảng Cộng sản Đông Dương.']",Một trong những hoạt động của Nguyễn Ái Quốc ở Pháp trong những năm 1919-1923 là,1.0,,,,Sự kiện / Hoạt động,"[D]
### Explanation:
The correct answer is [D] because the Sách lược của Đảng Cộng sản Đông Dương was written during the period of 1919-1923, which is the period when the Vietnamese",D
history-2020-302-5,D,multiple_choice,12.0,"['triệu tập Hội nghị hợp nhất các tổ chức cộng sản.', 'soạn thảo Chính cương của Đảng Cộng sản Đông Dương.', 'soạn thảo Sách lược của Đảng Cộng sản Đông Dương.', 'tham gia sáng lập Đảng Cộng sản Pháp.']",Một trong những hoạt động của Nguyễn Ái Quốc ở Pháp trong những năm 1919-1923 là,1.0,,,,Sự kiện / Hoạt động,"[D]
### Explanation:
The correct answer is [D] because Nguyễn Ái Quốc đã tham gia sáng lập Đảng Cộng sản Pháp.

[A] is incorrect because triệu tập Hội nghị hợp nhất các tổ chức cộng sản là một",D
history-2024-304-8,D,multiple_choice,12.0,"['lật đổ chế độ Nga hoàng.', 'xóa bỏ trật tự thế giới đơn cực.', 'xóa bỏ ảnh hưởng của Anh.', 'củng cố căn cứ địa Việt Bắc.']",Một trong những mục tiêu của quân dân Việt Nam khi mở chiến dịch Biên giới thu – đông (1950) là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[D]
### Explanation:
The goal of the Vietnamese army during the Biên giới Thu - Đông campaign (1950) was to [D] củng cố căn cứ địa Việt Bắc. This was because the Vietnamese aimed to secure",D
history-2023-301-23,A,multiple_choice,12.0,"['chính sách nhượng bộ của chính phủ các nước Anh, Pháp đối với phe phát xít', 'Tổ chức Hiệp ước Bắc Đại Tây Dương (NATO) ra đời', 'khối Đồng minh chống phát xít đã được hình thành ở châu Âu', 'quân phiệt Nhật Bản bất ngờ tấn công Trân Châu cảng - căn cứ hải quân của Mĩ']",Một trong những nguyên nhân bùng nổ cuộc Chiến tranh thế giới thứ hai (1939-1945) là,,1.0,,,Bối cảnh/Nguyên nhân,"[A]
### Answer:
[A]
### Explanation:
The primary cause of World War II was the complex interplay of factors, but the most significant and directly linked to the outbreak of the war was the policy of appeasement",A
history-2022-303-28,B,multiple_choice,12.0,"['nhận được viện trợ từ các nước Đông Âu.', 'thu được nhiều lợi nhuận từ buôn bán vũ khí,', 'nhận được viện trợ từ các nước châu Phi.', 'nhận được viện trợ quân sự từ Liên Xô.']",Một trong những nhân tố thúc đẩy sự phát triển kinh tế của Mĩ ngay sau Chiến tranh thế giới thứ hai là,,1.0,,,Bối cảnh/Nguyên nhân,"[D]
### Explanation:
The correct answer is [D] because the United States received significant military aid from the Soviet Union, which was a crucial factor in its economic recovery after World War II.
",D
history-2022-301-22,A,multiple_choice,12.0,"['Cần vương.', 'cải cách trang phục.', 'học chữ Quốc ngữ.', 'cải cách lối sống.']",Một trong những phong trào đấu tranh vũ trang chống Pháp của nhân dân Việt Nam cuối thế kỉ XIX là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[D]
### Explanation:
The correct answer is [D] because the Vietnamese people were actively involved in the struggle against the French, leading to the formation of the Vietnamese National Army.

[A] is incorrect because it is not a",D
history-2021-304-6,B,multiple_choice,12.0,"['Cộng đồng kinh tế châu Âu (EEC) ra đời', 'Inđônêxia tuyên bố độc lập', 'Liên minh châu Âu (EU) được thành lập', 'Cộng đồng châu Âu (EC) ra đời']",Một trong những sự kiện diễn ra ở khu vực Đông Nam Á năm 1945 là,1.0,,,,Sự kiện / Hoạt động,"[A]
### Answer:
[A]
",A
history-2021-302-22,D,multiple_choice,12.0,"['Liên minh châu Âu (EU) được thành lập', 'Cộng đồng châu Âu (EC) ra đời', 'Cộng đồng kinh tế châu Âu (EEC) ra đời', 'nhân dân Lào nổi dậy giành chính quyền']",Một trong những sự kiện diễn ra ở khu vực Đông Nam Á năm 1945 là,1.0,,,,Sự kiện / Hoạt động,"[C]
### Explanation:
The question asks for the event that occurred in the Đông Nam Á region in 1945. The correct answer is the creation of the European Economic Community (EEC), which was the precursor to the European",C
history-2021-301-19,C,multiple_choice,12.0,"['Liên minh châu Âu (EU) được thành lập', 'Cộng đồng châu Âu (EC) ra đời', 'nước Cộng hòa Inđônêxia ra đời', 'Cộng đồng kinh tế châu Âu (EEC) ra đời']",Một trong những sự kiện diễn ra ở khu vực Đông Nam Á năm 1945 là,1.0,,,,Sự kiện / Hoạt động,"[D]
### Explanation:
The question asks for the event that occurred in the Đông Nam Á region in 1945. The correct answer is the creation of the European Economic Community (EEC), which was established in 19",D
history-2021-303-15,B,multiple_choice,12.0,"['Cộng đồng kinh tế châu Âu (EEC) ra đời.', 'Lào tuyên bố độc lập,', 'Cộng đồng châu Âu (EC) ra đời.', 'Liên minh châu Âu (EU) được thành lập.']",Một trong những sự kiện diễn ra ở khu vực Đông Nam Á năm 1945 là,1.0,,,,Sự kiện / Hoạt động,"[D]
### Explanation:
The question asks for the event that occurred in the Đông Nam Á region in 1945. The correct answer is the formation of the European Economic Community (EEC) in 1957.",D
history-2021-301-9,B,multiple_choice,12.0,"['Ngân hàng Thế giới (WB).', 'Cộng đồng châu Âu (EC).', 'Đại hội dân tộc Phi (ANC).', 'Hiệp hội các quốc gia Đông Nam Á (ASEAN).']",Một trong những tổ chức của các nước Tây Âu được thành lập trong nửa sau thế kỉ XX là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[B]
### Explanation:
The correct answer is [B] - The European Coal and Steel Community (EC) was formed in the mid-1950s, marking a significant step towards European integration.

[A] is",B
history-2021-304-17,A,multiple_choice,12.0,"['Cộng đồng kinh tế châu Âu (EEC).', 'Ngân hàng Thế giới (WB).', 'Hiệp hội các quốc gia Đông Nam Á (ASEAN).', 'Đại hội dân tộc Phí (ANC)']",Một trong những tổ chức của các nước Tây Âu được thành lập trong nửa sau thế kỉ XX là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[A]
### Answer:
[A]
",A
history-2021-303-12,C,multiple_choice,12.0,"['Hiệp hội các quốc gia Đông Nam Á (ASEAN).', 'Ngân hàng Thế giới (WB).', 'Cộng đồng than-thép châu Âu.', 'Đại hội dân tộc Phi (ANC).']",Một trong những tổ chức của các nước Tây Âu được thành lập trong nửa sau thế kỉ XX là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[A]
### Answer:
[A]
",A
history-2021-302-10,B,multiple_choice,12.0,"['Đại hội dân tộc Phi (ANC).', 'Liên minh châu Âu (EU).', 'Hiệp hội các quốc gia Đông Nam Á (ASEAN).', 'Ngân hàng Thế giới (WB).']",Một trong những tổ chức của các nước Tây Âu được thành lập trong nửa sau thế kỉ XX là,1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[B]
### Explanation:
The answer is [B] because the European Union (EU) was formed in the latter half of the 20th century.

[A] is incorrect because the ANC was a political organization in India",B
history-2022-302-23,D,multiple_choice,12.0,"['cần liên minh để chống phát xít.', 'cần đoàn kết lật đổ quân phiệt Nhật Bản.', 'chung mục tiêu đi lên chủ nghĩa xã hội', 'nhu cầu hợp tác để cùng phát triển']",Một trong những yếu tố thúc đẩy sự ra đời của Hiệp hội các quốc gia Đông Nam Á (ASEAN) năm 1967 là,,1.0,,,Bối cảnh/Nguyên nhân,"[A]
### Answer:
[A]
### Explanation:
The most significant reason for the formation of ASEAN was the need for a united front against the threat of communism, specifically the Japanese. The Cold War was a major factor,",A
history-2020-303-14,C,multiple_choice,12.0,"['biển miền Nam thành thị trường xuất khẩu duy nhất.', 'biến miền Nam thành căn cứ quân sự duy nhất.', 'chia cất lâu dài đất nước Việt Nam.', 'biển miền Nam thành đồng mình duy nhất.']",Một trong những âm mưu của Mĩ khi tiến hành chiến tranh xâm lược Việt Nam trong thời kì 1954-1975 là,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[B]
### Explanation:
The US government's primary goal during the Vietnam War was to establish a base of operations in South Vietnam.  The US military presence in South Vietnam was primarily focused on controlling the coastline and establishing a strategic foothold",B
history-2020-302-6,B,multiple_choice,12.0,"['thị trường xuất khẩu duy nhất.', 'căn cứ quân sự của Mĩ ở Đông Nam Á.', 'đồng minh duy nhất.', 'căn cứ quân sự duy nhất.']",Một trong những âm mưu của Mĩ trong thời kì 1954-1975 là biến miền Nam Việt Nam thành,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[D]
### Explanation:
The United States' strategy in the South was to establish a ""market for the products of the South"" – essentially, a captive market for their cotton and other agricultural products. This was a key component of their",D
history-2020-304-1,A,multiple_choice,12.0,"['thuộc địa kiểu mới.', 'căn cứ quân sự duy nhất.', 'thị trường xuất khẩu duy nhất.', 'đồng minh duy nhất.']",Một trong những âm mưu của Mĩ trong thời kì 1954-1975 là biến miền Nam Việt Nam thành,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[D]
### Explanation:
The United States had a complex and multifaceted interest in Vietnam during the 1950s and 1960s. While they did have a strategic interest in the region, the primary goal was",D
history-2020-301-8,B,multiple_choice,12.0,"['thị trường xuất khẩu duy nhất.', 'căn cứ quân sự của Mĩ ở Đông Dương.', 'đồng minh duy nhất.', 'căn cứ quân sự duy nhất.']",Một trong những âm mưu của Mĩ trong thời kì 1954-1975 là biển miền Nam Việt Nam thành,,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[B]
### Explanation:
The United States' primary goal in the 1950s and 60s was to establish a military presence in South Vietnam. This led to the strategic deployment of bases in the region, including",B
history-2023-303-21,D,multiple_choice,12.0,"['Thực dân Hà Lan.', 'Braxin.', 'Nicaragoa.', 'Thực dân Pháp.']","Ngay sau Cách mạng tháng Tám năm 1945, nước Việt Nam Dân chủ Cộng hòa phải đối phó với kẻ thù nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[A]
###
The correct answer is [A] - Realist.

The Vietnamese Democratic Republic (VDR) faced a complex and multifaceted threat during the period following the 1945 Revolution. The primary enemy was the French",A
history-2024-304-33,D,multiple_choice,12.0,"['Nhiều nước đã thực hiện thành công cách mạng vô sản.', 'Các mô hình nhà nước tư sản đã lạc hậu với thời đại.', 'Các khuynh hướng cứu nước khác đã trở nên lỗi thời.', 'Tác động của thời đại mới và yêu cầu của lịch sử dân tộc.']",Nguyễn Ái Quốc lựa chọn con đường cách mạng vô sản cho nhân dân Việt Nam (1920) vì một trong những lí do nào sau đây?,,1.0,,,Bối cảnh/Nguyên nhân,"D
### Explanation:
[D] is the correct answer. Nguyễn Ái Quốc lựa chọn con đường cách mạng vô sản vì các yếu tố như các khuynh hướng cứu nước khác đã trở nên lỗi thời, và tác động của thời đại",D
history-2023-303-32,C,multiple_choice,12.0,"['Đảng và Chính phủ đã chọn đúng thời cơ để phát động cuộc kháng chiến.', 'công cuộc chuẩn bị kháng chiến lâu dài của Việt Nam đã hoàn thiện.', 'nhân dân Việt Nam quyết không nhượng bộ lợi ích tối cao của dân tộc.', 'âm mưu câu kết giữa thực dân Pháp và quân Trung Hoa dân quốc đã thất bại.']","Ngày 19-12-1946, thay mặt Trung ương Đảng và Chính phủ, Chủ tịch Hồ Chí Minh phát động toàn quốc kháng chiến chống thực dân Pháp cho thấy",,,1.0,,Đánh giá,"[A]
### Answer:
[A]
",A
history-2020-301-31,A,multiple_choice,12.0,"['Nhân dân Việt Nam đang tránh việc đối đầu với nhiều kẻ thù cùng một lúc.', 'Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.', 'quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.', 'Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi",,,1.0,,Bối cảnh/Nguyên nhân,"[B]
### Explanation:
The text states that the ""Hiệp định Sơ bộ"" (Preliminary Agreement) was signed between the representatives of the Vietnamese Government and the French government on March 6, 1946. This",B
history-2020-302-26,B,multiple_choice,12.0,"['Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.', 'Pháp và Trung Hoa Dân quốc đã kí bản Hiệp ước Hoa Pháp.', 'Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.', 'quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi",,,1.0,,Bối cảnh/Nguyên nhân,"[D]
### Explanation:
The question asks about the agreement made on 6-3-1946. The answer is that the agreement was signed between the Vietnamese government and the French government, and the French government was not willing",D
history-2020-304-29,B,multiple_choice,12.0,"['quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.', 'Nhân dân Việt Nam đang cần thêm thời gian hòa bình để chuẩn bị lực lượng.', 'Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.', 'Chính phủ Pháp có thiện chỉ giữ gìn nền hòa bình ở Đông Dương.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi",,,1.0,,Bối cảnh/Nguyên nhân,"[A]

### Explanation:
The text states that ""Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ",A
history-2020-303-27,C,multiple_choice,12.0,"['Trung Hoa Dân quốc không đồng ý cho Pháp đưa quân ra miền Bắc Việt Nam.', 'Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.', 'Trung Hoa Dân quốc đã thỏa thuận cho Pháp đưa quân ra miền Bắc Việt Nam.', 'quân dân Việt Nam vẫn đang phát triển thể chủ động tiến công.']","Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khí",,,1.0,,Bối cảnh/Nguyên nhân,"[A]
### Answer:
[A]
",A
history-2023-302-20,C,multiple_choice,12.0,"['Xây dựng khu giải phóng Việt Bắc', 'Chống phát xít Đức xâm lược', 'Đấu tranh bảo vệ biên giới Tổ quốc', 'Lập chính quyền Xô viết Nghệ Tĩnh']",Nhiệm vụ nào sau đây được nhân dân Việt Nam thực hiện trong những năm 1975-1979?,1.0,,,,Sự kiện / Hoạt động,"[A]
###
###
###
###
",A
history-2024-302-14,D,multiple_choice,12.0,"['Đánh đuổi quân Đức.', 'Đánh đuổi quân phiệt Nhật Bản.', 'Tiến hành cách mạng công nghiệp 4.0.', 'Giải phóng đất đai.']",Nhiệm vụ nào sau đây được quân dân Việt Nam thực hiện trong đông – xuân 1953 - 1954?,1.0,,,,Sự kiện / Hoạt động,"[A]
###
The correct answer is [A].

The People's War (Nhiệm vụ quân dân Việt Nam) in 1953-1954 was primarily focused on the liberation of South Vietnam from",A
history-2023-303-30,C,multiple_choice,12.0,"['Chiến tranh thế giới thứ nhất kết thúc.', 'Ngân sách đầu tư cho quốc phòng thấp.', 'Chính sách quản lí có hiệu quả của nhà nước.', 'Bị chủ nghĩa khủng bố quốc tế tấn công.']",Nhân tố nào sau đây thúc đẩy sự phát triển kinh tế Mĩ trong những năm 1945-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"[C]
### Explanation:
The United States experienced a remarkable economic boom during the 1940s and 1950s, largely due to the effective policies of the government. [C] is the correct answer.",C
history-2021-303-37,C,multiple_choice,12.0,"['Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.', 'Biến một hiệp ước hai bên thành thỏa thuận ba bên có lợi cho cách mạng.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"[B]
### Explanation:
The Sơ bộ Việt-Pháp (6-3-1946) was a preliminary agreement between France and Việt Nam. It was not a treaty in its entirety, but a starting point for",B
history-2021-302-31,C,multiple_choice,12.0,"['Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.', 'Chuyển quan hệ giữa Việt Nam và Pháp từ đổi đầu quân sự sang đối thoại.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"[A]
###
The correct answer is [A].

The Sơ bộ Việt-Pháp (6-3-1946) was a preliminary agreement between France and Vietnam. It did not involve a transfer of French assets",A
history-2021-304-35,B,multiple_choice,12.0,"['Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.', 'Là điển hình thành công về vận dụng sách lược phân hóa và cô lập kẻ thù.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"[A]
###
The correct answer is [A].

The Sơ bộ Việt-Pháp (6-3-1946) was a crucial document that marked the beginning of the First Indochina War. It was",A
history-2021-301-36,A,multiple_choice,12.0,"['Là điển hình về sự chủ động của Chính phủ Việt Nam trong đấu tranh ngoại giao.', 'Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.', 'Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.', 'Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.']",Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt-Pháp (ngày 6-3-1946)?,,1.0,,,Đánh giá,"[A]
###
The correct answer is [A].

The Sơ bộ Việt-Pháp là một bản ghi nhớ quan trọng, thể hiện sự chủ động của Chính phủ Việt Nam trong việc đấu tranh ngoại giao. Việt Nam đã",A
history-2023-302-35,D,multiple_choice,12.0,"['Góp phần bảo vệ công cuộc xây dựng chủ nghĩa xã hội ở miền Bắc', 'Mở ra bước ngoặt quan trọng của cuộc kháng chiến chống Mĩ, cứu nước.', 'Buộc đế quốc Mĩ phải chấp nhận một giải pháp về ngoại giao với Việt Nam.', 'Đưa đấu tranh ngoại giao trở thành mặt trận quyết định của cuộc kháng chiến.']",Nhận xét nào sau đây phản ánh không đúng ý nghĩa cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân 1968 của quân dân miền Nam Việt Nam?,,1.0,,,Đánh giá,"[A]
### Explanation:
The General Secretary of Hội nông nghiệp Việt Nam, Nguyễn Văn Đàn, đã viết một bài phát biểu rất rõ ràng: ""Tổng tiến công và nổi dậy Xuân là một sự nghiệp của cả dân tộc,",A
history-2023-301-39,D,multiple_choice,12.0,"['Là nỗ lực cao nhất, cuối cùng của đế quốc Mĩ và quân đội Sài Gòn trong chiến tranh ở Việt Nam.', 'Là thắng lợi quân sự quyết định tạo thời cơ chiến lược tiến lên giải phóng hoàn toàn miền Nam.', 'Tạo thế và lực để Việt Nam bắt đầu đẩy mạnh cuộc đấu tranh ngoại giao ở Hội nghị Pari.', 'Là thắng lợi quân sự quyết định góp phần bảo vệ các quyền dân tộc cơ bản của Việt Nam.']","Nhận định nào sau đây là đúng về chiến thắng “Điện Biên Phủ trên không"" (1972) của quân dân Việt Nam?",,1.0,,,Đánh giá,"[A]
###
The correct answer is [A].

The ""Điện Biên Phủ trên không"" là một chiến thắng đặc biệt, do sự phối hợp chặt chẽ giữa quân đội Việt Nam và quân đội Mĩ trong việc",A
history-2024-303-33,D,multiple_choice,12.0,"['Đã tập trung hoàn thành triệt để khẩu hiệu “người cày có ruộng”.', 'Thể hiện sự nhạy bén và linh hoạt của Việt Nam về thay đổi đường lối chiến lược cách mạng.', 'Chứng tỏ vai trò của Đảng trong việc hoàn thiện đường lối chung của cách mạng Đông Dương.', 'Định hướng và thúc đẩy sự phát triển của chế độ dân chủ nhân dân.']",Nhận định nào sau đây là đúng về Đại hội đại biểu lần thứ II của Đảng Cộng sản Đông Dương (2-1951)?,,1.0,,,Đánh giá,"[A]
###
The Đại hội đại biểu lần thứ II của Đảng Cộng sản Đông Dương đã tập trung hoàn thành triệt để khẩu hiệu “người cày có ruộng”. [This is a correct statement about the significance of the event",A
